"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_dkpts","value"
"143","Wesley Grimes",3000,"WAKE","UNC",9,41.5,37.5,0.0338445235463928,1.25583343645558,3.50171899795532,1.16723966598511
"144","Jordan Hudson",3500,"TCU","UT",11,29,36,0.0425149743750601,1.2077914624397,3.400395154953,0.971541472843715
"145","John Copenhaver",3400,"UNC","WAKE",11,37.5,41.5,0.0327940434178866,1.22843881574585,4.26691913604736,1.25497621648452
"146","Caleb Chapman",3100,"ORE","UW",9,42.75,30.25,0.0485945947654689,1.51572966866317,3.95979499816895,1.27735322521579
"147","De'Nylon Morrissette",3000,"UGA","MSST",10,34.25,17.75,0.0431778158899238,1.26575061332982,3.01499509811401,1.004998366038
"148","J.T. Byrne",3000,"ORST","CAL",11,30,17.5,0.0399545823090326,0.992377790822616,3.00877356529236,1.00292452176412
"149","Mason Tharp",3000,"TTU","KU",10,34,30.5,0.0445023117788457,1.69493399465906,3.58512759208679,1.1950425306956
"150","Keyshawn Helton",3000,"FSU","SYR",10,29.25,21.75,0.0433837339539473,1.11728820483906,3.72290539741516,1.24096846580505
"151","Dez Williams",3000,"WAKE","UNC",10,41.5,37.5,0.0346914633803427,1.28725994954218,3.50171899795532,1.16723966598511
"152","Oscar Delp",3000,"UGA","MSST",11,34.25,17.75,0.0427233603692677,1.25242832404432,3.01499509811401,1.004998366038
"153","Kyler Kasper",3000,"ORE","UW",10,42.75,30.25,0.041851340468496,1.30539865035566,3.29578733444214,1.09859577814738
"154","Chase Curtis",3000,"TCU","UT",12,29,36,0.0402211530660628,1.14262718011111,2.6862633228302,0.895421107610067
"155","Chadarius Townsend",3000,"TTU","KU",11,34,30.5,0.0332097806595132,1.26484184630014,2.92111992835999,0.973706642786662
"156","Preston Daniel",3000,"FSU","SYR",11,29.25,21.75,0.0463340178645556,1.19326869600075,2.82114720344543,0.940382401148478
"157","Trey Boll",3000,"WAKE","UNC",11,41.5,37.5,0.0376762823555159,1.39801451418101,3.50171899795532,1.16723966598511
"158","Gunnar Henderson",3200,"TCU","UT",13,29,36,0.0376668900747852,1.07006411076817,2.6862633228302,0.839457288384438
"159","Isaah Crocker",3000,"ORE","UW",11,42.75,30.25,0.0391617233699883,1.22150593650081,4.00991916656494,1.33663972218831
"160","Baylor Cupp",3000,"TTU","KU",12,34,30.5,0.0325505048214877,1.23973238602581,3.63525199890137,1.21175066630046
"161","Jaeger Bull",3000,"WAKE","UNC",12,41.5,37.5,0.0440241668530762,1.63355884358682,3.45159459114075,1.15053153038025
"162","Justius Lowe",3000,"ORE","UW",12,42.75,30.25,0.0408529401928669,1.27425722554748,3.29578733444214,1.09859577814738
"163","Carter Ware",3000,"TCU","UT",14,29,36,0.0376668900747852,1.07006411076817,2.6862633228302,0.895421107610067
