"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_ra","est_re","est_dkpts","value"
"37","Leshon Williams",4800,"IOWA","MICH",2,15.75,26.25,6.57886021878732,3.08296879010571,3.39073300361633,0.706402709086736
"38","Dylan Downing",4700,"PUR","MINN",2,20,32,6.92481858631832,2.00124755844839,4.76801824569702,1.01447196716958
"39","John Lee Eldridge III",4700,"AF","NAVY",2,26.25,12.25,9.89064928572598,1.0091100508299,24.4984397888184,5.21243399762093
"40","Amari Daniels",4600,"TA&M","MSST",2,20.5,24.5,7.27522002200103,1.78563374421928,5.70200872421265,1.23956711395927
"41","Jarek Broussard",4400,"MSU","UMD",2,25.5,33,10.4232277093736,2.0209840056094,8.51142978668213,1.93441586060957
"42","DJ Giddens",4000,"KSU","TTU",2,32.25,24.75,5.49451750617216,2.55837336682299,9.39619636535645,2.34904909133911
"43","Trey Potts",4000,"MINN","PUR",2,32,20,11.3865369762749,1.94311889104592,14.1971883773804,3.54929709434509
"44","Jaden Nixon",3900,"OKST","BAY",2,26.75,29.25,4.04850076583497,2.5067384652542,6.74932861328125,1.73059708032853
"45","Lawrance Toafili",3800,"FSU","WAKE",2,35.25,28.75,9.26960652306304,2.15690076953728,11.0790672302246,2.91554400795384
"46","CJ Stokes",3800,"MICH","IOWA",2,26.25,15.75,7.03856504889741,1.66941559473604,8.67618274688721,2.28320598602295
"47","Daniel Hishaw Jr.",3700,"KU","ISU",2,28,31,9.64096285477017,1.81781987021396,13.2808809280396,3.58942727784853
"48","AJ Green",3500,"ARK","BAMA",2,21.75,38.75,5.21515805519624,2.31689928676566,3.42266273498535,0.977903638567243
"49","Reggie Love III",3400,"IL","WISC",2,18.25,25.25,5.9461089026949,2.33984169812501,5.15085935592651,1.51495863409603
"50","Emari Demercado",3200,"TCU","OU",2,31.5,37.5,8.3459358724589,3.04994085862309,9.88398742675781,3.08874607086182
"51","Logan Point",3000,"NAVY","AF",2,12.25,26.25,10.2655268498402,1.50503891081278,7.44564914703369,2.48188304901123
"52","Jovantae Barnes",4000,"OU","TCU",3,37.5,31.5,5.3476108746108,1.82095220283496,7.45480155944824,1.86370038986206
"53","Craig Williams",3800,"BAY","OKST",3,29.25,26.75,4.86412897738707,2.3026728749639,4.7892017364502,1.26031624643426
"54","Ulysses Bentley IV",3700,"MISS","UK",3,30.75,23.75,4.15161224332497,2.39956997397921,9.90390396118164,2.67673080031936
"55","Deon Silas",3700,"ISU","KU",3,31,28,4.26981472631863,1.71747183260788,7.47557497024536,2.02042566763388
"56","Simeon Price",3600,"MSST","TA&M",3,24.5,20.5,2.54475357609924,2.70301014504285,5.71265745162964,1.58684929211934
"57","Roydell Williams",3300,"BAMA","ARK",3,38.75,21.75,5.12658890185989,2.06352048531248,7.82695913314819,2.3718057979237
"58","Kaleb Johnson",3300,"IOWA","MICH",3,15.75,26.25,4.5529150935266,1.63336280856006,2.74881386756897,0.832973899263324
"59","Kobe Lewis",3200,"PUR","MINN",3,20,32,3.62921643988573,2.1528866362653,3.38110089302063,1.05659402906895
"60","Vincent Terrell II",3200,"NAVY","AF",3,12.25,26.25,8.75850338663417,1.15158905520926,10.6574716567993,3.33045989274979
"61","La'Vell Wright",3000,"UK","MISS",3,23.75,30.75,4.62927399326786,2.32316607654313,5.69388437271118,1.89796145757039
"62","Ollie Gordon",3000,"OKST","BAY",3,26.75,29.25,2.45659738171337,2.66603521390346,6.00315284729004,2.00105094909668
"63","Ky Thomas",3000,"KU","ISU",3,28,31,3.44139615668978,2.59117126115308,6.72970390319824,2.24323463439941
"64","Bryson Donnell",3000,"TTU","KSU",3,24.75,32.25,4.90627052616567,2.16737349077574,6.04526996612549,2.0150899887085
"65","Trent Battle",3000,"TCU","OU",3,31.5,37.5,3.7224769999305,1.77503537240539,6.32717943191528,2.10905981063843
"66","Trey Benson",3000,"FSU","WAKE",3,35.25,28.75,6.09709024916031,1.590857622413,10.8764972686768,3.62549908955892
"67","Tavierre Dunlap",3000,"MICH","IOWA",3,26.25,15.75,3.85580378617757,1.73268020567063,7.7859034538269,2.59530115127563
"68","Harold Joiner",3000,"MSU","UMD",3,25.5,33,3.51450681468616,2.0209840056094,5.00978755950928,1.66992918650309
"69","Bryce Williams",3000,"MINN","PUR",3,32,20,5.3462570990894,1.75074652994006,9.38624858856201,3.12874952952067
"70","Chase Hayden",3000,"IL","WISC",3,18.25,25.25,3.86677077259189,1.97862254427969,4.5296516418457,1.50988388061523
"71","Jackson Acker",3000,"WISC","IL",3,25.25,18.25,6.18830614473007,1.65875233382129,7.24445629119873,2.41481876373291
"72","Emani Bailey",4000,"TCU","OU",4,31.5,37.5,2.32522210615864,2.40906185523408,8.63053894042969,2.15763473510742
"73","Maquel Haywood",3600,"NAVY","AF",4,12.25,26.25,5.08882674482878,1.7083101224458,4.69018697738647,1.30282971594069
"74","Trey Sanders",3000,"BAMA","ARK",4,38.75,21.75,4.20921937840648,2.0869757680439,7.82695913314819,2.60898637771606
"75","Deondre Jackson",3000,"OKST","BAY",4,26.75,29.25,1.84390967149217,2.63140548593623,5.38194513320923,1.79398171106974
"76","Eli Sanders",3000,"ISU","KU",4,31,28,2.39645529989393,2.36900792609997,6.72939729690552,2.24313243230184
"77","Sevion Morrison",3000,"KU","ISU",4,28,31,2.68805502923894,1.82075382644274,7.35091161727905,2.45030387242635
"78","Monte Pottebaum",3000,"IOWA","MICH",4,15.75,26.25,1.89795523594341,1.80852248796776,1.25763988494873,0.41921329498291
"79","Devin Mockobee",3000,"PUR","MINN",4,20,32,1.76353323164869,2.96434624098271,3.13156580924988,1.04385526974996
"80","Daba Fofana",3000,"NAVY","AF",5,12.25,26.25,2.52252681413973,0.819429230898023,12.3828029632568,4.12760098775228
