"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_ra","est_re","est_dkpts","value"
"23","King Doerue",5000,"PUR","WISC",1,25,26.5,17.0877446043972,2.03730619951573,16.2296943664551,3.24593887329102
"24","Pat Garwo III",4900,"BC","WAKE",1,19.75,40.25,16.0981947385013,2.3605308944935,12.7537603378296,2.60280823221012
"25","Leshon Williams",4400,"IOWA","OSU",1,10.25,39.75,14.9118595405941,2.36261100327414,12.5899896621704,2.86136128685691
"26","Josh Williams",3000,"LSU","MISS",1,33,31.5,15.7804738504361,2.56513255188187,16.0071792602539,5.33572642008464
"27","Miyan Williams",7200,"OSU","IOWA",2,39.75,10.25,9.5296021514326,1.67881253455076,18.0899181365967,2.51248863008287
"28","Quinshon Judkins",6700,"MISS","LSU",2,31.5,33,12.0763611881382,2.17672871558414,18.5906181335449,2.77471912440969
"29","Courtney Reese",5900,"UNLV","ND",2,11,36,6.64214752878348,2.39109890082233,4.98382616043091,0.84471629837812
"30","Devin Mockobee",5800,"PUR","WISC",2,25,26.5,8.93679792301763,3.32071509448528,13.594783782959,2.3439282384412
"31","Tony Mathis Jr.",5700,"WVU","TTU",2,30.25,35.25,11.5790973883179,1.93010346700745,13.6151523590088,2.38862322087873
"32","Asa Martin",5600,"MEM","TUL",2,24.25,31.25,7.72673579808219,3.24763376199192,8.75405216217041,1.56322360038757
"33","Roschon Johnson",5400,"UT","OKST",2,32.25,26.25,10.8263793730305,2.67155536527921,10.2310419082642,1.89463739041929
"34","Audric Estime",5400,"ND","UNLV",2,36,11,14.1358918527054,2.02093033760807,17.3486366271973,3.21271048651801
"35","Corey Kiner",5400,"CINCY","SMU",2,31.75,28.25,12.422402273753,1.90081452354297,13.2591114044189,2.45539100081832
"36","Keegan Jones",5000,"UCLA","ORE",2,32.5,38.5,7.74890701092906,2.65628857211423,10.3039588928223,2.06079177856445
"37","Jaden Nixon",5000,"OKST","UT",2,26.25,32.25,3.72371247677518,2.31871708581785,6.12812089920044,1.22562417984009
"38","LeQuint Allen",5000,"SYR","CLEM",2,18,32,4.13462406687835,2.06228268097391,6.68868017196655,1.33773603439331
"39","Christian Turner",5000,"WAKE","BC",2,40.25,19.75,11.6622094481306,2.17321157918752,11.0790672302246,2.21581344604492
"40","SaRodorick Thompson",4700,"TTU","WVU",2,35.25,30.25,8.03094427634195,2.81006749378866,11.2929992675781,2.40276580161237
"41","Armoni Goodwin",4600,"LSU","MISS",2,33,31.5,9.66089944593827,1.95135332522664,13.2591114044189,2.88241552269977
"42","Caleb Robinson",4300,"STAN","ASU",2,27.5,25.5,3.20062194240599,1.8553336692851,6.42897415161133,1.49511026781659
"43","Ky Thomas",4200,"KU","BAY",2,23.25,33.75,9.36396313811259,1.7962063134992,7.28667163848877,1.7349218186878
"44","Alec Sinkfield",4200,"BC","WAKE",2,19.75,40.25,11.5551014172594,1.97535064993129,6.83236265182495,1.62675301233927
"45","Phil Mafah",4100,"CLEM","SYR",2,32,18,6.35747424665709,2.06622645363452,8.42360305786133,2.05453733118569
"46","Noah Whittington",4000,"ORE","UCLA",2,38.5,32.5,11.6077995742883,2.05730315823836,12.3452634811401,3.08631587028503
"47","Isaac Guerendo",4000,"WISC","PUR",2,26.5,25,7.11496984337824,2.17171920545217,8.13473606109619,2.03368401527405
"48","Daniyel Ngata",3900,"ASU","STAN",2,25.5,27.5,5.59832809859609,1.90690960334527,6.78305149078369,1.73924397199582
"49","Iverson Celestine",3500,"TUL","MEM",2,31.25,24.25,7.90958287660303,1.78508631597982,9.91453552246094,2.83272443498884
"50","Taye McWilliams",3000,"BAY","KU",2,33.75,23.25,8.65576904129833,2.91446165097572,9.91453552246094,3.30484517415365
"51","Kaleb Johnson",3000,"IOWA","OSU",2,10.25,39.75,9.46968408267255,1.58794385942638,10.4631280899048,3.4877093633016
"52","Dallan Hayden",5000,"OSU","IOWA",3,39.75,10.25,4.29150398164061,1.78518328339735,10.1097812652588,2.02195625305176
"53","Justin Johnson Jr.",4900,"WVU","TTU",3,30.25,35.25,6.76289814644132,2.05419156571545,8.0975456237793,1.65256033138353
"54","John Emery Jr.",4800,"LSU","MISS",3,33,31.5,5.17357944403439,2.97595319137113,7.82695913314819,1.63061648607254
"55","Ulysses Bentley IV",4800,"MISS","LSU",3,31.5,33,4.2788658570091,2.81810761062451,9.4903392791748,1.97715401649475
"56","Velton Gardner",4800,"SMU","CINCY",3,28.25,31.75,4.47265788296912,2.64585037367997,7.52475309371948,1.56765689452489
"57","Logan Diggs",4000,"ND","UNLV",3,36,11,8.90061009654905,1.98182787831184,10.4793996810913,2.61984992027283
"58","Xavier Coleman",3900,"BC","WAKE",3,19.75,40.25,3.71897976096644,2.09037434532355,4.07690048217773,1.04535909799429
"59","Brendon Barrow",3500,"STAN","ASU",3,27.5,25.5,1.92650755447972,1.78018022925189,6.42897415161133,1.83684975760324
"60","Keilan Robinson",3500,"UT","OKST",3,32.25,26.25,3.72814054984581,2.39002450727583,7.47557497024536,2.13587856292725
"61","Bryson Donnell",3500,"TTU","WVU",3,35.25,30.25,4.95509188473136,2.58725505303811,8.10904407501221,2.31686973571777
"62","Myles Montgomery",3400,"CINCY","SMU",3,31.75,28.25,4.8444238907809,1.80235719300363,8.44817161560059,2.48475635752958
"63","TJ Harden",3300,"UCLA","ORE",3,32.5,38.5,5.16161139608955,1.67451281804137,7.86500120162964,2.38333369746353
"64","Jordan Younge-Humphrey",3200,"UNLV","ND",3,11,36,4.28274121158303,3.04402897035306,4.0935492515564,1.27923414111137
"65","Sean Dollars",3000,"ORE","UCLA",3,38.5,32.5,5.06203797090425,2.64387726210194,8.47195148468018,2.82398382822673
"66","George Hart III",3000,"ASU","STAN",3,25.5,27.5,2.88985086738807,2.04816283100632,5.66402530670166,1.88800843556722
"67","Qualan Jones",3000,"BAY","KU",3,33.75,23.25,3.02854016944224,3.67112793146418,8.15548229217529,2.71849409739176
"68","Sevion Morrison",3000,"KU","BAY",3,23.25,33.75,2.7561731350392,1.57640663453095,4.40624141693115,1.46874713897705
"69","Ollie Gordon",3000,"OKST","UT",3,26.25,32.25,2.16139001661684,2.39133657915223,6.00315284729004,2.00105094909668
"70","Keith Adams Jr.",3000,"CLEM","SYR",3,32,18,2.40494999495483,1.49523722471962,8.05027198791504,2.68342399597168
"71","Juwaun Price",3000,"SYR","CLEM",3,18,32,2.17588233087223,1.6743086614633,5.94250440597534,1.98083480199178
"72","Gavin Williams",3000,"IOWA","OSU",3,10.25,39.75,5.39493702242503,2.27159162353633,4.65812683105469,1.5527089436849
"73","Kobe Lewis",3000,"PUR","WISC",3,25,26.5,3.01941378676839,1.86884164587399,5.94408082962036,1.98136027654012
"74","Jackson Acker",3000,"WISC","PUR",3,26.5,25,2.1266420873761,1.88249054432236,6.4982795715332,2.16609319051107
"75","Jevyon Ducker",3000,"MEM","TUL",3,24.25,31.25,5.08656956588393,2.00882079110241,5.69388437271118,1.89796145757039
"76","Shaadie Clayton",3000,"TUL","MEM",3,31.25,24.25,1.94757900687476,2.45444953387015,6.72939729690552,2.24313243230184
"77","Byron Cardwell",4700,"ORE","UCLA",4,38.5,32.5,3.33164033258341,2.08893352307128,7.72577142715454,1.64378115471373
"78","Andre Hines",3500,"BC","WAKE",4,19.75,40.25,2.98947755116797,1.77055925864946,3.33072543144226,0.951635837554932
"79","Arlen Harris",3000,"STAN","ASU",4,27.5,25.5,2.13849282609822,1.79146901973445,6.42897415161133,2.14299138387044
"80","Torry Locklin",3000,"KU","BAY",4,23.25,33.75,1.89820224314622,1.70010035416147,3.7850341796875,1.26167805989583
"81","Deondre Jackson",3000,"OKST","UT",4,26.25,32.25,1.78314711267824,2.46729774752833,5.38194513320923,1.79398171106974
"82","Monte Pottebaum",3000,"IOWA","OSU",4,10.25,39.75,1.81709982439232,1.70601415299752,3.91195154190063,1.30398384730021
"83","Tyler Lavine",3000,"SMU","CINCY",4,28.25,31.75,3.13287042189852,2.73097226137661,6.03357839584351,2.0111927986145
"84","Jordan James",3000,"ORE","UCLA",5,38.5,32.5,2.4083009566191,2.01541216351578,7.72577142715454,2.57525714238485
"85","Shield Taylor",3000,"STAN","ASU",5,27.5,25.5,2.03315182668551,1.68337240819216,6.42897415161133,2.14299138387044
