"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_ra","est_re","est_dkpts","value"
"41","Jaden Nixon",4600,"OKST","TCU",2,32.5,36,3.80509776037753,2.27325795190843,6.71062517166138,1.45883155905682
"42","Ky Thomas",4500,"KU","OU",2,26.75,35.75,10.021618605631,1.8503136819933,8.88358783721924,1.97413063049316
"43","Jarquez Hunter",4400,"AUB","MISS",2,19.75,34.25,8.96661778685603,3.43562634438563,8.23313999176025,1.87116817994551
"44","Jaylen Wright",4300,"TENN","BAMA",2,28.75,36.25,9.90048338008186,3.99759185360842,13.6025791168213,3.16339049228402
"45","Kaytron Allen",4200,"PSU","MICH",2,22.5,29.5,10.4162030408142,1.81028544118731,10.2454404830933,2.43939059121268
"46","AJ Green",3800,"ARK","BYU",2,34,32.5,7.04082490654948,2.23626305105506,8.64793586730957,2.27577259666041
"47","Deon Silas",3800,"ISU","UT",2,16,33,6.87230377556239,2.77450287158262,5.93184947967529,1.56101302096718
"48","Demie Sumo-Karngbaye",3800,"NCST","SYR",2,19.75,23.25,9.33371828243274,3.2835994232274,7.86098146438599,2.06867933273315
"49","Julian Ross",3200,"OHIO","WMU",2,30.5,29,8.49046195616363,1.92346740379745,10.2873859405518,3.21480810642242
"50","Reggie Love III",3000,"IL","MINN",2,16.5,23,5.60199632614886,2.05013091068787,4.08818864822388,1.36272954940796
"51","Colby McDonald",5100,"UMD","IU",3,36.5,25,4.74574835033152,1.94814784830319,9.0448112487793,1.77349240172143
"52","Jalen Holston",5000,"VT","MIA",3,19.75,26.75,3.82471523219004,2.61338440036744,4.81173181533813,0.962346363067627
"53","Ulysses Bentley IV",4900,"MISS","AUB",3,34.25,19.75,5.07338357056879,2.31173530508211,10.2552890777588,2.09291613831812
"54","Miles Davis",4700,"BYU","ARK",3,32.5,34,3.01558556876662,2.53520528352878,6.56419134140015,1.39663645561705
"55","Dominique Johnson",4400,"ARK","BYU",3,34,32.5,5.50270785255942,1.91981789574964,7.75765514373779,1.76310344175859
"56","Nolan McCormick",4300,"OHIO","WMU",3,30.5,29,2.75006441091175,2.84350417831774,6.72939729690552,1.56497611555942
"57","Jovantae Barnes",4100,"OU","KU",3,35.75,26.75,5.61293030840827,2.88084328129215,8.28970527648926,2.02187933572909
"58","Zahir Abdus-Salaam",4100,"WMU","OHIO",3,29,30.5,4.28250777089047,2.13593038873538,8.01003456115723,1.95366696613591
"59","Sevion Morrison",4000,"KU","OU",3,26.75,35.75,2.57238381616158,1.62389294722793,6.00315284729004,1.50078821182251
"60","Emani Bailey",3600,"TCU","OKST",3,36,32.5,4.18745751119641,2.0314469377748,11.8728704452515,3.29801956812541
"61","Isaac Guerendo",3600,"WISC","MSU",3,28.5,21,4.20222072191076,2.20450930104187,7.82695913314819,2.17415531476339
"62","Keilan Robinson",3500,"UT","ISU",3,33,16,3.51236405277405,2.39965915493994,6.72939729690552,1.922684941973
"63","Jaylin Lucas",3400,"IU","UMD",3,25,36.5,3.10768299621356,3.56799851140168,6.86832427978516,2.0200953764074
"64","Damari Alston",3300,"AUB","MISS",3,19.75,34.25,2.10202129838141,3.06374672926711,5.1043496131897,1.54677261005748
"65","Ollie Gordon",3300,"OKST","TCU",3,32.5,36,2.2438512609043,2.31284545643942,6.58565616607666,1.99565338365959
"66","CJ Stokes",3200,"MICH","PSU",3,29.5,22.5,3.24765178176579,1.71761802447816,6.35723972320557,1.98663741350174
"67","Roydell Williams",3100,"BAMA","TENN",3,36.25,28.75,5.14306737766431,1.81498051910224,7.47557497024536,2.41147579685334
"68","Eli Sanders",3000,"ISU","UT",3,16,33,2.77590862091304,2.58647923369334,4.29539680480957,1.43179893493652
"69","Chase Hayden",3000,"IL","MINN",3,16.5,23,3.1127517427098,1.86795781618158,3.3420135974884,1.11400453249613
"70","Bryce Williams",3000,"MINN","IL",3,23,16.5,5.26558508330462,2.18382808979989,7.20682954788208,2.40227651596069
"71","Harold Joiner",3000,"MSU","WISC",3,21,28.5,3.69229283127148,2.06945064435872,5.47767496109009,1.8258916536967
"72","Keyvone Lee",3000,"PSU","MICH",3,22.5,29.5,6.07215275543663,1.94550173265606,4.81328964233398,1.60442988077799
"73","Cartevious Norton",5100,"ISU","UT",4,16,33,2.04647069428734,2.19169775979517,4.29539680480957,0.84223466760972
"74","Ramon Brown",3700,"UMD","IU",4,36.5,25,4.2840829045976,2.1422816580126,8.42360305786133,2.27664947509766
"75","Trent Battle",3300,"TCU","OKST",4,36,32.5,2.7772487441151,1.84410854192681,8.0771598815918,2.44762420654297
"76","Trey Sanders",3000,"BAMA","TENN",4,36.25,28.75,4.98717711190143,1.8356107389283,7.47557497024536,2.49185832341512
"77","Torry Locklin",3000,"KU","OU",4,26.75,35.75,2.03976525571242,1.59480647779774,5.38194513320923,1.79398171106974
"78","Deondre Jackson",3000,"OKST","TCU",4,32.5,36,1.89037558754929,2.38631334242258,5.96444845199585,1.98814948399862
"79","Delbert Mimms III",3000,"NCST","SYR",4,19.75,23.25,3.01003285558828,2.03080463504128,4.35934162139893,1.45311387379964
"80","Devyn Ford",3000,"PSU","MICH",4,22.5,29.5,2.32561826500539,1.88854071687501,4.06711387634277,1.35570462544759
"81","Tank Smith",3000,"PSU","MICH",5,22.5,29.5,1.56672959113196,1.670989883345,4.06711387634277,1.35570462544759
