"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_ra","est_re","est_dkpts","value"
"56","RJ Harvey",4000,"UCF","CINCY",3,28.75,27.25,4.23783407156435,2.96478174286097,8.09678554534912,2.02419638633728
"57","Lawrance Toafili",3900,"FSU","GT",3,35.75,12.25,4.7961370724898,3.29072467284585,7.82695913314819,2.00691259824313
"58","Logan Diggs",3900,"ND","SYR",3,23.5,24.5,8.23239929223089,2.17366771294829,10.3502178192139,2.65390200492663
"59","Dallan Hayden",3900,"OSU","PSU",3,37.5,23,3.93363360071804,2.01796541029152,8.368408203125,2.14574569310897
"60","Dominique Johnson",3800,"ARK","AUB",3,31.75,28.75,5.51676222792497,1.88636283285543,8.10904407501221,2.13395896710848
"61","Nay'Quan Wright",3600,"UF","UGA",3,16.75,39.75,5.80020736738184,2.11180443919089,4.14620590209961,1.15172386169434
"62","Damien Moore",3600,"CAL","ORE",3,19.75,36.75,3.95633658267778,1.93948519523484,5.12628936767578,1.42396926879883
"63","Jordan Schippers",3600,"KSU","OKST",3,28.75,27.25,2.88402403665268,1.7265010225276,6.72939729690552,1.8692770269182
"64","Emani Bailey",3500,"TCU","WVU",3,38,31,3.13465973423557,1.81962495730929,7.98407220840454,2.28116348811558
"65","Myles Montgomery",3400,"CINCY","UCF",3,27.25,28.75,4.71420938990602,1.7651089994149,7.69735193252563,2.26392703897813
"66","Jaylen Anderson",3300,"WVU","TCU",3,31,38,5.25585418106817,1.79728639233435,6.32717943191528,1.91732710058039
"67","Dylan McDuffie",3300,"GT","FSU",3,12.25,35.75,4.67337074705456,2.57807929492099,4.37562942504883,1.32594831062086
"68","Eli Sanders",3200,"ISU","OU",3,28.25,29.75,4.16779633569143,2.46923679723813,8.01003456115723,2.50313580036163
"69","Damari Alston",3100,"AUB","ARK",3,28.75,31.75,2.15695098317295,2.61500152817968,7.63670778274536,2.46345412346625
"70","Sean Dollars",3000,"ORE","CAL",3,36.75,19.75,4.40082090078555,2.46017255758383,8.47195148468018,2.82398382822673
"71","Ollie Gordon",3000,"OKST","KSU",3,27.25,28.75,2.29996123852488,2.39345530600877,6.28523302078247,2.09507767359416
"72","Trevion Cooley",3000,"UL","WAKE",3,31,34,5.80929216520578,2.8553798369482,6.95898246765137,2.31966082255046
"73","Juwaun Price",3000,"SYR","ND",3,24.5,23.5,1.92916444501478,1.42682257831812,6.68525075912476,2.22841691970825
"74","Bryce Williams",3000,"MINN","RU",3,27.25,13.25,4.34529841613471,2.0601298199254,6.89307069778442,2.29769023259481
"75","Chase Hayden",3000,"IL","NEB",3,28.75,21.25,3.4198772562195,2.00587877481568,6.639319896698,2.21310663223267
"76","Keyvone Lee",3000,"PSU","OSU",3,23,37.5,4.49693413161924,2.01899209631644,4.7812294960022,1.59374316533407
"77","Byron Cardwell",4900,"ORE","CAL",4,36.75,19.75,2.21485352262928,1.94378801230401,7.72577142715454,1.57668804635807
"78","Cartevious Norton",3700,"ISU","OU",4,28.25,29.75,2.88827642339431,2.09235036044842,7.26385736465454,1.96320469314988
"79","Mark-Antony Richards",3200,"UCF","CINCY",4,28.75,27.25,2.35921081167466,1.78885575244961,9.40608501434326,2.93940156698227
"80","Branson Robinson",3000,"UGA","UF",4,39.75,16.75,2.37586110839939,1.66100379214429,6.35723972320557,2.11907990773519
"81","Lorenzo Lingard",3000,"UF","UGA",4,16.75,39.75,2.56960273394181,1.71487902824196,3.40003037452698,1.13334345817566
"82","Deondre Jackson",3000,"OKST","KSU",4,27.25,28.75,1.96382205193559,2.54837343804203,5.66402530670166,1.88800843556722
"83","Trent Battle",3000,"TCU","WVU",4,38,31,2.65904371682355,1.69968690806935,7.36286306381226,2.45428768793742
"84","Jalen Mitchell",3000,"UL","WAKE",4,31,34,2.70120203480925,2.18489558408369,5.96444845199585,1.98814948399862
"85","Devyn Ford",3000,"PSU","OSU",4,23,37.5,2.09106484717551,1.95987940639707,4.03505373001099,1.34501791000366
"86","Jordan James",3000,"ORE","CAL",5,36.75,19.75,2.37129221016132,1.87537514239986,8.22241497039795,2.74080499013265
"87","Tank Smith",3000,"PSU","OSU",5,23,37.5,1.51225921572277,1.73411069795984,4.03505373001099,1.34501791000366
