"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_ra","est_re","est_dkpts","value"
"69","Devin Mockobee",3500,"PUR","UMD",3,28.25,31.25,4.42121062876106,2.54633056144826,7.05232095718384,2.01494884490967
"70","TJ Harden",3400,"UCLA","UTAH",3,30.25,33.75,5.08051391004509,1.86055196010326,7.7069993019104,2.26676450056188
"71","Jaylon Glover",3400,"UTAH","UCLA",3,33.75,30.25,7.17058090204369,2.56796114851999,9.36222839355469,2.75359658633961
"72","George Hart III",3000,"ASU","UW",3,21,34.5,2.6494146801754,2.02894179265002,4.73149919509888,1.57716639836629
"73","Jaylin Lucas",3000,"IU","MICH",3,18.25,40.75,2.12149566969488,2.17007607643256,4.30331802368164,1.43443934122721
"74","Harold Joiner",3000,"MSU","OSU",3,19,46,3.66281375908315,2.07171926766108,3.79482054710388,1.26494018236796
"75","Anthony Tyus III",3000,"NW","WISC",3,17,27.5,2.0087875215047,2.5324820591356,4.73149919509888,1.57716639836629
"76","Kobe Lewis",3900,"PUR","UMD",4,28.25,31.25,2.01204026132952,1.84886119228425,3.62946224212646,0.930631344134991
"77","Richard Newton",3800,"UW","ASU",4,34.5,21,2.58804432490467,1.9431233302459,7.27084493637085,1.91338024641338
"78","Lorenzo Lingard",3000,"UF","MIZZ",4,32.25,21.75,2.90829423351003,1.86542566072946,7.08078289031982,2.36026096343994
"79","Branson Robinson",3000,"UGA","AUB",4,39,10.5,3.08305390133695,1.5078226018929,6.72939729690552,2.24313243230184
"80","Sevion Morrison",3000,"KU","TCU",4,30.75,37.75,2.77355208369345,1.67405068979358,6.20221042633057,2.06740347544352
"81","Trent Battle",3000,"TCU","KU",4,37.75,30.75,2.19376288139271,1.68609590406124,6.72939729690552,2.24313243230184
"82","Deondre Jackson",3000,"OKST","TTU",4,37.75,28.75,2.16159855988471,2.54027946520354,6.72939729690552,2.24313243230184
"83","Andrew Clair",3000,"NW","WISC",4,17,27.5,2.28089254810701,2.87828041264663,4.73149919509888,1.57716639836629
