"","player_name","team_name","dk_pos","salary","dk_own","slate_size","week"
"4508","Tyler Allgeier","BYU","RB","$3,000","0%","11","Week 4, 2019"
"4509","Camron Buckley","TA&M","WR","$4,800","0%","11","Week 4, 2019"
"4510","Makai Polk","CAL","WR","$3,000","0%","11","Week 4, 2019"
"4511","Anthony Williams Jr.","MSU","RB","$3,300","0%","11","Week 4, 2019"
"4512","Berkeley Holman","NW","WR","$3,000","0%","11","Week 4, 2019"
"4513","Ramaud Chiaokhiao-Bowman","NW","WR","$3,000","0%","11","Week 4, 2019"
"4514","Maurice Burkley","UL","RB","$3,300","0%","11","Week 4, 2019"
"4515","Chris Curry","LSU","RB","$4,000","0%","11","Week 4, 2019"
"4516","Todd Sibley Jr.","PITT","RB","$3,200","0%","11","Week 4, 2019"
"4517","Donovan Peoples-Jones","MICH","WR","$5,800","0%","11","Week 4, 2019"
"4518","Alante Thomas","MSU","RB","$3,500","0%","11","Week 4, 2019"
"4519","Jace James","NW","WR","$3,000","0%","11","Week 4, 2019"
"4520","Malik Davis","UF","RB","$4,400","0%","11","Week 4, 2019"
"4521","Max Rosenthal","MSU","RB","$3,000","0%","11","Week 4, 2019"
"4522","Charlie Mangieri","NW","WR","$3,200","0%","11","Week 4, 2019"
"4523","Cole Cavallo","USM","WR","$3,000","0%","11","Week 4, 2019"
"4524","Alex Netherda","CAL","RB","$3,000","0%","11","Week 4, 2019"
"4525","Tua Tagovailoa","BAMA","QB","$8,800","20%","11","Week 5, 2019"
"4526","Jalen Hurts","OU","QB","$9,200","56%","11","Week 5, 2019"
"4527","Jamie Newman","WAKE","QB","$7,800","28%","11","Week 5, 2019"
"4528","Jonathan Taylor","WISC","RB","$9,000","31%","11","Week 5, 2019"
"4529","Kellen Mond","TA&M","QB","$7,400","14%","11","Week 5, 2019"
"4530","Anthony Russo","TEMP","QB","$6,400","6%","11","Week 5, 2019"
"4531","Jerry Jeudy","BAMA","WR","$8,100","11%","11","Week 5, 2019"
"4532","Richard Newton","UW","RB","$5,200","12%","11","Week 5, 2019"
"4533","Jadan Blue","TEMP","WR","$5,100","23%","11","Week 5, 2019"
"4534","Charleston Rambo","OU","WR","$5,600","35%","11","Week 5, 2019"
"4535","Isaiah Wright","TEMP","WR","$5,100","6%","11","Week 5, 2019"
"4536","Ian Book","ND","QB","$7,900","3%","11","Week 5, 2019"
"4537","Jacob Eason","UW","QB","$6,600","9%","11","Week 5, 2019"
"4538","Ainias Smith","TA&M","WR","$3,800","4%","11","Week 5, 2019"
"4539","Jack Coan","WISC","QB","$5,900","3%","11","Week 5, 2019"
"4540","Henry Ruggs III","BAMA","WR","$7,600","8%","11","Week 5, 2019"
"4541","Charlie Brewer","BAY","QB","$7,700","2%","11","Week 5, 2019"
"4542","Anthony Brown","BC","QB","$6,500","3%","11","Week 5, 2019"
"4543","Trevor Lawrence","CLEM","QB","$8,000","5%","11","Week 5, 2019"
"4544","Travis Etienne","CLEM","RB","$7,200","24%","11","Week 5, 2019"
"4545","Tee Higgins","CLEM","WR","$6,300","10%","11","Week 5, 2019"
"4546","AJ Dillon","BC","RB","$8,300","8%","11","Week 5, 2019"
"4547","Sage Surratt","WAKE","WR","$7,500","20%","11","Week 5, 2019"
"4548","CeeDee Lamb","OU","WR","$7,000","12%","11","Week 5, 2019"
"4549","Brock Purdy","ISU","QB","$7,500","7%","11","Week 5, 2019"
"4550","Quartney Davis","TA&M","WR","$6,000","9%","11","Week 5, 2019"
"4551","Tyler Vaughns","USC","WR","$6,300","3%","11","Week 5, 2019"
"4552","Max Duggan","TCU","QB","$5,400","2%","11","Week 5, 2019"
"4553","Re'Mahn Davis","TEMP","RB","$4,200","8%","11","Week 5, 2019"
"4554","Amon-Ra St. Brown","USC","WR","$5,200","5%","11","Week 5, 2019"
"4555","Bryce Perkins","UV","QB","$6,800","1%","11","Week 5, 2019"
"4556","Justyn Ross","CLEM","WR","$6,200","3%","11","Week 5, 2019"
"4557","Trey Sermon","OU","RB","$5,400","7%","11","Week 5, 2019"
"4558","Michael Pittman Jr.","USC","WR","$7,300","3%","11","Week 5, 2019"
"4559","Jett Duffey","TTU","QB","$5,900","5%","11","Week 5, 2019"
"4560","Trey Knox","ARK","WR","$5,100","6%","11","Week 5, 2019"
"4561","McLane Mannix","TTU","WR","$5,100","2%","11","Week 5, 2019"
"4562","Darius Anderson","TCU","RB","$6,500","39%","11","Week 5, 2019"
"4563","Andre Baccellia","UW","WR","$5,200","2%","11","Week 5, 2019"
"4564","Kenneth Walker III","WAKE","RB","$5,100","2%","11","Week 5, 2019"
"4565","Jhamon Ausbon","TA&M","WR","$6,300","11%","11","Week 5, 2019"
"4566","Isaiah Spiller","TA&M","RB","$5,100","18%","11","Week 5, 2019"
"4567","Devonta Smith","BAMA","WR","$5,900","9%","11","Week 5, 2019"
"4568","Hunter Bryant","UW","WR","$5,100","3%","11","Week 5, 2019"
"4569","SaRodorick Thompson","TTU","RB","$3,800","2%","11","Week 5, 2019"
"4570","Aaron Fuller","UW","WR","$5,700","18%","11","Week 5, 2019"
"4571","Sean McGrew","UW","RB","$3,700","21%","11","Week 5, 2019"
"4572","Branden Mack","TEMP","WR","$5,100","4%","11","Week 5, 2019"
"4573","Scotty Washington","WAKE","WR","$6,900","8%","11","Week 5, 2019"
"4574","Dalton Rigdon","TTU","WR","$4,900","3%","11","Week 5, 2019"
"4575","Sam Howell","UNC","QB","$6,000","1%","11","Week 5, 2019"
"4576","R.J. Sneed","BAY","WR","$3,800","6%","11","Week 5, 2019"
"4577","Cole Kmet","ND","WR","$5,100","15%","11","Week 5, 2019"
"4578","Nakia Watson","WISC","RB","$4,600","0%","11","Week 5, 2019"
"4579","Tarique Milton","ISU","WR","$5,000","13%","11","Week 5, 2019"
"4580","Zay Flowers","BC","WR","$5,200","1%","11","Week 5, 2019"
"4581","Jalen Reagor","TCU","WR","$5,900","4%","11","Week 5, 2019"
"4582","Lyn-J Dixon","CLEM","RB","$5,800","2%","11","Week 5, 2019"
"4583","Deshaunte Jones","ISU","WR","$5,100","14%","11","Week 5, 2019"
"4584","Jaylen Waddle","BAMA","WR","$5,000","4%","11","Week 5, 2019"
"4585","Kobay White","BC","WR","$4,400","5%","11","Week 5, 2019"
"4586","Denzel Mims","BAY","WR","$6,800","4%","11","Week 5, 2019"
"4587","Jackson Tyner","TTU","QB","$5,100","0%","11","Week 5, 2019"
"4588","Najee Harris","BAMA","RB","$6,900","10%","11","Week 5, 2019"
"4589","Vavae Malepeai","USC","RB","$6,000","3%","11","Week 5, 2019"
"4590","T.J. Vasher","TTU","WR","$7,100","3%","11","Week 5, 2019"
"4591","Jacob Kibodi","TA&M","RB","$4,700","1%","11","Week 5, 2019"
"4592","Ta'Zhawn Henry","TTU","RB","$5,100","0%","11","Week 5, 2019"
"4593","Christian Beal-Smith","WAKE","RB","$4,200","0%","11","Week 5, 2019"
"4594","Matt Fink","USC","QB","$6,700","3%","11","Week 5, 2019"
"4595","Chase Claypool","ND","WR","$6,400","2%","11","Week 5, 2019"
"4596","Kennedy Brooks","OU","RB","$5,100","2%","11","Week 5, 2019"
"4597","Rhamondre Stevenson","OU","RB","$4,500","1%","11","Week 5, 2019"
"4598","Armand Shyne","TTU","RB","$5,300","2%","11","Week 5, 2019"
"4599","Andrew Parchment","KU","WR","$5,800","11%","11","Week 5, 2019"
"4600","Quintez Cephus","WISC","WR","$5,500","4%","11","Week 5, 2019"
"4601","Charlie Kolar","ISU","WR","$4,100","4%","11","Week 5, 2019"
"4602","Tony Jones Jr","ND","RB","$4,500","13%","11","Week 5, 2019"
"4603","La'Michael Pettway","ISU","WR","$5,200","3%","11","Week 5, 2019"
"4604","Kendrick Rogers","TA&M","WR","$4,700","4%","11","Week 5, 2019"
"4605","Jager Gardner","TEMP","RB","$4,900","1%","11","Week 5, 2019"
"4606","Nick Starkel","ARK","QB","$6,000","1%","11","Week 5, 2019"
"4607","Trestan Ebner","BAY","RB","$4,200","2%","11","Week 5, 2019"
"4608","David Bailey","BC","RB","$4,600","1%","11","Week 5, 2019"
"4609","Tobias Oliver","GT","QB","$5,100","2%","11","Week 5, 2019"
"4610","Treylon Burks","ARK","WR","$4,600","0%","11","Week 5, 2019"
"4611","Chez Mellusi","CLEM","RB","$3,600","0%","11","Week 5, 2019"
"4612","Salvon Ahmed","UW","RB","$6,700","0%","11","Week 5, 2019"
"4613","JaMycal Hasty","BAY","RB","$4,100","0%","11","Week 5, 2019"
"4614","Joe Reed","UV","WR","$6,400","1%","11","Week 5, 2019"
"4615","Rakeem Boyd","ARK","RB","$7,200","1%","11","Week 5, 2019"
"4616","Pooka Williams Jr.","KU","RB","$6,100","4%","11","Week 5, 2019"
"4617","Carter Stanley","KU","QB","$5,600","1%","11","Week 5, 2019"
"4618","Jordan Mason","GT","RB","$5,400","18%","11","Week 5, 2019"
"4619","Brian Robinson Jr.","BAMA","RB","$4,800","2%","11","Week 5, 2019"
"4620","Jalen Wydermyer","TA&M","WR","$3,700","1%","11","Week 5, 2019"
"4621","Cade Carney","WAKE","RB","$5,100","3%","11","Week 5, 2019"
"4622","Elijah Moore","MISS","WR","$6,300","2%","11","Week 5, 2019"
"4623","Sewo Olonilua","TCU","RB","$5,200","1%","11","Week 5, 2019"
"4624","Khalil Herbert","KU","RB","$4,600","3%","11","Week 5, 2019"
"4625","Chris Finke","ND","WR","$4,800","0%","11","Week 5, 2019"
"4626","Kendall Hinton","WAKE","WR","$5,000","2%","11","Week 5, 2019"
"4627","Scottie Phillips","MISS","RB","$6,100","1%","11","Week 5, 2019"
"4628","Dazz Newsome","UNC","WR","$5,300","1%","11","Week 5, 2019"
"4629","James Sosinski","KU","WR","$3,600","0%","11","Week 5, 2019"
"4630","Garrett Groshek","WISC","RB","$4,500","0%","11","Week 5, 2019"
"4631","Hunter Long","BC","WR","$4,300","0%","11","Week 5, 2019"
"4632","Cheyenne O'Grady","ARK","WR","$5,200","0%","11","Week 5, 2019"
"4633","Mike Woods","ARK","WR","$4,900","2%","11","Week 5, 2019"
"4634","Danny Davis III","WISC","WR","$4,900","0%","11","Week 5, 2019"
"4635","Jerome Ford","BAMA","RB","$3,700","2%","11","Week 5, 2019"
"4636","Lawrence Keys III","ND","WR","$3,600","0%","11","Week 5, 2019"
"4637","Grant Calcaterra","OU","WR","$3,900","2%","11","Week 5, 2019"
"4638","Hasise Dubois","UV","WR","$5,000","0%","11","Week 5, 2019"
"4639","Jadon Haselwood","OU","WR","$4,800","1%","11","Week 5, 2019"
"4640","Wayne Taulapapa","UV","RB","$5,200","2%","11","Week 5, 2019"
"4641","Michael Carter","UNC","RB","$4,800","1%","11","Week 5, 2019"
"4642","RJ Turner","TTU","WR","$4,300","0%","11","Week 5, 2019"
"4643","Nick Basquine","OU","WR","$3,300","0%","11","Week 5, 2019"
"4644","Sheldon Croney Jr.","ISU","RB","$4,100","1%","11","Week 5, 2019"
"4645","John Rhys Plumlee","MISS","QB","$5,300","0%","11","Week 5, 2019"
"4646","Isaiah Bowser","NW","RB","$4,900","0%","11","Week 5, 2019"
"4647","Korab Idrizi","BC","WR","$4,200","0%","11","Week 5, 2019"
"4648","Amari Rodgers","CLEM","WR","$4,600","7%","11","Week 5, 2019"
"4649","Javonte Williams","UNC","RB","$5,100","0%","11","Week 5, 2019"
"4650","Jerry Howard Jr.","GT","RB","$3,800","0%","11","Week 5, 2019"
"4651","A.J. Taylor","WISC","WR","$4,800","1%","11","Week 5, 2019"
"4652","Joseph Ngata","CLEM","WR","$3,800","0%","11","Week 5, 2019"
"4653","Jack Freudenthal","WAKE","WR","$4,100","1%","11","Week 5, 2019"
"4654","Stephen Carr","USC","RB","$5,900","0%","11","Week 5, 2019"
"4655","Jake Ferguson","WISC","WR","$4,500","0%","11","Week 5, 2019"
"4656","Drake Anderson","NW","RB","$4,500","1%","11","Week 5, 2019"
"4657","Tyquan Thornton","BAY","WR","$4,400","0%","11","Week 5, 2019"
"4658","TreVontae Hights","TCU","WR","$4,900","0%","11","Week 5, 2019"
"4659","Kwamie Lassiter II","KU","WR","$4,000","0%","11","Week 5, 2019"
"4660","Chris Platt","BAY","WR","$5,600","1%","11","Week 5, 2019"
"4661","Jahmir Smith","ND","RB","$5,400","2%","11","Week 5, 2019"
"4662","Dyami Brown","UNC","WR","$5,800","1%","11","Week 5, 2019"
"4663","Xavier White","TTU","WR","$3,900","1%","11","Week 5, 2019"
"4664","Stephon Robinson Jr.","KU","WR","$4,000","0%","11","Week 5, 2019"
"4665","Chico McClatcher","UW","WR","$4,000","1%","11","Week 5, 2019"
"4666","A.T. Perry","WAKE","WR","$3,400","1%","11","Week 5, 2019"
"4667","Jerrion Ealy","MISS","RB","$5,000","0%","11","Week 5, 2019"
"4668","Devwah Whaley","ARK","RB","$4,800","0%","11","Week 5, 2019"
"4669","Beau Corrales","UNC","WR","$4,600","0%","11","Week 5, 2019"
"4670","Riley Lees","NW","WR","$3,800","0%","11","Week 5, 2019"
"4671","Pro Wells","TCU","WR","$3,700","1%","11","Week 5, 2019"
"4672","Hunter Johnson","NW","QB","$5,300","0%","11","Week 5, 2019"
"4673","Daylon Charlot","KU","WR","$5,100","0%","11","Week 5, 2019"
"4674","Terrell Jana","UV","WR","$4,300","1%","11","Week 5, 2019"
"4675","Dylan Thomas","TCU","WR","$3,400","2%","11","Week 5, 2019"
"4676","KeSean Carter","TTU","WR","$3,300","0%","11","Week 5, 2019"
"4677","Kenny Yeboah","TEMP","WR","$3,700","0%","11","Week 5, 2019"
"4678","Kendric Pryor","WISC","WR","$4,600","0%","11","Week 5, 2019"
"4679","Kyric McGowan","NW","WR","$3,400","0%","11","Week 5, 2019"
"4680","John Lovett","BAY","RB","$5,200","0%","11","Week 5, 2019"
"4681","John Chenal","WISC","RB","$3,000","0%","11","Week 5, 2019"
"4682","Jalen Camp","GT","WR","$4,700","2%","11","Week 5, 2019"
"4683","Dontario Drummond","MISS","WR","$3,800","0%","11","Week 5, 2019"
"4684","Rontavius Groves","UNC","WR","$4,300","0%","11","Week 5, 2019"
"4685","Breece Hall","ISU","RB","$3,200","0%","11","Week 5, 2019"
"4686","Antonio Williams","UNC","RB","$3,400","0%","11","Week 5, 2019"
"4687","Lee Morris","OU","WR","$3,400","1%","11","Week 5, 2019"
"4688","Markese Stepp","USC","RB","$4,000","0%","11","Week 5, 2019"
"4689","Snoop Conner","MISS","RB","$3,400","0%","11","Week 5, 2019"
"4690","Cordarrian Richardson","TA&M","RB","$3,600","0%","11","Week 5, 2019"
"4691","Tyson Morris","ARK","WR","$3,000","0%","11","Week 5, 2019"
"4692","Jaquarii Roberson","WAKE","WR","$4,000","0%","11","Week 5, 2019"
"4693","Michel Dukes","CLEM","RB","$3,400","0%","11","Week 5, 2019"
"4694","CJ Lewis","BC","WR","$4,000","0%","11","Week 5, 2019"
"4695","Erik Ezukanma","TTU","WR","$3,900","0%","11","Week 5, 2019"
"4696","Steven Claude","WAKE","WR","$3,800","0%","11","Week 5, 2019"
"4697","Bradrick Shaw","WISC","RB","$3,400","0%","11","Week 5, 2019"
"4698","Tyler Davis","GT","WR","$3,200","0%","11","Week 5, 2019"
"4699","Octavious Cooley","MISS","WR","$3,400","0%","11","Week 5, 2019"
"4700","Ahmarean Brown","GT","WR","$3,900","0%","11","Week 5, 2019"
"4701","Major Tennison","BAMA","WR","$3,600","0%","11","Week 5, 2019"
"4702","Theo Wease","OU","WR","$4,100","1%","11","Week 5, 2019"
"4703","Travon Williams","TEMP","WR","$3,800","0%","11","Week 5, 2019"
"4704","Carl Tucker","UNC","WR","$3,700","0%","11","Week 5, 2019"
"4705","Camron Buckley","TA&M","WR","$4,500","0%","11","Week 5, 2019"
"4706","Slade Bolden","BAMA","WR","$3,000","0%","11","Week 5, 2019"
"4707","Tanner Cowley","UV","WR","$3,200","0%","11","Week 5, 2019"
"4708","Kyren Williams","ND","RB","$3,000","0%","11","Week 5, 2019"
"4709","Josh Fleeks","BAY","WR","$3,400","0%","11","Week 5, 2019"
"4710","J.C. Chalk","CLEM","WR","$3,200","0%","11","Week 5, 2019"
"4711","Drake Stoops","OU","WR","$3,000","0%","11","Week 5, 2019"
"4712","Jose Barbon","TEMP","WR","$3,000","0%","11","Week 5, 2019"
"4713","Christoph Henle","BAY","WR","$3,200","0%","11","Week 5, 2019"
"4714","Chris Sharp","UV","RB","$3,800","0%","11","Week 5, 2019"
"4715","Elijah Robinson","BC","WR","$3,100","0%","11","Week 5, 2019"
"4716","Braylon Sanders","MISS","WR","$5,300","0%","11","Week 5, 2019"
"4717","Trejan Bridges","OU","WR","$4,700","0%","11","Week 5, 2019"
"4718","Josh Falo","USC","WR","$3,000","0%","11","Week 5, 2019"
"4719","Johnnie Lang","ISU","RB","$3,700","0%","11","Week 5, 2019"
"4720","Jeremiah Hall","OU","RB","$4,000","0%","11","Week 5, 2019"
"4721","Jalen Preston","TA&M","WR","$3,600","0%","11","Week 5, 2019"
"4722","Michael Young","ND","WR","$3,000","1%","11","Week 5, 2019"
"4723","Kamari Pleasant","UW","RB","$3,000","0%","11","Week 5, 2019"
"4724","Diondre Overton","CLEM","WR","$3,100","0%","11","Week 5, 2019"
"4725","Derius Davis","TCU","WR","$3,500","0%","11","Week 5, 2019"
"4726","Te'Vailance Hunt","TCU","WR","$3,500","0%","11","Week 5, 2019"
"4727","Malachi Carter","GT","WR","$3,700","0%","11","Week 5, 2019"
"4728","Cornell Powell","CLEM","WR","$3,400","0%","11","Week 5, 2019"
"4729","Donta Thompson","TTU","WR","$3,700","0%","11","Week 5, 2019"
"4730","Frank Ladson Jr.","CLEM","WR","$3,500","1%","11","Week 5, 2019"
"4731","A.D. Miller","OU","WR","$3,400","0%","11","Week 5, 2019"
"4732","JJ Jefferson","NW","WR","$3,800","0%","11","Week 5, 2019"
"4733","Tavares Kelly Jr.","UV","WR","$3,400","0%","11","Week 5, 2019"
"4734","Jonathan Mingo","MISS","WR","$3,300","0%","11","Week 5, 2019"
"4735","Javon McKinley","ND","WR","$4,800","1%","11","Week 5, 2019"
"4736","Kene Nwangwu","ISU","RB","$3,800","0%","11","Week 5, 2019"
"4737","Malik Washington","NW","WR","$3,000","0%","11","Week 5, 2019"
"4738","DeAndre' Delaney","WAKE","RB","$3,000","0%","11","Week 5, 2019"
"4739","Billy Kemp IV","UV","RB","$3,800","0%","11","Week 5, 2019"
"4740","Keilan Robinson","BAMA","RB","$3,600","0%","11","Week 5, 2019"
"4741","Mike Hollins","UV","RB","$5,100","1%","11","Week 5, 2019"
"4742","Dom Williams","KU","RB","$3,000","0%","11","Week 5, 2019"
"4743","Antoine Green","UNC","WR","$3,800","0%","11","Week 5, 2019"
"4744","DeMarcus Gregory","MISS","WR","$3,000","0%","11","Week 5, 2019"
"4745","Jax Welch","TTU","RB","$3,000","0%","11","Week 5, 2019"
"4746","Abram Smith","BAY","RB","$3,300","0%","11","Week 5, 2019"
"4747","Lamont Atkins","UV","RB","$3,500","0%","11","Week 5, 2019"
"4748","Velus Jones Jr.","USC","WR","$4,200","0%","11","Week 5, 2019"
"4749","Emari Demercado","TCU","RB","$3,300","0%","11","Week 5, 2019"
"4750","Terrell Chatman","UV","WR","$4,500","0%","11","Week 5, 2019"
"4751","Qualan Jones","BAY","RB","$4,700","0%","11","Week 5, 2019"
"4752","Miles Battle","MISS","WR","$3,500","0%","11","Week 5, 2019"
"4753","PK Kier","UV","RB","$4,000","0%","11","Week 5, 2019"
"4754","Jesse Brown","NW","RB","$3,800","0%","11","Week 5, 2019"
"4755","Hudson Hall","KU","RB","$3,400","0%","11","Week 5, 2019"
"4756","C'Borius Flemister","ND","RB","$3,600","0%","11","Week 5, 2019"
"4757","De'Vion Warren","ARK","WR","$3,600","0%","11","Week 5, 2019"
"4758","Jalen Hurts","OU","QB","$9,300","52%","11","Week 6, 2019"
"4759","Joe Burrow","LSU","QB","$8,700","33%","11","Week 6, 2019"
"4760","Tayvian Cunningham","ARIZ","WR","$3,000","14%","11","Week 6, 2019"
"4761","Tylan Wallace","OKST","WR","$7,300","19%","11","Week 6, 2019"
"4762","Sean Clifford","PSU","QB","$7,100","26%","11","Week 6, 2019"
"4763","Chuba Hubbard","OKST","RB","$8,900","28%","11","Week 6, 2019"
"4764","Sam Ehlinger","UT","QB","$8,500","14%","11","Week 6, 2019"
"4765","Spencer Sanders","OKST","QB","$7,600","9%","11","Week 6, 2019"
"4766","Rashod Bateman","MINN","WR","$6,400","13%","11","Week 6, 2019"
"4767","Trey Sermon","OU","RB","$5,400","25%","11","Week 6, 2019"
"4768","Tanner Morgan","MINN","QB","$6,500","9%","11","Week 6, 2019"
"4769","AJ Dillon","BC","RB","$7,900","12%","11","Week 6, 2019"
"4770","Malik Cunningham","UL","QB","$6,400","2%","11","Week 6, 2019"
"4771","Shea Patterson","MICH","QB","$6,400","1%","11","Week 6, 2019"
"4772","Sam James","WVU","WR","$5,200","18%","11","Week 6, 2019"
"4773","J.J. Taylor","ARIZ","RB","$5,600","2%","11","Week 6, 2019"
"4774","Khalil Tate","ARIZ","QB","$8,100","1%","11","Week 6, 2019"
"4775","Clyde Edwards-Helaire","LSU","RB","$6,100","31%","11","Week 6, 2019"
"4776","Mohamed Ibrahim","MINN","RB","$5,200","1%","11","Week 6, 2019"
"4777","Rhamondre Stevenson","OU","RB","$4,600","4%","11","Week 6, 2019"
"4778","Justin Jefferson","LSU","WR","$7,200","8%","11","Week 6, 2019"
"4779","Gerold Bright","UTST","RB","$5,200","2%","11","Week 6, 2019"
"4780","Caleb Repp","UTST","WR","$3,600","4%","11","Week 6, 2019"
"4781","Rodney Smith","MINN","RB","$5,600","12%","11","Week 6, 2019"
"4782","CeeDee Lamb","OU","WR","$8,000","15%","11","Week 6, 2019"
"4783","Ja'Marr Chase","LSU","WR","$7,000","30%","11","Week 6, 2019"
"4784","Devin Duvernay","UT","WR","$7,500","11%","11","Week 6, 2019"
"4785","Tyler Johnson","MINN","WR","$6,600","10%","11","Week 6, 2019"
"4786","Keaontay Ingram","UT","RB","$6,800","9%","11","Week 6, 2019"
"4787","Darrius Smith","ARIZ","RB","$5,400","8%","11","Week 6, 2019"
"4788","Steven Montez","COL","QB","$7,400","3%","11","Week 6, 2019"
"4789","Jordan Love","UTST","QB","$6,300","2%","11","Week 6, 2019"
"4790","Charlie Brewer","BAY","QB","$7,700","0%","11","Week 6, 2019"
"4791","Kyle Trask","UF","QB","$6,400","0%","11","Week 6, 2019"
"4792","Charleston Rambo","OU","WR","$6,600","17%","11","Week 6, 2019"
"4793","Journey Brown","PSU","RB","$5,400","13%","11","Week 6, 2019"
"4794","Anthony Brown","BC","QB","$6,600","1%","11","Week 6, 2019"
"4795","KJ Hamler","PSU","WR","$6,000","28%","11","Week 6, 2019"
"4796","Nico Collins","MICH","WR","$4,900","2%","11","Week 6, 2019"
"4797","Zay Flowers","BC","WR","$5,200","1%","11","Week 6, 2019"
"4798","Nate Stanley","IOWA","QB","$6,000","0%","11","Week 6, 2019"
"4799","Siaosi Mariner","UTST","WR","$5,300","4%","11","Week 6, 2019"
"4800","Bo Nix","AUB","QB","$6,900","1%","11","Week 6, 2019"
"4801","Jaylen Warren","UTST","RB","$6,600","0%","11","Week 6, 2019"
"4802","K.D. Nixon","COL","WR","$5,500","5%","11","Week 6, 2019"
"4803","Collin Johnson","UT","WR","$5,200","1%","11","Week 6, 2019"
"4804","Denzel Mims","BAY","WR","$7,800","0%","11","Week 6, 2019"
"4805","Brennan Eagles","UT","WR","$6,400","0%","11","Week 6, 2019"
"4806","Chatarius Atwell","UL","WR","$5,700","19%","11","Week 6, 2019"
"4807","Austin Kendall","WVU","QB","$6,300","2%","11","Week 6, 2019"
"4808","Alex Fontenot","COL","RB","$6,000","12%","11","Week 6, 2019"
"4809","Gary Brightwell","ARIZ","RB","$5,100","2%","11","Week 6, 2019"
"4810","Andrew Parchment","KU","WR","$5,900","3%","11","Week 6, 2019"
"4811","Skylar Thompson","KSU","QB","$6,200","0%","11","Week 6, 2019"
"4812","David Bailey","BC","RB","$5,200","1%","11","Week 6, 2019"
"4813","Laviska Shenault Jr.","COL","WR","$7,000","0%","11","Week 6, 2019"
"4814","Brandon Peters","IL","QB","$6,200","0%","11","Week 6, 2019"
"4815","JaTarvious Whitlow","AUB","RB","$6,700","4%","11","Week 6, 2019"
"4816","Armand Shyne","TTU","RB","$5,100","2%","11","Week 6, 2019"
"4817","Kennedy Brooks","OU","RB","$5,000","2%","11","Week 6, 2019"
"4818","Mekhi Sargent","IOWA","RB","$6,100","2%","11","Week 6, 2019"
"4819","Dillon Stoner","OKST","WR","$4,600","2%","11","Week 6, 2019"
"4820","Javian Hawkins","UL","RB","$5,000","11%","11","Week 6, 2019"
"4821","Josh Imatorbhebhe","IL","WR","$5,400","1%","11","Week 6, 2019"
"4822","James Gilbert","KSU","RB","$5,300","5%","11","Week 6, 2019"
"4823","Ihmir Smith-Marsette","IOWA","WR","$5,200","5%","11","Week 6, 2019"
"4824","T.J. Vasher","TTU","WR","$6,800","2%","11","Week 6, 2019"
"4825","Dalton Rigdon","TTU","WR","$5,000","2%","11","Week 6, 2019"
"4826","Reggie Corbin","IL","RB","$5,800","18%","11","Week 6, 2019"
"4827","Kennedy McKoy","WVU","RB","$5,800","4%","11","Week 6, 2019"
"4828","Carter Stanley","KU","QB","$5,800","0%","11","Week 6, 2019"
"4829","McLane Mannix","TTU","WR","$4,900","1%","11","Week 6, 2019"
"4830","Lamical Perine","UF","RB","$6,100","1%","11","Week 6, 2019"
"4831","Ricky Smalling","IL","WR","$5,100","5%","11","Week 6, 2019"
"4832","SaRodorick Thompson","TTU","RB","$4,800","6%","11","Week 6, 2019"
"4833","Seth Williams","AUB","WR","$5,800","4%","11","Week 6, 2019"
"4834","Jett Duffey","TTU","QB","$6,000","5%","11","Week 6, 2019"
"4835","Eli Stove","AUB","WR","$5,400","0%","11","Week 6, 2019"
"4836","Malik Knowles","KSU","WR","$4,800","0%","11","Week 6, 2019"
"4837","Stanley Berryhill III","ARIZ","WR","$4,800","2%","11","Week 6, 2019"
"4838","Dez Fitzpatrick","UL","WR","$5,200","3%","11","Week 6, 2019"
"4839","Tony Brown","COL","WR","$5,700","9%","11","Week 6, 2019"
"4840","Jadon Haselwood","OU","WR","$4,800","6%","11","Week 6, 2019"
"4841","Jahan Dotson","PSU","WR","$4,400","5%","11","Week 6, 2019"
"4842","Pooka Williams Jr.","KU","RB","$6,000","2%","11","Week 6, 2019"
"4843","Donovan Peoples-Jones","MICH","WR","$5,500","2%","11","Week 6, 2019"
"4844","Brian Casteel","ARIZ","WR","$4,700","1%","11","Week 6, 2019"
"4845","Van Jefferson","UF","WR","$5,600","0%","11","Week 6, 2019"
"4846","Leddie Brown","WVU","RB","$3,900","3%","11","Week 6, 2019"
"4847","Tyquan Thornton","BAY","WR","$5,200","4%","11","Week 6, 2019"
"4848","Tyler Goodson","IOWA","RB","$4,000","0%","11","Week 6, 2019"
"4849","Pat Freiermuth","PSU","WR","$4,400","7%","11","Week 6, 2019"
"4850","Chris Autman-Bell","MINN","WR","$4,400","2%","11","Week 6, 2019"
"4851","Ronnie Bell","MICH","WR","$5,100","2%","11","Week 6, 2019"
"4852","Savon Scarver","UTST","WR","$4,700","1%","11","Week 6, 2019"
"4853","Ra'Von Bonner","IL","RB","$4,600","0%","11","Week 6, 2019"
"4854","Kobay White","BC","WR","$4,500","1%","11","Week 6, 2019"
"4855","David Bell","PUR","WR","$4,900","9%","11","Week 6, 2019"
"4856","Brandon Smith","IOWA","WR","$4,800","1%","11","Week 6, 2019"
"4857","Kyle Pitts","UF","WR","$4,700","3%","11","Week 6, 2019"
"4858","Ta'Zhawn Henry","TTU","RB","$5,000","0%","11","Week 6, 2019"
