"","year","team","week","tpp","L3_tpp"
"3788",2019,"Wake Forest",8,20.8846153846154,22.1906800680857
"3789",2019,"Central Michigan",8,27.5974025974026,25.2106570512821
"3790",2019,"Florida International",8,28,25.5031261571949
"3791",2019,"Fresno State",8,28.2033898305085,28.5178537416733
"3792",2019,"Liberty",8,22.15625,27.4254866193269
"3793",2019,"San Diego State",8,32.2933333333333,29.7490732952146
"3794",2019,"Eastern Michigan",8,25.8481012658228,25.094253460119
"3795",2019,"West Virginia",8,31.3125,24.663317529637
"3796",2019,"Louisiana Monroe",8,26.5714285714286,24.9026717425586
"3797",2019,"Florida Atlantic",8,21.96,23.3268180047969
"3798",2019,"Ohio State",8,26.3174603174603,25.3010099183691
"3799",2019,"USC",8,27.2424242424242,25.5498037124619
"3800",2019,"Tennessee",8,31.2131147540984,28.3121701766804
"3801",2019,"Bowling Green",8,22.3484848484848,25.4411226959985
"3802",2019,"Hawai'i",8,24.7671232876712,27.7870202630166
"3803",2019,"Florida",8,26.6190476190476,28.5961840487369
"3804",2019,"Arizona",8,24.0266666666667,22.8345338942354
"3805",2019,"Oklahoma",8,27.0508474576271,27.3371212121212
"3806",2019,"Iowa",8,32.3939393939394,26.6736063546423
"3807",2019,"Oregon",8,22.6103896103896,23.8467196294629
"3808",2019,"Rice",8,32.5625,28.0677562680987
"3809",2019,"Navy",8,29.3650793650794,29.9638128494523
"3810",2019,"Purdue",8,21.5,25.2675760892224
"3811",2019,"North Carolina",8,18.2921348314607,25.4347949879659
"3812",2019,"Northwestern",8,28.5588235294118,24.0920171965038
"3813",2019,"Auburn",8,26.0714285714286,25.524032251851
"3814",2019,"Buffalo",8,31.9538461538462,26.626315267024
"3815",2019,"Indiana",8,29.2191780821918,29.9293042099277
"3816",2019,"Rutgers",8,26.8983050847458,30.5295973475526
"3817",2019,"Northern Illinois",8,26.8717948717949,26.289096776186
"3818",2019,"Clemson",8,25.8,25.5051669272413
"3819",2019,"Memphis",8,32.03125,26.3834613928245
"3820",2019,"Georgia Tech",8,30.375,23.7576012734872
"3821",2019,"Arkansas State",8,23.9759036144578,24.2080357142857
"3822",2019,"South Florida",8,26.1194029850746,23.0547852946386
"3823",2019,"Air Force",8,30.8965517241379,29.3310413200016
"3824",2019,"SMU",8,18.8532110091743,22.8995639726128
"3825",2019,"Michigan",8,27.6219512195122,24.4168491889671
"3826",2019,"Boston College",8,25.8666666666667,19.6909160236315
"3827",2019,"New Mexico",8,22.8769230769231,25.5145360031284
"3828",2019,"Wyoming",8,30.1857142857143,28.0690293969435
"3829",2019,"North Texas",8,24.4487179487179,23.0351017722497
"3830",2019,"Texas Tech",8,22.5,23.1074402545828
"3831",2019,"Penn State",8,24.7222222222222,25.5433421258152
"3832",2019,"San José State",8,22.2264150943396,23.6326072310802
"3833",2019,"Buffalo",9,25.65,28.4102313509401
"3834",2019,"Colorado State",9,24.7530864197531,25.2883153396311
"3835",2019,"Southern Mississippi",9,25.9859154929577,31.084690781585
"3836",2019,"Kansas",9,23.9420289855072,25.6115623748262
"3837",2019,"Minnesota",9,33.8552631578947,30.365724599942
"3838",2019,"Toledo",9,27.16,24.5296635169004
"3839",2019,"Colorado",9,26.5844155844156,27.1781924781925
"3840",2019,"Penn State",9,27.536231884058,25.4980912297579
"3841",2019,"Missouri",9,25.4126984126984,26.099273332032
"3842",2019,"Ohio",9,33.2222222222222,27.6375997775251
"3843",2019,"Miami (OH)",9,28.3521126760563,25.4916292944118
"3844",2019,"Middle Tennessee",9,29.2238805970149,24.7706228988256
"3845",2019,"Florida Atlantic",9,23.6515151515152,23.1961283496244
"3846",2019,"Oklahoma",9,24.7547169811321,26.685770576528
"3847",2019,"Wyoming",9,28.3492063492063,28.6366444090501
"3848",2019,"TCU",9,28.8382352941176,26.2767705201684
"3849",2019,"Virginia",9,26.2058823529412,28.533857785719
"3850",2019,"Kent State",9,18.8928571428571,23.6586548505027
"3851",2019,"Northern Illinois",9,33.3098591549296,25.9761812966038
"3852",2019,"Arizona",9,19.8571428571429,22.6150100847116
"3853",2019,"Utah State",9,23.8055555555556,20.2081013794232
"3854",2019,"Rice",9,28.7704918032787,28.9259738606913
"3855",2019,"Georgia State",9,25.219512195122,23.5906392554578
"3856",2019,"Louisiana Tech",9,27.4714285714286,25.1162853025783
"3857",2019,"Maryland",9,22.3260869565217,24.1562131668734
"3858",2019,"Kansas State",9,31.3424657534247,30.5885962552236
"3859",2019,"Michigan",9,29.2535211267606,26.6788943708943
"3860",2019,"Texas A&M",9,30.7741935483871,27.9557836771072
"3861",2019,"California",9,31.1860465116279,26.1246319489848
"3862",2019,"New Mexico State",9,22.7272727272727,22.4000716410515
"3863",2019,"Oregon",9,26.9350649350649,23.9221565382331
"3864",2019,"Navy",9,29,29.3467493573888
"3865",2019,"Texas State",9,26.6666666666667,25.1848242225724
"3866",2019,"Florida State",9,24.1139240506329,22.4882074669594
"3867",2019,"Bowling Green",9,26.0754716981132,26.0253027316492
"3868",2019,"Temple",9,28.1549295774648,24.3189118879489
"3869",2019,"Old Dominion",9,29.5507246376812,28.1890256048095
"3870",2019,"Stanford",9,27.9864864864865,31.2913318530671
"3871",2019,"Indiana",9,27.4366197183099,30.0326061931622
"3872",2019,"Duke",9,21.975,23.9167056794439
"3873",2019,"Washington State",9,23.4769230769231,23.7589386897191
"3874",2019,"Fresno State",9,23.8059701492537,29.2017657154294
"3875",2019,"Memphis",9,24.3220338983051,27.2532141913319
"3876",2019,"Utah",9,31.375,30.9045064391006
"3877",2019,"Central Michigan",9,23.4545454545455,25.8087256493506
"3878",2019,"Nevada",9,24.8493150684932,26.6379246699781
"3879",2019,"UCLA",9,28.875,23.6407544999614
"3880",2019,"Texas",9,20.746835443038,24.3564259300422
"3881",2019,"Notre Dame",9,25.3833333333333,25.1144962982549
"3882",2019,"North Texas",9,23.5714285714286,23.446577034077
"3883",2019,"Michigan State",9,22.972972972973,24.1422397127865
"3884",2019,"Hawai'i",9,26,27.4078134306135
"3885",2019,"Mississippi State",9,24.8823529411765,30.5458442740866
"3886",2019,"Texas Tech",9,24.6582278481013,24.0199402545828
"3887",2019,"Kentucky",9,35.6964285714286,28.3496100199611
"3888",2019,"Western Kentucky",9,25.6323529411765,29.5360576414036
"3889",2019,"Illinois",9,32.3833333333333,22.4970703579575
"3890",2019,"Louisville",9,30.8135593220339,27.3406688963211
"3891",2019,"Wisconsin",9,32.9803921568627,32.8561567164179
"3892",2019,"Ohio State",9,26.6388888888889,26.0000933075933
"3893",2019,"UNLV",9,26.6527777777778,26.598826162906
"3894",2019,"Tennessee",9,30.4117647058824,29.06720325117
"3895",2019,"Eastern Michigan",9,21.7083333333333,25.2832524607852
"3896",2019,"Pittsburgh",9,27.0540540540541,24.3657044445725
"3897",2019,"Connecticut",9,30.4057971014493,30.01331738437
"3898",2019,"North Carolina",9,25.943661971831,23.436933173443
"3899",2019,"Arkansas State",9,27.6543209876543,23.6395116179002
"3900",2019,"Arkansas",9,27.25,23.7211491335944
"3901",2019,"LSU",9,22.5227272727273,25.5943975225225
"3902",2019,"UCF",9,22.5492957746479,19.4287005206602
"3903",2019,"San Diego State",9,28.0166666666667,30.6169271764931
"3904",2019,"Iowa",9,30.469696969697,27.4873689809049
"3905",2019,"Western Michigan",9,27.3827160493827,25.8377768065268
"3906",2019,"San José State",9,25.6734693877551,22.8398959361719
"3907",2019,"Clemson",9,25.325,25.8988288990722
"3908",2019,"Marshall",9,27.7164179104478,26.0966613527148
"3909",2019,"Rutgers",9,29.9210526315789,29.8541736187391
"3910",2019,"Iowa State",9,23.3977272727273,28.453639801418
"3911",2019,"Tulsa",9,21.4356435643564,22.1446871778608
"3912",2019,"South Carolina",9,18.9135802469136,23.5103127130726
"3913",2019,"Army",9,28.2168674698795,27.9964149036808
"3914",2019,"Alabama",9,30.5,27.8502367143065
"3915",2019,"Houston",9,25.3733333333333,27.2344410025345
"3916",2019,"Tulane",9,24.1549295774648,24.0158153689404
"3917",2019,"South Alabama",9,26.7368421052632,26.3981245629807
"3918",2019,"SMU",9,23.5694444444444,21.4328667249063
"3919",2019,"South Florida",9,28.2307692307692,24.3894305614552
"3920",2019,"East Carolina",9,26.3432835820896,22.9864222319098
"3921",2019,"Appalachian State",9,28.4383561643836,27.2149553571429
"3922",2019,"Auburn",9,23.4492753623188,25.7032817997715
"3923",2019,"Akron",9,24.2156862745098,25.7560340936089
"3924",2019,"Arizona State",9,22.6315789473684,26.8066621549117
"3925",2019,"USC",9,22.1857142857143,26.1831945831946
"3926",2019,"New Mexico",9,23.6056338028169,24.9489566457769
"3927",2019,"Florida International",9,24.5074626865672,25.5524219318428
"3928",2019,"Georgia Southern",9,30.8333333333333,29.9484490858565
"3929",2019,"Oklahoma State",9,28.0181818181818,22.3482054258069
"3930",2019,"Troy",9,22.2028985507246,24.3072654366766
"3931",2019,"Ball State",9,21.9636363636364,24.569303361682
"3932",2019,"Nebraska",9,22.6301369863014,24.1426467381825
"3933",2019,"Miami",9,27.0847457627119,27.0328012504737
"3934",2019,"UTEP",9,26.203125,31.7891646148502
"3935",2019,"Syracuse",9,20.1785714285714,21.820026291103
"3936",2019,"UMass",9,19.2564102564103,22.6757411937378
"3937",2019,"Charlotte",9,26.3513513513514,30.7770789728271
"3938",2019,"Air Force",9,32.6547619047619,29.0395542510361
"3939",2019,"Northwestern",9,23.7164179104478,24.70505641219
"3940",2019,"Liberty",9,22.4745762711864,25.5566543824848
"3941",2019,"Purdue",9,21.5194805194805,25.2397983114447
"3942",2019,"Boston College",9,25.3870967741935,21.3649690539346
"3943",2019,"USC",10,22.8292682926829,25.6740675990676
"3944",2019,"Louisiana Monroe",10,22.1842105263158,25.4017788854158
"3945",2019,"Boston College",10,23.88,22.4703639371381
"3946",2019,"Navy",10,28.5438596491228,29.2581417624521
"3947",2019,"Miami",10,27.9344262295082,26.7608842428758
"3948",2019,"East Carolina",10,23.5057471264368,23.3222431274322
"3949",2019,"Rice",10,28.280701754386,28.7890513569655
"3950",2019,"Tennessee",10,30.8333333333333,29.6428717003678
"3951",2019,"Utah",10,30.3235294117647,31.4950918821386
"3952",2019,"Arkansas",10,24.3061224489796,25.2104784018871
"3953",2019,"Florida Atlantic",10,23.1029411764706,24.0003114853293
"3954",2019,"Kansas",10,25.8235294117647,25.6193910497745
"3955",2019,"South Carolina",10,25.3375,23.1233231594164
"3956",2019,"Tulane",10,29.8548387096774,23.9688334775923
"3957",2019,"Kansas State",10,30.0394736842105,30.8062881652779
"3958",2019,"Arizona",10,20.7386363636364,21.8901066098081
"3959",2019,"Liberty",10,23.8441558441558,24.5662075411905
