"","season","team","conference","off_plays","off_drives","off_ppa","off_total_ppa","off_success_rate","off_explosiveness","off_power_success","off_stuff_rate","off_line_yds","off_line_yds_total","off_second_lvl_yds","off_second_lvl_yds_total","off_open_field_yds","off_open_field_yds_total","off_total_opportunities","off_pts_per_opp","off_field_pos_avg_start","off_field_pos_avg_predicted_points","off_havoc_total","off_havoc_front_seven","off_havoc_db","off_standard_downs_rate","off_standard_downs_ppa","off_standard_downs_success_rate","off_standard_downs_explosiveness","off_passing_downs_rate","off_passing_downs_ppa","off_passing_downs_success_rate","off_passing_downs_explosiveness","off_rushing_plays_rate","off_rushing_plays_ppa","off_rushing_plays_total_ppa","off_rushing_plays_success_rate","off_rushing_plays_explosiveness","off_passing_plays_rate","off_passing_plays_ppa","off_passing_plays_total_ppa","off_passing_plays_success_rate","off_passing_plays_explosiveness","def_plays","def_drives","def_ppa","def_total_ppa","def_success_rate","def_explosiveness","def_power_success","def_stuff_rate","def_line_yds","def_line_yds_total","def_second_lvl_yds","def_second_lvl_yds_total","def_open_field_yds","def_open_field_yds_total","def_total_opportunities","def_pts_per_opp","def_field_pos_avg_start","def_field_pos_avg_predicted_points","def_havoc_total","def_havoc_front_seven","def_havoc_db","def_standard_downs_rate","def_standard_downs_ppa","def_standard_downs_success_rate","def_standard_downs_explosiveness","def_passing_downs_rate","def_passing_downs_ppa","def_passing_downs_total_ppa","def_passing_downs_success_rate","def_passing_downs_explosiveness","def_rushing_plays_rate","def_rushing_plays_ppa","def_rushing_plays_total_ppa","def_rushing_plays_success_rate","def_rushing_plays_explosiveness","def_passing_plays_rate","def_passing_plays_ppa","def_passing_plays_success_rate","def_passing_plays_explosiveness","week"
"11",2021,"Baylor","Big 12",68,11,0.272199975756803,18.5095983514626,0.470588235294118,1.04005100040348,1,0.0909090909090909,3.66590909090909,161,1.27272727272727,56,1.11363636363636,49,7,2.85714285714286,67.7,1.543,0.102941176470588,0.102941176470588,0,0.720588235294118,0.186764181110725,0.489795918367347,0.889156767794496,0.279411764705882,0.492534393528267,0.421052631578947,1.49273369823042,0.647058823529412,0.358776141522701,15.7861502269988,0.477272727272727,1.12676800154013,0.352941176470588,0.113477005185989,2.72344812446374,0.458333333333333,0.874500361869857,68,12,0.0916889920807437,6.23485146149057,0.352941176470588,1.16778766477601,1,0.0769230769230769,2.90384615384615,76,0.538461538461538,14,0.346153846153846,9,4,5,74.1,-1.074,0.205882352941176,0.117647058823529,0.0882352941176471,0.632352941176471,0.000503294769208882,0.418604651162791,0.88894489551474,0.367647058823529,0.248528391456584,10.4566315741869,0.24,2.00431597255981,0.382352941176471,-0.12586681057665,-3.2725370749929,0.384615384615385,0.521135000443763,0.544117647058823,0.282611664167214,0.378378378378378,1.62968242501333,1
"12",2021,"Boise State","Mountain West",65,13,0.127100686368682,8.26154461396431,0.353846153846154,1.3166618994865,0.666666666666667,0.5,0.215384615384615,6,0.5,13,0.461538461538462,12,5,4.8,69.9,1.413,0.230769230769231,0.184615384615385,0.0461538461538462,0.569230769230769,-0.0643187438458958,0.432432432432432,1.07299535922627,0.430769230769231,0.380047790580802,0.25,1.87361399150988,0.4,-0.2096752134804,-5.45155555049039,0.269230769230769,0.912625447708612,0.6,0.351617952934736,13.7131001644547,0.41025641025641,1.49342784713932,85,14,0.223625081988371,19.0081319690115,0.470588235294118,1.30567882883326,0.833333333333333,0.0869565217391304,3.71086956521739,171,1.30434782608696,60,1.19565217391304,55,7,4,76.7,-0.904,0.141176470588235,0.0823529411764706,0.0588235294117647,0.741176470588235,-0.027955103684782,0.476190476190476,1.02357525587978,0.258823529411765,0.9440592500524,6.23941072057945,0.454545454545455,2.15198954769369,0.541176470588235,0.277580896705045,12.7687212484321,0.5,0.935486015250287,0.458823529411765,0.159984890271268,0.435897435897436,1.80652792956316,1
"13",2021,"Boston College","ACC",65,10,0.560326380511148,36.4212147332246,0.6,1.30592057688291,0.857142857142857,0.114285714285714,3.16571428571429,111,1.02857142857143,36,1.11428571428571,39,6,6.33333333333333,76.1,0.974,0.0769230769230769,0.0307692307692308,0.0461538461538462,0.8,0.193678685527568,0.596153846153846,0.740893717667935,0.2,2.02691716044547,0.615384615384615,3.49539965634093,0.538461538461538,0.180348692991353,6.31220425469736,0.6,0.663970786232813,0.461538461538462,1.00363368261758,30.1090104785273,0.6,2.05486199930802,54,11,-0.265035944167706,-14.3119409850561,0.333333333333333,0.884133882195822,1,0.151515151515152,2.95757575757576,98,0.666666666666667,22,0.515151515151515,17,3,0,77.5,-0.825,0.203703703703704,0.111111111111111,0.0925925925925926,0.722222222222222,-0.271824610720203,0.384615384615385,0.69556120558091,0.277777777777778,-0.247385411131216,-11.5855458368638,0.2,1.82699726527038,0.611111111111111,-0.0826180347937066,-2.72639514819232,0.363636363636364,0.720338231039883,0.388888888888889,-0.551692658898277,0.285714285714286,1.2117251845077,1
"14",2021,"Bowling Green","Mid-American",60,13,-0.0303851529476961,-1.82310917686177,0.366666666666667,0.848854372574451,0.5,0.19047619047619,2.5,53,0.571428571428571,12,0.666666666666667,14,3,2,77.4,0.91,0.3,0.2,0.1,0.65,-0.140706255322026,0.461538461538462,0.639806749938746,0.35,0.174496894318917,0.19047619047619,1.78956867443512,0.35,-0.108548790355516,-2.27952459746584,0.333333333333333,0.483121746754911,0.65,0.0117029595026685,0.45641542060407,0.384615384615385,1.0195295979569,87,13,0.193279986682908,16.815358841413,0.517241379310345,0.902744148855303,0.818181818181818,0.0327868852459016,3.83770491803279,234,1.32786885245902,81,0.737704918032787,45,9,4.22222222222222,64.7,-1.818,0.0689655172413793,0.0689655172413793,0,0.781609195402299,0.25129211010034,0.617647058823529,0.799160619551775,0.218390804597701,-0.0143423497584259,-1.68170546577791,0.157894736842105,2.3529135591047,0.701149425287356,0.303230562412966,18.4970643071909,0.60655737704918,0.813017139836175,0.298850574712644,-0.0646809794529965,0.307692307692308,1.31773156556877,1
"15",2021,"BYU","FBS Independents",62,12,0.249247333186443,15.4533346575595,0.419354838709677,1.38415498289119,1,0.258064516129032,2.70645161290323,84,1.32258064516129,41,1.7741935483871,55,3,5.66666666666667,77.3,0.915,0.225806451612903,0.161290322580645,0.0645161290322581,0.67741935483871,0.113600894582213,0.476190476190476,0.935624131623373,0.32258064516129,0.534104854255327,0.3,2.87925782045058,0.5,0.0912429378519164,2.82853107340941,0.451612903225806,0.943286107310111,0.483870967741935,0.479730458255722,14.3919137476717,0.4,1.89850200440245,84,11,0.106216628673384,8.92219680856424,0.511904761904762,0.876660894748148,0.875,0,3.51612903225806,109,0.741935483870968,23,0.0645161290322581,2,7,1.85714285714286,74.9,-1.066,0.130952380952381,0.0833333333333333,0.0476190476190476,0.821428571428571,0.20524673098684,0.594202898550725,0.851604772931175,0.178571428571429,-0.349321841968516,2.11679628324744,0.133333333333333,1.3903113919961,0.369047619047619,0.219529049203768,6.8054005253168,0.548387096774194,0.660657636466216,0.630952380952381,0.0399395525141026,0.490566037735849,1.01789379439403,1
"16",2021,"California","Pac-12",66,11,0.215548807490883,14.2262212943983,0.46969696969697,0.893540452633804,1,0,4.2,105,1.36,34,1.8,45,4,4.25,76.7,0.928,0.136363636363636,0.0606060606060606,0.0757575757575758,0.681818181818182,0.205441963475268,0.555555555555556,0.741285835234789,0.318181818181818,0.237206330381488,0.285714285714286,1.52793469179637,0.378787878787879,0.331838461301664,8.2959615325416,0.64,0.715555946090219,0.606060606060606,0.157732455299537,6.30929821198148,0.375,1.08339059294696,64,12,0.187132316927312,11.976468283348,0.390625,1.46637661920884,1,0.25,2.875,69,0.958333333333333,23,0.0833333333333333,2,8,2,65.6,-1.699,0.171875,0.09375,0.078125,0.625,0.315929322431572,0.475,1.30264442855004,0.375,-0.027529358913122,16.6730979469898,0.25,1.98486188962835,0.375,-0.0598929847266944,-1.43743163344067,0.375,0.787144117251125,0.609375,0.427515331974098,0.41025641025641,1.84844490156005,1
"17",2021,"Central Michigan","Mid-American",84,13,0.234027854074518,19.6583397422595,0.392857142857143,1.64127881549491,1,0.206896551724138,3.49310344827586,101,1.89655172413793,55,3.79310344827586,110,8,3,79.7,0.708,0.285714285714286,0.19047619047619,0.0952380952380952,0.607142857142857,0.134026235199521,0.411764705882353,1.35908469533625,0.392857142857143,0.388575810517696,0.363636363636364,2.13511852577258,0.345238095238095,0.518085790809689,15.024487933481,0.482758620689655,1.58615967089065,0.630952380952381,0.180849405829363,9.58501850895623,0.358490566037736,1.68189292204542,68,13,0.134620699739972,9.15420758231811,0.397058823529412,1.4030947617366,1,0.323529411764706,2.24117647058824,76,1.64705882352941,56,3.08823529411765,105,8,4.25,71.6,-1.36,0.220588235294118,0.176470588235294,0.0441176470588235,0.647058823529412,0.201241596468998,0.522727272727273,1.25507640229151,0.352941176470588,0.012482389070092,8.18787138117913,0.166666666666667,2.25420032854589,0.5,0.0284216529746759,0.96633620113898,0.411764705882353,1.20515563716392,0.5,0.240819746505268,0.382352941176471,1.61625997281487,1
"18",2021,"Charlotte","Conference USA",69,12,0.33902529310955,23.3927452245589,0.405797101449275,1.59218340913644,0.75,0.307692307692308,2.33846153846154,91,0.871794871794872,34,0.512820512820513,20,4,6,78.2,0.795,0.231884057971014,0.173913043478261,0.0579710144927536,0.652173913043478,0.29309587252291,0.422222222222222,1.5668487892662,0.347826086956522,0.425142956709498,0.375,1.6456676066403,0.565217391304348,-0.00921686129212221,-0.359457590392766,0.333333333333333,1.01829399151983,0.434782608695652,0.791740093831723,23.7522028149517,0.5,2.08955423773751,68,13,0.455891343137672,31.0006113333617,0.529411764705882,1.47161917030636,1,0.105263157894737,4.0078947368421,152,1.71052631578947,65,4.34210526315789,165,6,2.33333333333333,71.4,-1.238,0.161764705882353,0.132352941176471,0.0294117647058824,0.720588235294118,0.453108860583314,0.612244897959184,1.24159544633346,0.279411764705882,0.463067219198911,8.48270001414764,0.315789473684211,2.62173779017084,0.558823529411765,0.592576613663528,22.5179113192141,0.605263157894737,1.28516407499597,0.441176470588235,0.282756667138255,0.433333333333333,1.80150126200935,1
"19",2021,"Cincinnati","American Athletic",57,11,0.511833827713277,29.1745281796568,0.614035087719298,1.42943447013411,1,0.137931034482759,4.21724137931034,122,2.27586206896552,66,3.72413793103448,108,7,6,76.7,0.973,0.140350877192982,0.105263157894737,0.0350877192982456,0.789473684210526,0.4567881101669,0.644444444444444,1.14014406480458,0.210526315789474,0.718255268512192,0.5,2.82767142922681,0.508771929824561,0.576220582093745,16.7103968807186,0.620689655172414,1.18215776927284,0.491228070175439,0.445147546390649,12.4641312989382,0.607142857142857,1.69125685928133,73,12,-0.137376071778826,-10.0284532398543,0.232876712328767,1.59526251112228,1,0.136363636363636,3.13409090909091,138,0.886363636363636,39,0.727272727272727,32,7,1,70.8,-1.38,0.150684931506849,0.0821917808219178,0.0684931506849315,0.589041095890411,-0.101977109825336,0.27906976744186,1.35993102793475,0.410958904109589,-0.18811458391216,-15.6423018340577,0.166666666666667,2.16005807077237,0.602739726027397,0.127587468050078,5.61384859420343,0.272727272727273,1.52124033301852,0.397260273972603,-0.539389718415783,0.172413793103448,1.77291573857133,1
"20",2021,"Clemson","ACC",60,11,-0.284501732011135,-17.0701039206681,0.266666666666667,1.26207368209521,NA,0.125,2.56875,41,0.625,10,0,0,4,-1,75,1.122,0.25,0.166666666666667,0.0833333333333333,0.55,-0.660741967888872,0.272727272727273,0.512821190852168,0.45,0.175347445172765,0.259259259259259,2.22539831369341,0.266666666666667,-0.304043742891772,-4.86469988626835,0.125,0.327663056855151,0.733333333333333,-0.277395546236358,-12.2054040343998,0.318181818181818,1.39556091427236,61,10,-0.021886403310349,-1.33507060193129,0.344262295081967,0.818789087273699,0.8,0.166666666666667,2.93333333333333,88,0.733333333333333,22,0.4,12,3,1,72.7,-1.291,0.163934426229508,0.0983606557377049,0.0655737704918033,0.688524590163934,-0.128185481871515,0.404761904761905,0.685929577729391,0.311475409836066,0.21309050719328,1.23026205277676,0.210526315789474,1.38344200283701,0.491803278688525,-0.0855110884902683,-2.56533265470805,0.4,0.544154125240816,0.508196721311475,0.039685872670218,0.290322580645161,1.18496903665087,1
"21",2021,"Colorado","Pac-12",62,11,0.382198364250717,23.6962985835444,0.564516129032258,0.999387452931867,1,0.0666666666666667,3.90666666666667,176,1.46666666666667,66,1.55555555555556,70,6,5.83333333333333,66.7,1.843,0.0483870967741935,0.0483870967741935,0,0.741935483870968,0.26342776132045,0.608695652173913,0.758972792041,0.258064516129032,0.723663847675234,0.4375,1.96104609649534,0.725806451612903,0.48212956551866,21.6958304483397,0.622222222222222,0.896582465214287,0.274193548387097,0.117674596188514,2.00046813520474,0.411764705882353,1.41060740380219,56,10,-0.0333411329384711,-1.86710344455438,0.267857142857143,1.30898554118418,1,0.357142857142857,1.82857142857143,26,0.642857142857143,9,0,0,3,2.33333333333333,74.5,-1.074,0.178571428571429,0.125,0.0535714285714286,0.571428571428571,-0.0380852596599819,0.375,1.03165878617686,0.428571428571429,-0.0270156306431234,0.968246723119586,0.125,2.41829256121348,0.25,-0.202525011976712,-2.83535016767397,0.142857142857143,1.18976007245656,0.75,0.0230534934076092,0.30952380952381,1.32732792098843,1
"22",2021,"Connecticut","FBS Independents",106,26,-0.21885564346147,-23.1986982069159,0.254716981132075,1.29502135420379,0.666666666666667,0.152173913043478,2.57391304347826,118,0.5,23,0.521739130434783,24,5,4.2,71.8,1.281,0.273584905660377,0.160377358490566,0.113207547169811,0.594339622641509,-0.243416349768531,0.349206349206349,1.14776373471817,0.405660377358491,-0.182871352825544,0.116279069767442,1.9429548799405,0.433962264150943,-0.219184859686146,-10.0825035455627,0.282608695652174,0.950958976980663,0.547169811320755,-0.163156030003349,-9.46304974019425,0.241379310344828,1.61450784733955,126,26,0.294517214345181,37.1091690074928,0.476190476190476,1.21277281497951,0.923076923076923,0.173913043478261,3.07246376811594,212,1.10144927536232,76,0.550724637681159,38,13,4.23076923076923,69.9,-1.49,0.206349206349206,0.134920634920635,0.0714285714285714,0.714285714285714,0.31837385627577,0.577777777777778,1.0897128557851,0.285714285714286,0.234875609518709,23.4801128816313,0.222222222222222,2.01266254974312,0.547619047619048,0.197522552548718,13.6290561258616,0.521739130434783,0.879102891763511,0.452380952380952,0.411931804940899,0.421052631578947,1.7132776998035,1
"23",2021,"Duke","ACC",68,13,0.455891343137672,31.0006113333617,0.529411764705882,1.47161917030636,1,0.105263157894737,4.0078947368421,152,1.71052631578947,65,4.34210526315789,165,6,2.33333333333333,71.4,1.238,0.161764705882353,0.132352941176471,0.0294117647058824,0.720588235294118,0.453108860583314,0.612244897959184,1.24159544633346,0.279411764705882,0.463067219198911,0.315789473684211,2.62173779017084,0.558823529411765,0.592576613663528,22.5179113192141,0.605263157894737,1.28516407499597,0.441176470588235,0.282756667138255,8.48270001414764,0.433333333333333,1.80150126200935,69,12,0.33902529310955,23.3927452245589,0.405797101449275,1.59218340913644,0.75,0.307692307692308,2.33846153846154,91,0.871794871794872,34,0.512820512820513,20,4,6,78.2,-0.795,0.231884057971014,0.173913043478261,0.0579710144927536,0.652173913043478,0.29309587252291,0.422222222222222,1.5668487892662,0.347826086956522,0.425142956709498,23.7522028149517,0.375,1.6456676066403,0.565217391304348,-0.00921686129212221,-0.359457590392766,0.333333333333333,1.01829399151983,0.434782608695652,0.791740093831723,0.5,2.08955423773751,1
