"","team","conference","athlete_id","player","category","rushing_car","rushing_yds","rushing_td","rushing_ypc","rushing_long","week","team_rushes","runshare","season_team_rushes","season_rushes","total_runshare","avg_runshare","year","position","coach","L3_runshare","L3_rush_att","opp_team","opp_sacks","opp_hur","L3_sacks","L3_hurries","L3_avg_down","L3_avg_def_down","L3_avg_distance","L3_avg_def_distance","L3_avg_drive_efficiency","L3_avg_def_drive_efficiency","tpp","L3_tpp","opp_tpp","L3_opp_tpp","L3_def_ppa","L3_def_success_rate","L3_def_explosiveness","L3_def_power_success","L3_def_stuff_rate","L3_def_line_yds","L3_def_second_lvl_yds","L3_def_open_field_yds","L3_def_pts_per_opp","L3def_field_pos_avg_predicted_points","L3_def_standard_downs_rate","L3_def_standard_downs_ppa","L3_def_standard_downs_success_rate","L3_def_standard_downs_explosiveness","L3_def_passing_downs_rate","L3_def_passing_downs_ppa","L3_def_passing_downs_success_rate","L3_def_passing_downs_explosiveness","L3_def_rushing_plays_rate","L3_def_rushing_plays_ppa","L3_def_rushing_plays_success_rate","L3_def_rushing_plays_explosiveness","L3_def_passing_plays_rate","L3_def_passing_plays_ppa","L3_def_passing_plays_success_rate","L3_def_passing_plays_explosiveness"
"1606","Florida International","Conference USA",4244648,"Kaylan Wiggins","rushing",4,7,0,1.8,4,11,29,0.137931034482759,451,49,0.108647450110865,0.119958724636929,2019,"QB","Butch Davis",0.0912389901533907,3.5,"Florida Atlantic",0,5,3.25,2.75,1.86226132768395,1.9778782386665,7.53377867079997,8.11681936529287,0.92098637336638,-1.29302613830545,24.955223880597,26.2689641429541,23.2289156626506,23.4532619693204,0.107760248589375,0.381599053782152,1.29629588670749,0.65,0.25218837535014,2.64180035650624,1.00847498090145,1.073927298192,2.30833333333333,-0.963,0.658639675893197,0.0390893401960358,0.443608578183046,1.09374607223665,0.341360324106803,0.230412409159115,0.26047619047619,1.87371904284572,0.458244058948284,0.0941193141422429,0.369708110516934,1.08414819060621,0.527663276959052,0.153798682072383,0.356543663977219,1.79584338526593
"1607","Florida State","ACC",4240020,"James Blackman","rushing",8,29,0,3.6,10,11,31,0.258064516129032,426,62,0.145539906103286,0.166734567974485,2019,"QB","Odell Haggins",0.163773944631213,6.5,"Boston College",0,1,1.5,0.25,1.98933093737442,2.07455357142857,8.98119658054441,8.1047619047619,-1.1184575334933,-0.90189596729022,22.719298245614,23.70611480812,24.7849462365591,23.6103639371381,0.251311137401228,0.451072433192686,1.39803888630904,0.645833333333333,0.267825748303104,2.60323942917548,1.14934516523868,1.55302854122622,4.18303571428571,-1.188,0.651762482419128,0.0179028279391698,0.458894524628245,0.947550604922108,0.348237517580872,0.638972226848276,0.425166511048864,2.20507524690947,0.480674226441631,0.0526269634753165,0.400623956826527,1.00790520062741,0.50323488045007,0.483965556999989,0.483922443001727,1.79378256492152
"1608","Florida State","ACC",4240020,"James Blackman","rushing",8,29,0,3.6,10,11,31,0.258064516129032,426,62,0.145539906103286,0.166734567974485,2019,"QB","Willie Taggart",0.163773944631213,6.5,"Boston College",0,1,1.5,0.25,1.98933093737442,2.07455357142857,8.98119658054441,8.1047619047619,-1.1184575334933,-0.90189596729022,22.719298245614,23.70611480812,24.7849462365591,23.6103639371381,0.251311137401228,0.451072433192686,1.39803888630904,0.645833333333333,0.267825748303104,2.60323942917548,1.14934516523868,1.55302854122622,4.18303571428571,-1.188,0.651762482419128,0.0179028279391698,0.458894524628245,0.947550604922108,0.348237517580872,0.638972226848276,0.425166511048864,2.20507524690947,0.480674226441631,0.0526269634753165,0.400623956826527,1.00790520062741,0.50323488045007,0.483965556999989,0.483922443001727,1.79378256492152
"1609","Fresno State","Mountain West",4242995,"Jorge Reyna","rushing",5,18,0,3.6,14,11,36,0.138888888888889,394,98,0.248730964467005,0.251687148827179,2019,"QB","Jeff Tedford",0.188194444444444,6,"Utah State",1,0,1.5,1.25,1.86953631957399,1.83699314874107,7.77115355104351,7.59442983668478,-0.041937888419022,0.766991192757965,33.8928571428571,26.4106033002627,23.3150684931507,20.7833959292484,0.295896783400043,0.519316256828102,1.0918466381754,0.760416666666667,0.123335044135521,3.47782415831311,1.26897849231886,0.660351782211309,3.47329545454545,-1.33725,0.740018988800632,0.233737576515024,0.569294003868472,0.906194741344592,0.259981011199368,0.554074334121264,0.393074188739823,1.88009650210706,0.616556112088805,0.21016641543554,0.537636606165398,0.810491161811436,0.373675082961667,0.306098917711091,0.429035547785548,1.61499133811462
"1610","Georgia","SEC",4240689,"Jake Fromm","rushing",3,-6,0,-2,15,11,38,0.0789473684210526,460,30,0.0652173913043478,0.0704848779085414,2019,"QB","Kirby Smart",0.090321319617973,3.75,"Missouri",1,0,0.75,2.5,1.94895561156706,2.07569607801487,8.33436847930818,8.71361198727224,-0.129446171600075,-1.1627741376118,31.7462686567164,30.651220656798,25.3965517241379,25.9294594294594,0.100395581385184,0.347488161685617,1.35774425270028,0.775,0.18488926268573,2.75333006261097,0.813984674329502,0.898509485094851,4.13333333333333,-1.21525,0.63689521427471,0.00585945265499292,0.387303185814664,1.00891882887806,0.36310478572529,0.271730436893299,0.278146853146853,2.30087097745172,0.628805844673229,0.0548952231987315,0.355448088963648,0.994465691565197,0.362833182413559,0.146866523588633,0.312766175266175,2.03756608294869
"1611","Georgia State","Sun Belt",4361902,"Dan Ellington","rushing",9,91,1,10.1,40,11,53,0.169811320754717,558,146,0.261648745519713,0.260182471251636,2019,"QB","Shawn Elliott",0.293088594330654,14.75,"Louisiana Monroe",1,3,2.25,1.5,1.7906561332059,1.93959847181543,7.51741908072724,7.80886001599806,1.90971428596929,-0.784424154165203,19.320987654321,24.2879904225179,25.7594936708861,24.5223929205035,0.325119538017425,0.421032695374801,1.64056020248455,0.885416666666667,0.246813725490196,2.51959383753501,1.27517507002801,2.75603991596639,4.51339285714286,-1.42375,0.619044771018455,0.185797368631478,0.455108359133127,1.3051258919287,0.380955228981545,0.52398669275173,0.352755496137849,2.30589200824497,0.526686033264981,0.196991635365351,0.423301820728291,1.37739806985536,0.459592162223741,0.484281228895872,0.420758928571429,2.02263595203738
"1612","Hawai'i","Mountain West",4373934,"Chevan Cordeiro","rushing",11,55,2,5,13,11,35,0.314285714285714,368,38,0.103260869565217,0.123304919924814,2019,"QB","Nick Rolovich",0.344826725257166,8.25,"San José State",0,0,2.75,0.25,1.88634997688396,1.77736883753842,8.18445556216014,7.86483230974489,-0.027930166386476,0.484458353873625,28.044776119403,24.5594902598818,24.2394366197183,22.6133317762614,0.279475377504317,0.503379004073374,1.09550755325271,0.885606060606061,0.1199408493028,3.36521500667214,1.09587718195957,1.08456789826223,4.24345238095238,-1.43975,0.709797612889251,0.236586188219809,0.552962780936188,0.945178055663076,0.290202387110749,0.312193513614771,0.357686891961085,1.47188033380163,0.671008359052477,0.310001169631689,0.519417088914615,0.990913287936004,0.30955776390557,0.198765203221066,0.409948165869219,1.59174532456179
"1613","Illinois","Big Ten",4036262,"Brandon Peters","rushing",8,-4,0,-0.5,11,11,25,0.32,443,66,0.148984198645598,0.176378784151786,2019,"QB","Lovie Smith",0.141127583108715,6,"Michigan State",3,12,1.75,3,2.00310854271755,1.96657453009345,8.58690421663336,8.10134402727195,-0.04299820275216,-1.85267012658507,19.3623188405797,25.9460317460317,25.9655172413793,23.9206942236354,0.219060404455195,0.420323115161558,1.25180436359351,0.75,0.213871635610766,2.60465263400046,0.89069473199908,1.51575799401886,3.64642857142857,-1.34475,0.653880053552346,0.189378718060626,0.463703394564884,1.109091997792,0.346119946447654,0.293199995023458,0.345087782587783,1.71456582072385,0.540999663796933,0.105519489394654,0.363434552564987,1.09497558256524,0.445136072187601,0.393169397754439,0.481161650706794,1.4991549878178
"1614","Iowa","Big Ten",4036149,"Nathan Stanley","rushing",4,-3,0,-0.8,3,11,23,0.173913043478261,417,68,0.163069544364508,0.167949681691064,2019,"QB","Kirk Ferentz",0.187121212121212,6,"Wisconsin",1,4,5,1,2.04393988963772,2.03077203879263,8.29246221291631,8.30564863245069,-1.1071043860236,-1.38915845431895,26.5882352941176,28.3641682233292,31.169014084507,33.2637547556336,0.0334665279288,0.336988743193417,1.31924716962914,0.416666666666667,0.269974415204678,2.62445997807018,1.25569261695906,1.60727339181287,1.94047619047619,-1.119,0.599223907080474,-0.0846714135685949,0.379036854103343,0.96111966128863,0.400776092919526,0.223311423187721,0.274542592956915,2.22342710952451,0.498256944953158,0.121974138651084,0.381259137426901,1.16233062810845,0.493772942967141,-0.00854323119239764,0.291672736985237,1.64511099332391
"1615","Iowa State","Big 12",4361741,"Brock Purdy","rushing",15,55,1,3.7,15,11,38,0.394736842105263,385,86,0.223376623376623,0.236386217919266,2019,"QB","Matt Campbell",0.197214802011314,6.5,"Oklahoma",0,6,3.25,2.25,1.79975753413253,2.01271899109605,8.01902368464869,8.03033536815206,0.368867930638253,-0.896591480107763,28.3913043478261,28.1969072360382,24.1940298507463,26.288512321811,0.150057204230552,0.367238107287449,1.44761359926245,0.875,0.293823067098929,2.28875970134591,0.847507122507123,1.4566976127321,4.29166666666667,-1.10375,0.586996035762483,-0.0174997386229944,0.394873931600882,1.08280391826969,0.413003964237517,0.383483853449501,0.330403297682709,2.2222265154401,0.476836622807018,0.0660211586158596,0.310914628156007,1.24072578625069,0.508892122132254,0.269989798494302,0.407177318422221,1.61967964070827
"1616","Kansas State","Big 12",4036419,"Skylar John Thompson","rushing",7,0,0,0,5,11,26,0.269230769230769,511,105,0.205479452054795,0.216437582986633,2019,"QB","Chris Klieman",0.287563131313131,12.75,"Texas",3,4,0.75,2.25,1.96774486377586,1.91232310315431,8.65909293227446,8.64420716112532,-0.273346434250292,-1.93558334522797,32.4716981132075,30.370702040876,28.9076923076923,23.0607404246045,0.266121689745142,0.45850105841575,1.30461312497807,0.766666666666667,0.185588598632077,3.17224532224532,1.4613878092139,1.72890867456085,3.80519480519481,-1.7165,0.680348334365792,0.190647515914716,0.496391356710244,1.07651764712265,0.319651665634208,0.428061342906353,0.370580808080808,1.95606222922842,0.46508464183225,0.187573082510009,0.451994636777245,1.03571287615873,0.507503909259095,0.390075867561721,0.431849329894323,1.80911589221039
"1617","Kent State","Mid-American",4244068,"Dustin Crum","rushing",14,40,1,2.9,11,11,44,0.318181818181818,494,145,0.293522267206478,0.299578944339974,2019,"QB","Sean Lewis",0.354945054945055,13.5,"Toledo",2,0,1.75,1.25,1.95077894260703,1.80182107725482,8.59521592209244,8.40688682144553,-1.48396757154862,0.989564458323261,24.3064516129032,22.7777024695503,27.1818181818182,25.1024016121385,0.239864625101823,0.442161456001731,1.33312198772804,0.783333333333333,0.15671768707483,3.32615221088435,1.33299319727891,1.99107142857143,3.43005952380952,-1.679,0.657790878274191,0.219131132322124,0.513187056737589,1.11587388781426,0.342209121725809,0.289620196751379,0.308823529411765,1.97838917868307,0.530334146596234,0.280622500121368,0.464158163265306,1.17516033680848,0.448241147993951,0.224346815984797,0.393578643578644,1.83476577105941
"1618","Kentucky","SEC",4039901,"Sawyer Smith","rushing",1,2,0,2,2,11,64,0.015625,516,24,0.0465116279069767,0.0948294484852529,2019,"QB","Mark Stoops",0.186517242919682,6.5,"Tennessee",2,0,3.75,2,2.05875727071984,1.98452508583171,7.9965473477643,8.32561167055941,-1.25220832017542,-1.18637490589212,35.169014084507,31.5094314485325,23.468085106383,31.6576566466044,0.107009834707715,0.400904459885563,1.20301702429495,0.75,0.161395662655743,3.25839267046424,1.16761472734255,0.407052718040621,2.7625,-1.0525,0.665806221183194,0.0619404102093977,0.465025097981034,1.03723682493928,0.334193778816806,0.209841398261651,0.271957671957672,1.7473528292667,0.449842522241704,0.099788684806203,0.378809577146271,0.982174088887296,0.545920189622703,0.0862798326883216,0.398148148148148,1.39339963506819
"1619","Liberty","FBS Independents",4029885,"Stephen Calvert","rushing",1,-8,0,-8,0,11,30,0.0333333333333333,394,37,0.0939086294416244,0.10051149893947,2019,"QB","Hugh Freeze",0.166185003853303,5.5,"BYU",1,1,1.5,1.75,1.78955886067955,1.84877528268833,8.23346911708981,8.29832756012104,0.238783768276303,0.65208922556136,23.0526315789474,23.9339629201399,23.8571428571429,26.0338117604751,0.177646993720655,0.476513587891297,1.05943845216179,0.880952380952381,0.126776517863329,3.41861481259093,1.08937630385749,0.669046134423377,3.76845238095238,-1.185,0.749604403164775,0.151547650907798,0.503012164409728,0.934420802105448,0.250395596835225,0.223972986598421,0.369922504025765,1.60701554550394,0.569015881206284,0.234743078269369,0.51085790936314,0.882347618918023,0.421629543630318,0.0531752452047977,0.384141838553603,1.41083804198177
"1620","Louisiana","Sun Belt",4241556,"Levi Lewis","rushing",4,13,1,3.3,8,11,36,0.111111111111111,502,54,0.107569721115538,0.107546142385959,2019,"QB","Billy Napier",0.123494259363824,5,"Coastal Carolina",0,2,2,2.25,1.84988506125366,1.90921632769165,7.29995236349163,8.55789759948486,0.00756305834932307,-1.11805279042795,27.4794520547945,25.4039764905221,28.9818181818182,26.3484912722476,0.295513487861124,0.466567891059038,1.27942139171274,0.74375,0.130306903744404,3.47642609126984,1.1661213497151,1.0861171525234,3.78125,-1.50025,0.750488474752695,0.213619559379568,0.509571616628797,1.0487096585012,0.249511525247305,0.549635860447961,0.339976780185758,2.35176728300437,0.642666110798746,0.264190254837081,0.455772092490842,1.05416460996032,0.350822811913921,0.316726609226029,0.397628205128205,2.1920562755432
"1621","Louisiana Monroe","Sun Belt",4036585,"Caleb Evans","rushing",16,110,1,6.9,21,11,46,0.347826086956522,457,140,0.306345733041575,0.305154019378993,2019,"QB","Matt Viator",0.212773312591824,7.5,"Georgia State",0,1,2,0.25,1.94860712387028,1.8868671891557,7.98915869218501,8.22525725660316,-1.03093054290725,0.0842902719939234,25.7594936708861,24.5223929205035,19.320987654321,24.2879904225179,0.284551294814337,0.438443035392408,1.39587086489854,0.620833333333333,0.16837044534413,3.15223684210526,1.20111336032389,1.99470310391363,4.21269841269841,-1.32075,0.708208613632174,0.215061103517276,0.478594833675471,1.24557212906472,0.291791386367826,0.438050685023727,0.333333333333333,1.97028896480722,0.4750991054408,0.256388702412893,0.447790148448043,1.13957596687838,0.511962032573728,0.336881425717537,0.418794395568589,1.82514765869376
"1622","Louisiana Tech","Conference USA",3914382,"J'Mar Smith","rushing",16,44,0,2.8,24,11,53,0.30188679245283,435,90,0.206896551724138,0.23885646965394,2019,"QB","Skip Holtz",0.205488319729806,6.75,"North Texas",3,1,1.5,2,1.74518367961457,1.94572922469236,7.70704908160193,8.10697861278506,0.580787167365544,-0.818186174289156,25.2043010752688,25.415690064483,21.6551724137931,22.854671979672,0.286193833806003,0.452538475975976,1.29777082107068,0.808333333333333,0.138182540770782,3.0455048933738,1.1240681252076,1.78119044598737,5.16666666666667,-1.2365,0.677075513013013,0.229969287786685,0.503434065934066,1.16912848040148,0.322924486986987,0.44363293958268,0.35479797979798,1.73107890382063,0.47411343635302,0.182281920252447,0.426386382584326,1.13769332877057,0.513248926009343,0.441835452362392,0.476357967429396,1.50215721139555
"1623","Louisville","ACC",4240069,"Malik Cunningham","rushing",10,-8,1,-0.8,17,11,35,0.285714285714286,524,106,0.202290076335878,0.221384438257451,2019,"QB","Scott Satterfield",0.181486375381724,8,"Miami",3,3,5.25,3.75,1.90915103415103,1.89571502217567,8.74392736892737,8.22153815032406,0.916300091758207,-0.525852202984332,30.96875,28.3040587268295,29.4181818181818,27.7348754156374,0.0761442289719251,0.38327903091061,1.12489484523907,0.388690476190476,0.234191672015404,2.79601564505777,1.1526496309371,0.765872913992298,2.65178571428571,-1.07125,0.601827485380117,-0.123145339347744,0.419539811299569,0.813285802104679,0.398172514619883,0.376518285829445,0.328793103448276,1.74020508486246,0.48531746031746,0.0233837191766348,0.428497272143774,0.883667481951503,0.487953216374269,0.107011752698507,0.291215908706522,1.7569340977715
"1624","LSU","SEC",3915511,"Joe Burrow","rushing",14,64,0,4.6,19,11,40,0.35,413,85,0.205811138014528,0.205792160423742,2019,"QB","Ed Orgeron",0.222171781756181,8.25,"Alabama",5,7,2.5,5.25,1.83000259510983,2.05133106364633,8.12639080984329,9.32096179571549,1.44718642517209,-1.85576049680628,25.873417721519,25.6608901515152,22.4411764705882,28.7044033809731,0.00514235269935615,0.396837341318985,1.13282876588475,0.758928571428571,0.140820802005013,2.93181818181818,1.06043517885623,1.17746069719754,2.46875,-1.0355,0.67055949707185,-0.0367727067926805,0.437606837606838,0.951285597868403,0.32944050292815,0.102624529968684,0.306866744366744,1.8072116643989,0.498316750977799,0.179912105451466,0.45618307131465,0.957769527079627,0.481465952529217,-0.0539831473247181,0.327814139525219,1.61219212918967
"1625","Maryland","Big Ten",4036210,"Tyrrell Pigrome","rushing",6,-24,0,-4,11,11,32,0.1875,425,45,0.105882352941176,0.134962616336422,2019,"QB","Mike Locksley",0.256462984723854,8,"Ohio State",7,0,3.5,1.5,2.06034122073563,1.88835289084464,8.50756729458685,7.70473016746119,-1.36916639513866,0.844644666037059,28.5510204081633,23.6407235208046,23.4148936170213,27.0278710853711,-0.0711122066508103,0.346920936853002,1.09568752588282,0.7125,0.246113685581452,2.68143873139188,1.11812654278921,0.942566595490134,1.62797619047619,-1.076,0.645573887163561,-0.154021651970034,0.394483480495792,0.880368398690846,0.354426112836439,0.0407119960520568,0.246644042232278,1.68637433063241,0.558318452380952,0.0382611637782477,0.405131714445807,0.978631176703395,0.434152109213251,-0.259885663240994,0.252553848590434,1.22494517554454
"1626","Miami","ACC",4362507,"Jarren Williams","rushing",7,23,0,3.3,12,11,32,0.21875,378,61,0.161375661375661,0.182357994573702,2019,"QB","Manny Diaz",0.17505787037037,4.75,"Louisville",1,3,1.75,3.75,2.07843038716425,2.09958868352361,8.76552966402321,9.0375336519047,-0.846070980517984,-1.58299035847385,29.4181818181818,27.7348754156374,30.96875,28.3040587268295,0.272749765222286,0.464246822417135,1.33872592843881,0.75,0.12907334211682,3.45075318401405,1.44094202898551,1.69646464646465,4.39722222222222,-1.45025,0.677799343731283,0.222954333687377,0.50203656462585,1.11816276629858,0.322200656268717,0.368735473292367,0.379928722507433,2.05285763713428,0.46390121757537,0.27180211362301,0.502772288098375,0.993264326854577,0.526921547066782,0.282965241839611,0.41809905780494,1.82116070425795
"1627","Miami (OH)","Mid-American",4427243,"Brett Gabbert","rushing",3,-7,0,-2.3,2,11,29,0.103448275862069,461,73,0.158351409978308,0.163366501844496,2019,"QB","Chuck Martin",0.213132374161786,8.25,"Ohio",2,1,2,2,2.04618473475255,1.91231898457183,8.09182144958682,8.47419617865177,-1.22737170407637,-1.00093906366138,30.4893617021277,24.7304511142196,29.6849315068493,29.5795189694443,0.359431602784299,0.45396226046911,1.37565391463679,0.789285714285714,0.184218701460081,3.4624352061421,1.36583011583012,2.2243564993565,4,-0.97225,0.688409046559731,0.181575590478164,0.469878416432703,1.11694094785677,0.311590953440268,0.688288206477173,0.394140989729225,1.90452956245548,0.523075752253835,0.365342392517633,0.463583410997204,1.22148282045734,0.466741599344339,0.371810378512059,0.428003119579207,1.64529769906567
"1628","Michigan State","Big Ten",3929824,"Brian Lewerke","rushing",11,96,1,8.7,42,11,51,0.215686274509804,427,100,0.234192037470726,0.247296034545049,2019,"QB","Mark Dantonio",0.322063592462074,9,"Illinois",0,5,1.75,1,2.05940656029529,1.91599697103822,8.85952581160266,7.95016744612661,-1.60506974487658,-0.232376361970415,25.9655172413793,23.9206942236354,19.3623188405797,25.9460317460317,0.0292094041436859,0.416124911838983,1.06912630239457,0.668154761904762,0.207877318026328,2.63524899918452,1.05102186437626,0.911539627527191,2.42676767676768,-1.24175,0.702038518995603,0.000249711413501665,0.485629370629371,0.856346579903513,0.297961481004397,0.115793298899514,0.241018099547511,2.15195842444805,0.635848078126373,-0.0205274238130018,0.409941102803342,0.82611328344574,0.35031330147763,0.0703175684549487,0.389400305576776,1.85181567390558
"1629","NC State","ACC",4361653,"Devin Leary","rushing",9,5,0,0.6,13,11,31,0.290322580645161,418,40,0.0956937799043062,0.175793510125307,2019,"QB","Dave Doeren",0.139405121022768,4,"Clemson",2,2,2.75,3.75,2.03756733615856,1.95017903489378,8.60318500204292,8.75983319087616,-2.28083504751719,0.0279681543873223,24.15,23.2165662242687,27.8571428571429,25.2606885302198,-0.0278975274728127,0.308803178241443,1.29666317204049,0.375,0.218123318123318,2.70796405171405,1.01375336375336,0.980659880659881,4.45833333333333,-0.96475,0.61657359655135,-0.140452757689486,0.373607602799288,1.06368627577873,0.38342640344865,0.163371551116984,0.204192546583851,2.08574106768127,0.59941695411662,0.00540125242214957,0.367725517725518,1.0000237644205,0.396795167095501,0.13090921924702,0.250281954887218,2.18382770107979
"1630","New Mexico State","FBS Independents",4241635,"Josh Adkins","rushing",14,9,0,0.6,9,11,24,0.583333333333333,386,105,0.272020725388601,0.296196505366822,2019,"QB","Doug Martin",0.265621905327788,8.25,"Ole Miss",4,3,2.25,3,1.96035865897829,1.89358934945199,8.37256176813017,7.94780252437348,-1.45494651402176,-0.975906915449008,25.8135593220339,23.1004083413882,25.9625,22.0695442271201,0.146462883549509,0.43558872305141,1.05368795866378,0.875,0.148320956289493,3.08052060940655,0.970964839424142,0.956912416129242,2.59305555555556,-1.11025,0.676663835295069,0.104553628480846,0.485016235051873,0.897343031797404,0.323336164704931,0.232886320914102,0.339117778772951,1.48471206197982,0.45435889657404,0.154333978909733,0.447985880398671,0.892719487254604,0.517492415968936,0.185725562406614,0.397711167800454,1.44821951572197
"1631","North Texas","Conference USA",4360900,"Jason Bean","rushing",2,6,0,3,7,11,23,0.0869565217391304,396,14,0.0353535353535354,0.0609656411971903,2019,"QB","Seth Littrell",0.0845576298701299,2.75,"Louisiana Tech",1,1,2.25,3.5,1.83692210854048,1.93062537380277,7.88822655647769,7.59919555921521,-0.21359531705569,-0.165999499430954,21.6551724137931,22.854671979672,25.2043010752688,25.415690064483,0.0572008313924522,0.390554795074296,1.2976925267231,0.8875,0.254597701149425,2.15942887931034,0.890912356321839,1.04274425287356,3.57142857142857,-1.1795,0.673902082869569,-0.100621438919553,0.413151645436187,0.933854220716171,0.326097917130431,0.365546004452153,0.330300182273866,2.17038708958883,0.493192908253843,0.00886168010848266,0.349030172413793,1.17287143078467,0.489954171774997,0.131657748409869,0.408852834157712,1.58291746846317
"1632","Northwestern","Big Ten",4035633,"Aidan Smith","rushing",8,30,0,3.8,9,11,45,0.177777777777778,530,72,0.135849056603774,0.221543298784477,2019,"QB","Pat Fitzgerald",0.288214471050485,11,"Purdue",0,1,1.25,0.5,2.09258166969147,2.02329659055035,8.78233156011951,7.83499435532944,-2.28038622862962,-0.420487343936472,26.28,24.9216081310352,22.5833333333333,24.3277972027972,0.032261631027186,0.403029326152708,1.19893822653649,0.791666666666667,0.246930147058824,2.63174476809955,1.04765554298643,1.88703619909502,2.73214285714286,-1.60675,0.680478861087144,-0.068048993922586,0.457705389848247,1.02023565197872,0.319521138912856,0.238075186604567,0.278731684981685,1.9566157409298,0.535396419801079,0.102754723183137,0.426322115384615,1.06969449275781,0.439640557889048,-0.000264882692993004,0.3,1.62048099213729
"1633","Ohio State","Big Ten",4362887,"Justin Fields","rushing",5,28,1,5.6,10,11,56,0.0892857142857143,578,111,0.192041522491349,0.187497738617209,2019,"QB","Ryan Day",0.218266763105038,10.5,"Maryland",2,0,0.5,0,1.83680947709455,2.12359537014709,8.82020377543365,8.30537738123945,1.26846833558393,-1.78077369336252,23.4148936170213,27.0278710853711,28.5510204081633,23.6407235208046,0.31769912329781,0.505880844498329,1.10322377354256,0.885416666666667,0.180253355822616,3.19006563557323,1.22194110619158,1.13185998413702,4.5828373015873,-1.43525,0.713664404556414,0.201385534352983,0.549252752059488,0.88288793797388,0.286335595443586,0.615508779608793,0.405686090225564,1.88676876931191,0.522230002328895,0.285148440135382,0.502873658423943,0.982275593625922,0.457621213833635,0.373607222313811,0.464490968801314,1.40804938506319
"1634","Oklahoma","Big 12",4040715,"Jalen Hurts","rushing",22,68,2,3.1,13,11,41,0.536585365853659,489,196,0.40081799591002,0.402865372750642,2019,"QB","Lincoln Riley",0.424601980523033,14,"Iowa State",3,2,1.75,0.75,1.83342892051904,1.99648283328341,8.352698498474,9.19883606350608,-0.463379464556305,-0.442970478547672,24.1940298507463,26.288512321811,28.3913043478261,28.1969072360382,0.143911239633378,0.409372525666346,1.10041996497955,0.714285714285714,0.204962049335863,2.56674573055028,0.930882352941176,0.783719165085389,3.775,-1.061,0.668109008576207,0.0926682761394504,0.481593406593407,0.892415839082435,0.331890991423793,0.276329831981147,0.26467803030303,1.7781863036788,0.477308831313832,0.030403748708104,0.427960151802657,0.86636186446591,0.507139425643216,0.297448865236358,0.387219551282051,1.44263150355411
"1635","Old Dominion","Conference USA",4430775,"Hayden Wolff","rushing",7,1,0,0.1,4,11,32,0.21875,431,12,0.0278422273781903,0.209375,2019,"QB","Bobby Wilder",0.348926767676768,12,"UT San Antonio",3,5,2.25,1.75,2.07698892503102,1.82551970102461,8.94309813055271,8.28171895248479,-2.13765704636362,0.661614145821205,27.5645161290323,27.9016861180626,27.8088235294118,25.7565034226097,0.178287080201351,0.475737438500412,1.17111078606462,0.646212121212121,0.22474222050835,2.74195849540608,1.38965738381061,2.0315371202468,3.4125,-1.4845,0.657965448919166,0.218457259274897,0.53275939177102,1.12885958988574,0.342034551080834,0.0473763895286422,0.347068295917401,1.409823499977,0.504769696564928,0.120101816781623,0.446249832338542,0.971874737446212,0.465352634742537,0.28938749501224,0.481773602741345,1.53363800215097
"1636","Oregon State","Pac-12",3124900,"Jake Luton","rushing",4,-34,0,-8.5,0,11,22,0.181818181818182,411,44,0.10705596107056,0.13353870776056,2019,"QB","Jonathan Smith",0.12759591780171,4.25,"Washington",4,2,2.25,0.25,1.91515003453403,1.83735620580711,8.2999197221996,8.22829575713246,-0.398367385613859,1.40248093391523,28.24,25.2563100067613,27.0123456790123,25.5453408306499,0.209795728692414,0.416931809870119,1.32198592238492,0.783333333333333,0.193130630630631,2.8041537966538,1.18263620763621,0.737052230802231,4.11041666666667,-1.18275,0.66544021608518,0.117591081167245,0.447342511576885,1.11683162470579,0.33455978391482,0.393913007491742,0.352058029689609,1.91998037562329,0.528083628517392,0.0786669043630457,0.395597383097383,1.04718654776398,0.447952258549889,0.4126019799059,0.422389617550908,1.90951261134254
"1637","Purdue","Big Ten",4260394,"Aidan O'Connell","rushing",5,4,0,0.8,9,11,21,0.238095238095238,342,15,0.043859649122807,0.125901875901876,2019,"QB","Jeff Brohm",0.265475702975703,8.25,"Northwestern",2,3,1.25,2.25,1.92572010869565,1.99778901276179,8.0282472826087,8.09620275145079,0.180212604370076,-1.4363052462075,22.5833333333333,24.3277972027972,26.28,24.9216081310352,0.140808334022683,0.37666086634137,1.38405902256071,0.640277777777778,0.248932213217928,2.19032981175838,0.779134314848601,1.56990821276536,3.37916666666667,-1.784,0.651443938524162,-0.125441060905763,0.380425022905426,0.837029269560473,0.348556061475838,0.6447874777523,0.382142857142857,2.42649079336824,0.594832192838256,0.00922922676257978,0.310149631578203,1.34666201987297,0.379812856608566,0.389462676101146,0.441196581196581,1.85939642733974
