"","player_name","team","dk_pos","salary","dk_own","slate_size","week","year","dk_pts","fd_pts"
"3904","Drake London","USC","WR",4700,0.16,11,13,2019,31.2,24.2
"3905","Tre Nixon","UCF","WR",6400,0.04,11,13,2019,4.7,3.2
"3906","Kyle Philips","UCLA","WR",5300,0.03,11,13,2019,27.3,18.3
"3908","Chris Olave","OSU","WR",5900,0.12,11,13,2019,12.4,11.4
"3909","George Campbell","WVU","WR",5000,0.05,11,13,2019,20.2,17.7
"3910","Sam James","WVU","WR",5300,0.05,11,13,2019,10.6,7.1
"3911","Marlon Williams","UCF","WR",5100,0.01,11,13,2019,29.9,22.4
"3912","Andrew Parchment","KU","WR",5500,0.02,11,13,2019,16.6,12.6
"3913","K.J. Hill","OSU","WR",5600,0.05,11,13,2019,14.6,12.6
"3916","Devin Asiasi","UCLA","WR",4700,0.01,11,13,2019,28.1,22.6
"3920","Donovan Peoples-Jones","MICH","WR",4900,0.01,11,13,2019,17.8,15.8
"3922","Ty Fryfogle","IU","WR",4400,0.03,11,13,2019,7.9,5.9
"3923","Demetric Felton","UCLA","WR",6200,0.01,11,13,2019,17,14
"3924","Pat Freiermuth","PSU","WR",4700,0.02,11,13,2019,10,7
"3925","Brennan Eagles","UT","WR",5200,0.03,11,13,2019,4.6,3.6
"3927","Rashee Rice","SMU","WR",4400,0.06,11,13,2019,16.6,15.1
"3928","T.J. Simmons","WVU","WR",6000,0,11,13,2019,6.7,5.2
"3929","Marshon Ford","UL","WR",4100,0.01,11,13,2019,10.7,9.2
"3930","Darnell Mooney","TUL","WR",5800,0.03,11,13,2019,8.3,6.3
"3931","Nico Collins","MICH","WR",5400,0.01,11,13,2019,43.5,37.5
"3932","Mitchell Wilcox","USF","WR",4700,0,11,13,2019,0.6,0.1
"3933","George Pickens","UGA","WR",5100,0.01,11,13,2019,13.7,12.7
"3934","Isaiah Esdale","WVU","WR",3800,0,11,13,2019,1.9,1.4
"3935","Mychal Cooper","NAVY","WR",3900,0.03,11,13,2019,7.1,5.6
"3936","Ronnie Bell","MICH","WR",5100,0.02,11,13,2019,7.6,7.1
"3937","Peyton Hendershot","IU","WR",4300,0.01,11,13,2019,12.2,9.2
"3938","Chase Allen","ISU","WR",3600,0,11,13,2019,3.6,2.6
"3939","Kwamie Lassiter II","KU","WR",4400,0,11,13,2019,11.1,8.6
"3940","Kedarian Jones","MEM","WR",3600,0.02,11,13,2019,21.9,18.9
"3941","Jhamon Ausbon","TA&M","WR",5100,0.01,11,13,2019,24.6,20.1
"3943","Austin Mack","OSU","WR",4400,0.01,11,13,2019,4.7,3.7
"3944","Quartney Davis","TA&M","WR",5300,0.01,11,13,2019,11.4,8.9
"3945","Taj Harris","SYR","WR",5100,0,11,13,2019,11.8,8.8
"3946","Nick Eubanks","MICH","WR",4200,0,11,13,2019,1.6,1.1
"3947","Aaron Hackett","SYR","WR",4000,0.01,11,13,2019,10.3,9.3
"3948","Daylon Charlot","KU","WR",4800,0,11,13,2019,7.2,6.2
"3949","Sean Riley","SYR","WR",4400,0,11,13,2019,1.6,1.1
"3952","Randall St. Felix","USF","WR",4600,0,11,13,2019,2.9,1.9
"3954","Demetris Robertson","UGA","WR",4800,0,11,13,2019,2,1.5
"3955","Jalen Wydermyer","TA&M","WR",4600,0.01,11,13,2019,7,4
"3956","Jacob Harris","UCF","WR",3600,0,11,13,2019,3.5,2.5
"3959","Ryan Becker","SMU","WR",3200,0,11,13,2019,1.3,0.8
"3961","R.J. Sneed","BAY","WR",4400,0.05,11,13,2019,4.1,3.1
"3962","Jalen McCleskey","TUL","WR",4400,0.02,11,13,2019,16.7,15.2
"3963","Jaylen Erwin","UCLA","WR",4400,0,11,13,2019,2,1.5
"3964","Kendrick Rogers","TA&M","WR",4500,0,11,13,2019,7.8,6.3
"3965","Malcolm Epps","UT","WR",3800,0.01,11,13,2019,7,5.5
"3966","Donavan Hale","IU","WR",4600,0,11,13,2019,1.6,1.1
"3967","Sean Shaw Jr.","ISU","WR",4000,0,11,13,2019,11.9,10.4
"3968","Braydon Johnson","OKST","WR",4200,0,11,13,2019,5.2,3.7
"3971","Nick Bowers","PSU","WR",4300,0,11,13,2019,2.2,1.7
"3972","Tyler Page","SMU","WR",3600,0,11,13,2019,4.1,3.6
"3973","Sean McKeon","MICH","WR",4300,0,11,13,2019,0.8,0.3
"3974","Jahan Dotson","PSU","WR",4600,0,11,13,2019,1.6,1.1
"3977","Chris Platt","BAY","WR",4300,0,11,13,2019,9.4,6.4
"3978","Garrett Wilson","OSU","WR",4100,0,11,13,2019,4.1,3.1
"3980","Ali Jennings","WVU","WR",3000,0,11,13,2019,7,6
"3982","Tarik Black","MICH","WR",4500,0,11,13,2019,6,4.5
"3985","Tyrick James","TUL","WR",4100,0,11,13,2019,6.1,4.6
"3986","Landon Wolf","OKST","WR",4000,0.01,11,13,2019,4,3
"3987","Chase Cota","UCLA","WR",4300,0,11,13,2019,11.4,9.9
"3988","Jeremy Ruckert","OSU","WR",4500,0,11,13,2019,3.3,2.3
"3991","Dominick Blaylock","UGA","WR",4800,0,11,13,2019,2.1,1.6
"3993","Jordan Davis","UL","WR",3100,0,11,13,2019,9.8,9.3
"3995","David Ellis","IU","WR",3400,0.01,11,13,2019,6.6,5.1
"4003","Kearis Jackson","UGA","WR",3400,0,11,13,2019,3.2,2.7
"4004","Mike Sainristil","MICH","WR",3000,0,11,13,2019,4.5,4
"4005","Giles Jackson","MICH","WR",3400,0,11,13,2019,6,5.5
"4006","Jake Smith","UT","WR",4600,0,11,13,2019,3.6,2.6
"4008","Eddie McDoom","USF","WR",3300,0,11,13,2019,6,5
"4009","Binjimen Victor","OSU","WR",5300,0.03,11,13,2019,4.1,3.1
"4014","Landen Akers","ISU","WR",3300,0,11,13,2019,3,2
"4015","Seth Dawkins","UL","WR",4700,0,11,13,2019,9.9,9.4
"4017","Miles Marshall","IU","WR",3500,0,11,13,2019,4.2,3.7
"4029","Jared Atkinson","BAY","WR",3100,0,11,13,2019,1.6,1.1
"4030","Charlie Woerner","UGA","WR",3400,0,11,13,2019,1.7,1.2
"4039","Anthony Roberson","UCF","WR",3000,0,11,13,2019,7.2,6.7
"4044","Tyler Snead","ECU","WR",5400,0.41,11,14,2019,12.5,9
"4045","James Proche","SMU","WR",8200,0.17,11,14,2019,19.1,14.6
"4047","Tyler Johnson","MINN","WR",6400,0.05,11,14,2019,22.9,18.9
"4048","Keylon Stokes","TLSA","WR",5700,0.28,11,14,2019,17.6,15.6
"4049","Chase Claypool","ND","WR",6500,0.11,11,14,2019,21.3,19.8
"4050","Tee Higgins","CLEM","WR",6500,0.06,11,14,2019,28.1,23.6
"4051","Sam Crawford Jr.","TLSA","WR",5400,0.11,11,14,2019,20.3,17.8
"4052","Trishton Jackson","SYR","WR",6800,0.11,11,14,2019,31,22.5
"4053","Juwan Johnson","ORE","WR",5600,0.14,11,14,2019,2.9,1.9
"4054","Kylen Granson","SMU","WR",5500,0.09,11,14,2019,10.8,9.8
"4056","Isaiah Hodgins","ORST","WR",7800,0.02,11,14,2019,16.5,12.5
"4057","Justyn Ross","CLEM","WR",6300,0,11,14,2019,29.1,21.6
"4058","Chris Olave","OSU","WR",6100,0.03,11,14,2019,14.8,13.8
"4059","Josh Johnson","TLSA","WR",3700,0.08,11,14,2019,8.5,7
"4060","Keenen Johnson","TLSA","WR",4600,0.04,11,14,2019,14.2,11.7
"4061","Jaylon Redd","ORE","WR",5800,0.03,11,14,2019,7.3,3.8
"4062","Rashee Rice","SMU","WR",4500,0.11,11,14,2019,3.9,2.9
"4063","Jerry Jeudy","BAMA","WR",6700,0.03,11,14,2019,7.6,5.1
"4065","Johnny Johnson III","ORE","WR",5600,0.17,11,14,2019,13.9,11.9
"4066","C.J. Johnson","ECU","WR",5800,0.14,11,14,2019,29.1,23.1
"4067","Kendall Hinton","WAKE","WR",6500,0.43,11,14,2019,24.8,18.3
"4068","Noah Togiai","ORST","WR",4500,0.02,11,14,2019,6.9,4.9
"4069","Rashod Bateman","MINN","WR",5900,0.07,11,14,2019,29.7,23.7
"4070","Ahmarean Brown","GT","WR",3800,0.02,11,14,2019,1.3,0.8
"4071","Henry Ruggs III","BAMA","WR",5900,0.02,11,14,2019,21.9,18.9
"4072","Seth Williams","AUB","WR",6000,0.02,11,14,2019,9.6,8.1
"4075","Dez Fitzpatrick","UL","WR",5400,0.01,11,14,2019,6.6,5.1
"4076","Braden Lenzy","ND","WR",4500,0,11,14,2019,6.8,5.8
"4077","K.J. Hill","OSU","WR",5800,0.02,11,14,2019,9.7,8.7
"4078","George Pickens","UGA","WR",5200,0.04,11,14,2019,11.1,10.6
"4079","Blake Proehl","ECU","WR",5300,0.01,11,14,2019,28.9,24.9
"4080","Darnell Mooney","TUL","WR",5900,0.11,11,14,2019,11.6,8.6
"4081","Cole Kmet","ND","WR",5700,0.03,11,14,2019,12.7,10.2
"4082","Donovan Peoples-Jones","MICH","WR",5200,0.02,11,14,2019,15.9,14.4
"4083","Jalen McCleskey","TUL","WR",4500,0.08,11,14,2019,9.6,7.1
"4085","Champ Flemings","ORST","WR",4800,0.01,11,14,2019,3.2,2.7
"4086","Chris Autman-Bell","MINN","WR",4700,0,11,14,2019,4.6,3.1
"4087","Taj Harris","SYR","WR",5200,0.01,11,14,2019,13.1,10.1
"4088","Ronnie Bell","MICH","WR",5000,0.01,11,14,2019,13.8,10.8
"4090","Simi Fehoko","STAN","WR",4300,0.06,11,14,2019,12.3,9.3
"4092","Nico Collins","MICH","WR",5700,0.02,11,14,2019,5.2,4.2
"4093","Quintez Cephus","WISC","WR",5100,0.01,11,14,2019,25.4,19.9
"4095","Austin Mack","OSU","WR",4500,0,11,14,2019,12.9,11.4
"4100","Tyjon Lindsey","ORST","WR",4600,0,11,14,2019,0.8,0.3
"4101","Jack Freudenthal","WAKE","WR",4600,0.01,11,14,2019,7.2,5.7
"4102","Jaylen Waddle","BAMA","WR",4900,0.03,11,14,2019,31.8,29.8
"4103","Aaron Hackett","SYR","WR",4100,0.01,11,14,2019,3.1,2.1
"4104","Nick Eubanks","MICH","WR",4300,0,11,14,2019,6.2,5.2
"4105","Kyle Markway","SCAR","WR",3600,0.01,11,14,2019,6.9,5.4
"4106","Jake Ferguson","WISC","WR",4600,0,11,14,2019,3,2.5
"4107","Michael Wilson","STAN","WR",5100,0.01,11,14,2019,25.6,20.6
"4108","Eli Stove","AUB","WR",4900,0,11,14,2019,7.1,5.1
"4109","Tyrick James","TUL","WR",4200,0.01,11,14,2019,11.2,8.7
"4111","Malachi Carter","GT","WR",3700,0,11,14,2019,3.3,2.8
"4113","Garrett Wilson","OSU","WR",4200,0,11,14,2019,23.8,19.3
"4117","Shi Smith","SCAR","WR",4900,0.02,11,14,2019,9,6.5
"4118","Colby Parkinson","STAN","WR",5100,0.01,11,14,2019,6.7,5.2
"4121","Demetris Robertson","UGA","WR",4900,0,11,14,2019,4.2,3.2
"4122","Diondre Overton","CLEM","WR",3800,0.03,11,14,2019,5.6,4.1
"4123","Sean McKeon","MICH","WR",4400,0,11,14,2019,9.6,8.1
"4125","Eli Wolf","UGA","WR",3700,0,11,14,2019,5.7,5.2
"4127","Luke Farrell","OSU","WR",4100,0,11,14,2019,2.4,1.9
"4129","Tommy Tremble","ND","WR",4300,0,11,14,2019,9.6,8.6
"4133","Teagan Quitoriano","ORST","WR",3400,0,11,14,2019,2.9,2.4
"4136","Cornell Powell","CLEM","WR",3500,0,11,14,2019,3.4,2.4
"4137","Osiris St. Brown","STAN","WR",4300,0,11,14,2019,4.4,2.9
"4140","Nykeim Johnson","SYR","WR",3700,0,11,14,2019,2.8,2.3
"4143","A.J. Taylor","WISC","WR",4400,0,11,14,2019,3,2
"4144","Donavon Greene","WAKE","WR",3100,0,11,14,2019,33.2,26.7
"4146","Lawrence Keys III","ND","WR",3700,0,11,14,2019,1.8,1.3
"4149","CJ Sanders","SMU","WR",3800,0,11,14,2019,3.2,2.7
"4151","Seth Green","MINN","WR",3800,0,11,14,2019,1.8,1.3
"4152","Steven Claude","WAKE","WR",3800,0.04,11,14,2019,13.3,10.8
"4155","Waydale Jones","WAKE","WR",3100,0.04,11,14,2019,3.3,2.3
"4159","Bryan Addison","ORE","WR",4100,0,11,14,2019,4.2,2.2
"4161","Matthew Hill","AUB","WR",3100,0,11,14,2019,2.7,1.7
"4162","Myron Gailliard","SMU","WR",3500,0,11,14,2019,11.4,10.4
"4163","Brandon Chapman","WAKE","WR",3600,0,11,14,2019,3.9,2.9
"4164","Tyler Davis","GT","WR",3300,0,11,14,2019,8.8,7.8
"4166","Josh Delgado","ORE","WR",3700,0,11,14,2019,3.8,3.3
"4167","Tyler Simmons","UGA","WR",4100,0,11,14,2019,14.2,12.7
"4169","Justin Marshall","UL","WR",3600,0,11,14,2019,1.7,1.2
"4171","Demetrius Douglas","MINN","WR",3300,0,11,14,2019,5.6,4.6
"4172","Charlie Woerner","UGA","WR",3500,0,11,14,2019,9,8.5
"4177","James Palmer","TLSA","WR",3100,0,11,14,2019,3.9,3.4
"4179","Clevan Thomas Jr.","UK","WR",3300,0,11,14,2019,1.4,0.9
"4182","Chavis Dawkins","SCAR","WR",3500,0,11,14,2019,1.1,0.6
"4191","Scooter Harrington","STAN","WR",3200,0,11,14,2019,2.2,1.7
"4194","J.C. Chalk","CLEM","WR",3200,0,11,14,2019,3.3,1.8
"4197","Ja'Marr Chase","LSU","WR",7800,0.13,8,15,2019,13.1,11.6
"4198","CeeDee Lamb","OU","WR",6800,0.23,8,15,2019,28.3,21.3
"4199","Antonio Gibson","MEM","WR",4800,0.2,8,15,2019,12.2,10.7
"4200","Charleston Rambo","OU","WR",5000,0.11,8,15,2019,4.3,3.3
"4201","Damonte Coxie","MEM","WR",5800,0.28,8,15,2019,28.5,21
"4202","Justin Jefferson","LSU","WR",6500,0.11,8,15,2019,27.5,21
"4204","Khalil Shakir","BSU","WR",5400,0.21,8,15,2019,21.9,18.4
"4205","Justyn Ross","CLEM","WR",5700,0.15,8,15,2019,18.4,16.9
"4206","John Hightower","BSU","WR",6200,0.09,8,15,2019,15.4,13.9
"4207","JaCorey Sullivan","CMU","WR",5100,0.09,8,15,2019,13.4,9.9
"4208","Tee Higgins","CLEM","WR",6000,0.21,8,15,2019,48.2,40.7
"4209","Kedarian Jones","MEM","WR",4200,0.08,8,15,2019,2.8,2.3
"4210","Jason-Matthew Sharsh","HAW","WR",5000,0.14,8,15,2019,14.4,10.9
"4211","Ja'Marcus Bradley","ULL","WR",5100,0.04,8,15,2019,16.8,14.3
"4212","Jared Smart","HAW","WR",5400,0.11,8,15,2019,11.2,9.2
"4213","Kalil Pimpleton","CMU","WR",5600,0.06,8,15,2019,11.2,8.2
"4214","Thomas Hennigan","APPST","WR",4800,0.15,8,15,2019,9,7
"4216","Tyquan Thornton","BAY","WR",4900,0.05,8,15,2019,14.2,13.2
"4217","Chris Olave","OSU","WR",5600,0.12,8,15,2019,14.4,11.9
"4218","Quintez Cephus","WISC","WR",5000,0.03,8,15,2019,22.2,15.7
"4219","K.J. Hill","OSU","WR",5300,0.04,8,15,2019,27.3,23.8
"4220","Cedric Byrd II","HAW","WR",6700,0.07,8,15,2019,5.9,3.9
"4221","Malik Williams","APPST","WR",4500,0.1,8,15,2019,2.9,2.4
"4223","Terrace Marshall Jr.","LSU","WR",5500,0.02,8,15,2019,25.9,23.4
"4224","Tony Poljan","CMU","WR",4400,0.01,8,15,2019,6.8,5.3
"4225","CT Thomas","BSU","WR",4900,0.04,8,15,2019,1,0.5
"4227","Tyrone Scott","CMU","WR",4700,0.02,8,15,2019,14.8,12.8
"4228","Josiah Deguara","CINCY","WR",4900,0.01,8,15,2019,4.2,3.2
"4229","Thaddeus Moss","LSU","WR",4200,0.04,8,15,2019,3.2,2.2
"4231","JoJo Ward","HAW","WR",5900,0.04,8,15,2019,9.9,8.4
"4232","Dominick Blaylock","UGA","WR",4400,0.03,8,15,2019,2.1,1.6
"4233","Terrell Jana","UV","WR",4200,0.04,8,15,2019,18.2,15.2
"4234","Garrett Wilson","OSU","WR",4100,0.03,8,15,2019,3.7,2.7
"4235","Jack Sorenson","MIAOH","WR",4700,0.01,8,15,2019,29.3,22.3
"4236","Hasise Dubois","UV","WR",4900,0.03,8,15,2019,32,24
"4237","Binjimen Victor","OSU","WR",4600,0.03,8,15,2019,8.5,7
"4238","Diondre Overton","CLEM","WR",3800,0.01,8,15,2019,2.9,2.4
"4239","Kendric Pryor","WISC","WR",4200,0,8,15,2019,4.2,3.2
"4240","Neal Johnson","ULL","WR",3300,0,8,15,2019,1.8,1.3
"4241","Jarrod Jackson","ULL","WR",4000,0,8,15,2019,12,10
"4242","Akilian Butler","BSU","WR",3800,0.01,8,15,2019,1.3,0.8
"4243","Jalen Virgil","APPST","WR",4000,0.07,8,15,2019,1.9,1.4
"4246","Alec Pierce","CINCY","WR",5200,0.01,8,15,2019,13.7,11.2
"4247","James Maye","MIAOH","WR",4000,0,8,15,2019,6.2,5.2
"4248","Austin Mack","OSU","WR",4000,0.01,8,15,2019,4.4,3.9
"4249","Jamal Bell","ULL","WR",4100,0,8,15,2019,1.1,0.6
"4253","R.J. Sneed","BAY","WR",3900,0.02,8,15,2019,1.5,1
"4255","Jake Ferguson","WISC","WR",4100,0,8,15,2019,5.3,4.3
"4257","Demetris Robertson","UGA","WR",4400,0.01,8,15,2019,9.2,7.2
"4259","George Pickens","UGA","WR",4700,0,8,15,2019,15.4,13.4
"4260","Rashad Medaris","CINCY","WR",4000,0,8,15,2019,4.8,3.8
"4261","Chris Platt","BAY","WR",3800,0,8,15,2019,8.8,8.3
"4263","Malick Mbodj","CINCY","WR",3100,0,8,15,2019,8.3,7.3
"4265","Racey McMath","LSU","WR",4300,0,8,15,2019,1.4,0.9
"4266","Tanner Cowley","UV","WR",3400,0,8,15,2019,3,2
"4268","Nick Basquine","OU","WR",3300,0.01,8,15,2019,10.4,9.4
"4274","Derrick Dillon","LSU","WR",4200,0,8,15,2019,3.1,2.1
"4275","Tyler Simmons","UGA","WR",4100,0.04,8,15,2019,7,5.5
"4278","Christoph Henle","BAY","WR",3100,0,8,15,2019,1.7,1.2
"4279","Tre Tucker","CINCY","WR",3000,0,8,15,2019,1.8,1.3
"4281","Luke Farrell","OSU","WR",3600,0,8,15,2019,3.1,2.6
"4284","Jalen Williams","ULL","WR",3400,0,8,15,2019,6.9,5.4
"4285","Josh Fleeks","BAY","WR",4100,0.01,8,15,2019,0.8,0.3
"4287","Jeremy Ruckert","OSU","WR",4100,0,8,15,2019,8.6,8.1
"4289","Octavius Evans","BSU","WR",3800,0,8,15,2019,1.8,1.3
"4292","Nick Ralston","ULL","WR",3600,0,8,15,2019,4.6,3.1
"4293","John Bates","BSU","WR",3800,0,8,15,2019,4.7,3.7
"4294","Charlie Woerner","UGA","WR",3400,0,8,15,2019,2.6,2.1
"4295","Calif Gossett","ULL","WR",3200,0,8,15,2019,3.9,2.9
"4296","Matt Pistone","BSU","WR",3000,0,8,15,2019,1.7,1.2
"4299","Danny Davis III","WISC","WR",3800,0,8,15,2019,6.8,5.3
"4300","Luke Price","CLEM","WR",3100,0,8,15,2019,1.5,1
"4301","Thomas Geddis","CINCY","WR",3700,0,8,15,2019,4.1,3.1
"4302","Henry Pearson","APPST","WR",3200,0,8,15,2019,1.8,1.3
"4306","Jayshon Jackson","CINCY","WR",3800,0,8,15,2019,1.2,0.7
"4307","Austin Stogner","OU","WR",3100,0,8,15,2019,2.2,1.7
"4313","Bryce Ford-Wheaton","WVU","WR",4000,0.05,13,1,2021,7.3,5.8
"4315","Joshua Moore","UT","WR",6000,0,13,1,2021,4.7,3.2
"4316","Makai Polk","MSST","WR",3900,0.06,13,1,2021,15.7,10.7
"4317","Elijah Higgins","STAN","WR",3900,0.03,13,1,2021,3,2
"4318","Josh Kelly","FRES","WR",3300,0.09,13,1,2021,12.2,9.7
"4321","Parker Washington","PSU","WR",5000,0.04,13,1,2021,8.7,6.7
"4322","Tyler Scott","CINCY","WR",3000,0.01,13,1,2021,15.1,14.6
"4323","Lideatrick Griffin","MSST","WR",3000,0,13,1,2021,4.9,3.9
"4324","Ty Fryfogle","IU","WR",6800,0.08,13,1,2021,13.4,10.9
"4325","Xavier Hutchinson","ISU","WR",6300,0,13,1,2021,15.8,12.3
"4327","Jadon Haselwood","OU","WR",4500,0.13,13,1,2021,8.7,6.7
"4329","Jalen Williams","ULL","WR",3000,0,13,1,2021,12.1,9.6
"4331","Xavier Worthy","UT","WR",4700,0,13,1,2021,4.4,3.9
"4332","Jeremiah Hall","OU","WR",3500,0.01,13,1,2021,6.4,4.4
"4334","Miles Marshall","IU","WR",4500,0,13,1,2021,3.1,2.6
"4335","Keric Wheatfall","FRES","WR",4000,0.02,13,1,2021,12.6,10.1
"4337","Bryce Nunnelly","WMU","WR",3300,0.01,13,1,2021,12.2,8.7
"4338","Slade Bolden","BAMA","WR",3600,0.04,13,1,2021,5.6,4.1
"4339","Key'Shawn Smith","MIA","WR",3000,0.01,13,1,2021,8,6
"4342","Skyy Moore","WMU","WR",5900,0.08,13,1,2021,4.2,3.2
"4343","D.J. Matthews Jr.","IU","WR",3600,0.03,13,1,2021,2.9,1.9
"4344","Jameson Williams","BAMA","WR",5200,0.16,13,1,2021,25.6,20.6
"4345","Mike Harley","MIA","WR",6600,0.03,13,1,2021,5.3,3.8
"4347","Michael Woods II","OU","WR",5400,0.11,13,1,2021,7.6,5.6
"4349","Shadeed Ahmed","MRSHL","WR",3000,0,13,1,2021,7.1,6.1
"4350","Darryl Jones","UMD","WR",3000,0,13,1,2021,2.9,1.9
"4351","Jahan Dotson","PSU","WR",7500,0.06,13,1,2021,24.2,18.7
"4352","Winston Wright Jr.","WVU","WR",5600,0.04,13,1,2021,10.2,7.2
"4353","Josh Whyle","CINCY","WR",4600,0.04,13,1,2021,11.2,10.2
"4354","Jaylen Hall","WMU","WR",5500,0.07,13,1,2021,7.6,6.1
"4355","Austin Williams","MSST","WR",4200,0.06,13,1,2021,9.7,6.2
"4356","Sam James","WVU","WR",3700,0.03,13,1,2021,10.5,7
"4357","Will Mallory","MIA","WR",3600,0.03,13,1,2021,3.2,2.2
"4360","Corey Gammage","MRSHL","WR",5100,0.03,13,1,2021,16.4,12.9
"4361","Dontay Demus Jr.","UMD","WR",7100,0.05,13,1,2021,28.3,22.3
"4362","Jake Ferguson","WISC","WR",5200,0.04,13,1,2021,14.2,9.7
"4363","Spencer Webb","ORE","WR",3400,0.01,13,1,2021,3.7,2.2
"4365","Michael Young Jr.","CINCY","WR",4300,0.03,13,1,2021,2.3,1.8
"4366","Rakim Jarrett","UMD","WR",6300,0.03,13,1,2021,27.2,21.2
"4368","John Metchie III","BAMA","WR",8100,0.1,13,1,2021,19.6,16.6
"4369","Jamire Calvin","MSST","WR",4800,0.15,13,1,2021,15.7,14.2
"4370","Xavier Gaines","MRSHL","WR",4300,0.02,13,1,2021,6.2,4.2
"4371","Alec Pierce","CINCY","WR",7200,0.03,13,1,2021,4.4,3.4
"4372","Marvin Mims","OU","WR",7700,0.12,13,1,2021,19.7,14.2
"4376","Sam LaPorta","IOWA","WR",4000,0.01,13,1,2021,13.3,10.8
"4377","Isaiah Graham","LT","WR",3700,0,13,1,2021,7.1,5.6
"4378","Peyton Hendershot","IU","WR",4200,0.01,13,1,2021,5.6,4.1
"4379","Kendric Pryor","WISC","WR",4100,0.01,13,1,2021,2.1,1.6
"4380","Johnny Johnson III","ORE","WR",6200,0.02,13,1,2021,16.6,15.1
"4382","Jordan Whittington","UT","WR",5000,0,13,1,2021,27.3,20.8
"4383","Neal Johnson","ULL","WR",3300,0,13,1,2021,7,5.5
"4385","Jaden Walley","MSST","WR",6900,0.05,13,1,2021,16.4,14.4
"4386","Ronnie Bell","MICH","WR",7000,0.02,13,1,2021,14.6,14.1
"4387","Tre Harris","LT","WR",3000,0,13,1,2021,2.7,1.7
"4388","Jeshaun Jones","UMD","WR",3900,0.01,13,1,2021,3.6,2.1
"4389","Kyren Lacy","ULL","WR",4400,0,13,1,2021,13,11.5
"4392","Chimere Dike","WISC","WR",3900,0,13,1,2021,1.9,1.4
"4393","Mychal Cooper","NAVY","WR",3800,0,13,1,2021,5,4
"4394","Jaetavian Toles","TUL","WR",3000,0,13,1,2021,6.2,5.2
"4395","Joe Scates","ISU","WR",3900,0,13,1,2021,1.9,-0.1
"4396","Charleston Rambo","MIA","WR",4300,0.08,13,1,2021,10.4,6.9
"4399","Mycah Pittman","ORE","WR",4100,0.02,13,1,2021,7,5.5
"4404","Smoke Harris","LT","WR",4900,0.04,13,1,2021,15.2,13.2
"4405","Malik Knowles","KSU","WR",5300,0.03,13,1,2021,3.3,2.3
"4406","Cornelius Johnson","MICH","WR",6700,0.02,13,1,2021,3.5,2.5
"4408","Chigoziem Okonkwo","UMD","WR",3800,0,13,1,2021,10.1,9.1
"4409","Austin Stogner","OU","WR",4400,0.03,13,1,2021,6.6,5.1
"4411","Tyrone Tracy Jr.","IOWA","WR",5000,0.01,13,1,2021,1.9,1.4
"4412","Danny Davis III","WISC","WR",5800,0.04,13,1,2021,17.9,13.9
"4413","Phillip Brooks","KSU","WR",3500,0.01,13,1,2021,11.1,9.6
"4414","Brycen Tremayne","STAN","WR",5700,0.01,13,1,2021,17.2,14.7
"4415","Cade Brewer","UT","WR",3700,0,13,1,2021,7.6,7.1
"4416","Nico Ragaini","IOWA","WR",4200,0,13,1,2021,4.1,3.1
"4417","Talik Keaton","MRSHL","WR",3600,0,13,1,2021,18,12.5
"4418","Tyrick James","TUL","WR",3800,0,13,1,2021,14.3,10.3
"4420","Jack Sorenson","MIAOH","WR",7300,0.03,13,1,2021,3.9,1.9
"4421","Tarique Milton","ISU","WR",4100,0,13,1,2021,6.7,5.2
"4422","Michael Redding III","MIA","WR",3100,0,13,1,2021,1.3,0.8
"4424","Corey Crooms","WMU","WR",3600,0,13,1,2021,15.8,13.8
"4425","Daylen Baldwin","MICH","WR",4500,0.07,13,1,2021,13.9,13.4
"4426","Jordan Jones","CINCY","WR",3200,0,13,1,2021,3.3,2.3
"4427","Mac Hippenhammer","MIAOH","WR",3900,0.01,13,1,2021,9.4,7.9
"4429","Mark Walker","NAVY","WR",3600,0,13,1,2021,1.4,0.9
"4437","Will Wallace","TUL","WR",3000,0,13,1,2021,11.7,10.2
"4439","Jalen Cropper","FRES","WR",6100,0.14,13,1,2021,16.9,12.4
"4441","Griffin Hebert","LT","WR",4000,0,13,1,2021,5,3.5
"4443","Erick All","MICH","WR",3900,0,13,1,2021,5.3,3.8
"4445","Cameron Latu","BAMA","WR",3000,0.02,13,1,2021,19.3,17.8
"4449","Charlie Jones","IOWA","WR",3000,0,13,1,2021,1.2,0.7
"4450","John Humphreys","STAN","WR",3000,0,13,1,2021,8.3,6.8
"4452","Jack Eschenbach","WISC","WR",3000,0,13,1,2021,1.6,1.1
"4456","Terrance Ferguson","ORE","WR",3000,0,13,1,2021,1.7,1.2
"4459","Benjamin Yurosek","STAN","WR",3000,0,13,1,2021,5.5,4
"4460","Jaylon Redd","ORE","WR",6500,0.02,13,1,2021,2.3,1.8
"4466","Parker Washington","PSU","WR",4000,0.22,12,2,2021,11.7,8.7
"4467","Garrett Wilson","OSU","WR",5900,0.52,12,2,2021,28.7,21.7
"4468","Chris Olave","OSU","WR",7200,0.24,12,2,2021,27.6,18.6
"4469","Bo Melton","RU","WR",5700,0.09,12,2,2021,13.1,7.6
"4470","Jahan Dotson","PSU","WR",7000,0.32,12,2,2021,17.5,15
"4471","Charlie Kolar","ISU","WR",4600,0.02,12,2,2021,7.4,5.4
"4472","Jalen Wydermyer","TA&M","WR",5000,0.06,12,2,2021,10.6,8.6
