"","salary","dk_own","slate_size","L3_attempts","L3_completion_percent","L3_completions","L3_first_downs","L3_interceptions","L3_qb_rating","L3_sacks","L3_touchdowns","L3_yards","L3_ypa","L3_pa_dkpts","L3_pa_fdpts","L3_ra","L3_fumbles","L3_longest","L3_rtd","L3_ry","L3_rypa","L3_ru_dkpts","L3_ru_fdpts","dk_pts","fd_pts","L3_dk_pts","L3_fd_pts","implied_total","opp_implied_total","L4_def_rushing_plays_explosiveness","L4_def_passing_plays_rate","L4_def_passing_plays_ppa","L4_def_passing_plays_success_rate","L4_def_passing_plays_explosiveness","L4_avg_down","L4_avg_distance","L4_avg_def_drive_efficiency","L4_avg_drive_efficiency","L4_avg_def_distance","L4_avg_def_down","favorite","opp_L4_attempts","opp_L4_ra","opp_L4_run_perc","opp_L4_pass_perc","opp_L4_opp_run_perc","opp_L4_opp_pass_perc","opp_L4_opp_pts","opp_L4_pts","opp_L4_opp_ppg","opp_L4_opp_tpp","opp_L4_opp_pos","opp_L4_ppg","opp_L4_tpp","opp_L4_off_ppa","opp_L4_off_success_rate","opp_L4_off_explosiveness","opp_L4_off_power_success","opp_L4_off_stuff_rate","opp_L4_off_line_yds","opp_L4_off_second_lvl_yds","opp_L4_off_open_field_yds","opp_L4_off_field_pos_avg_predicted_points","opp_L4_off_standard_downs_rate","opp_L4_off_standard_downs_ppa","opp_L4_off_standard_downs_success_rate","opp_L4_off_standard_downs_explosiveness","opp_L4_off_passing_downs_rate","opp_L4_off_passing_downs_ppa","opp_L4_off_passing_downs_success_rate","opp_L4_off_passing_downs_explosiveness","opp_L4_off_rushing_plays_rate","opp_L4_off_rushing_plays_ppa","opp_L4_off_rushing_plays_success_rate","opp_L4_off_rushing_plays_explosiveness","opp_L4_off_passing_plays_rate","opp_L4_off_passing_plays_ppa","opp_L4_off_passing_plays_success_rate","opp_L4_off_passing_plays_explosiveness","opp_L4_def_ppa","opp_L4_def_success_rate","opp_L4_def_explosiveness","opp_L4_def_power_success","opp_L4_def_stuff_rate","opp_L4_def_line_yds","opp_L4_def_second_lvl_yds","opp_L4_def_open_field_yds","opp_L4_def_pts_per_opp","opp_L4def_field_pos_avg_predicted_points","opp_L4_def_standard_downs_rate","opp_L4_def_standard_downs_ppa","opp_L4_def_standard_downs_success_rate","opp_L4_def_standard_downs_explosiveness","opp_L4_def_passing_downs_rate","opp_L4_def_passing_downs_ppa","opp_L4_def_passing_downs_success_rate","opp_L4_def_passing_downs_explosiveness","opp_L4_def_rushing_plays_rate","opp_L4_def_rushing_plays_ppa","opp_L4_def_rushing_plays_success_rate","opp_L4_def_rushing_plays_explosiveness","opp_L4_def_passing_plays_rate","opp_L4_def_passing_plays_ppa","opp_L4_def_passing_plays_success_rate","opp_L4_def_passing_plays_explosiveness","opp_L4_avg_drive_efficiency","opp_L4_avg_def_drive_efficiency","opp_L4_avg_down","opp_L4_avg_def_down","opp_L4_avg_distance","opp_L4_avg_def_distance"
"64",9000,0.21,12,41,68.8,28.5,18,0.5,126.05,1,4.5,353,8.8,34.62,31.62,3.5,1.5,16,0,41,5.2,2.6,1.1,32.3,32.3,37.22,32.72,29,37,1.11735948635369,0.544735979498182,0.499091753091499,0.455147915210808,1.7356218866351,1.76865113515286,7.78731763789853,0.151942565493114,-0.170058932475224,9.07514296758532,1.87274695275176,0,24.3333333333333,38.3333333333333,0.616270348071114,0.383729651928886,0.552283105022831,0.447716894977169,28,40,71.9333333333333,25.0009465102842,0.622453703703704,68.6666666666667,25.9268031070811,0.477803315174917,0.465213358070501,1.690343175152,0.805555555555556,0.1222297348058,3.51970099917362,1.37594470738487,3.59157088122605,1.433,0.655071119356834,0.397986929601103,0.493055555555556,1.49414615442811,0.344928880643166,0.646686101645014,0.416646571818986,2.1029925394058,0.598716759431045,0.470787004152697,0.469250995417324,1.52177553421486,0.401283240568955,0.436707259921157,0.463271604938272,1.85363672418319,0.236000590183502,0.398799215990351,1.47938674594946,0.652380952380952,0.134038461538462,3.38760576923077,1.37301282051282,0.825384615384615,4.08333333333333,-0.917666666666667,0.711617989144482,0.0720391744832703,0.378623188405797,1.23254495886592,0.288382010855518,0.653493551748971,0.448290598290598,1.99996385369083,0.52001809253037,0.179903273324767,0.405480769230769,1.00532161602358,0.46748190746963,0.424377421765722,0.392868757259001,2.09147411014493,1.64480801893631,-1.79106179154775,1.86901773761714,1.88618214879092,8.92174826758012,8.45507931144072
"65",9000,0.21,12,41,68.8,28.5,18,0.5,126.05,1,4.5,353,8.8,34.62,31.62,3.5,0.75,17.25,0.25,42,5.875,4.95,4.2,32.3,32.3,39.57,35.82,29,37,1.11735948635369,0.544735979498182,0.499091753091499,0.455147915210808,1.7356218866351,1.76865113515286,7.78731763789853,0.151942565493114,-0.170058932475224,9.07514296758532,1.87274695275176,0,23.6666666666667,45.6666666666667,0.666078777189888,0.333921222810112,0.511055034847392,0.488944965152608,21.3333333333333,38.3333333333333,73.2666666666667,24.8534184999548,0.629050925925926,69.6333333333333,25.7679341314442,0.393101094536389,0.445586588443731,1.68735670589084,0.869047619047619,0.1342237378043,3.34233967983329,1.26824855546083,3.38067632850242,1.215,0.700437914723629,0.345033878600454,0.465782828282828,1.53112060188938,0.299562085276371,0.526445718008561,0.403089952999209,2.07634812980041,0.633304919019205,0.461576622408691,0.47199962110448,1.55163018298468,0.366695080980795,0.273839895803477,0.409920634920635,1.98951744597181,0.102811795760914,0.312410327101462,1.59953588634762,0.7,0.155833333333333,2.875875,0.969166666666667,0.526666666666667,2.70833333333333,-1.18366666666667,0.661617989144482,-0.0139429015354539,0.308252818035427,1.32741547301555,0.338382010855518,0.407069339417576,0.331623931623932,2.14064032974333,0.481129203641481,0.028656013999093,0.28625,1.0278477546163,0.518870796358519,0.175874360138791,0.337630662020906,2.06309183058571,1.3815648631405,-2.79172912667641,1.91659580498866,2.02859264834427,8.4781370881686,8.51489515697085
"66",9000,0.21,12,41,68.8,28.5,18,0.5,126.05,1,4.5,353,8.8,34.62,31.62,3.5,0.75,17.25,0.25,42,5.875,4.95,4.2,32.3,32.3,39.57,35.82,29,37,1.11735948635369,0.544735979498182,0.499091753091499,0.455147915210808,1.7356218866351,1.76865113515286,7.78731763789853,0.151942565493114,-0.170058932475224,9.07514296758532,1.87274695275176,0,24.3333333333333,38.3333333333333,0.616270348071114,0.383729651928886,0.552283105022831,0.447716894977169,28,40,71.9333333333333,25.0009465102842,0.622453703703704,68.6666666666667,25.9268031070811,0.477803315174917,0.465213358070501,1.690343175152,0.805555555555556,0.1222297348058,3.51970099917362,1.37594470738487,3.59157088122605,1.433,0.655071119356834,0.397986929601103,0.493055555555556,1.49414615442811,0.344928880643166,0.646686101645014,0.416646571818986,2.1029925394058,0.598716759431045,0.470787004152697,0.469250995417324,1.52177553421486,0.401283240568955,0.436707259921157,0.463271604938272,1.85363672418319,0.236000590183502,0.398799215990351,1.47938674594946,0.652380952380952,0.134038461538462,3.38760576923077,1.37301282051282,0.825384615384615,4.08333333333333,-0.917666666666667,0.711617989144482,0.0720391744832703,0.378623188405797,1.23254495886592,0.288382010855518,0.653493551748971,0.448290598290598,1.99996385369083,0.52001809253037,0.179903273324767,0.405480769230769,1.00532161602358,0.46748190746963,0.424377421765722,0.392868757259001,2.09147411014493,1.64480801893631,-1.79106179154775,1.86901773761714,1.88618214879092,8.92174826758012,8.45507931144072
"67",9000,0.21,12,40,67.575,27.5,17.5,1,117.375,0.75,4.5,336.5,8.575,32.71,30.46,3.5,1.5,16,0,41,5.2,2.6,1.1,32.3,32.3,35.31,31.56,29,37,1.11735948635369,0.544735979498182,0.499091753091499,0.455147915210808,1.7356218866351,1.76865113515286,7.78731763789853,0.151942565493114,-0.170058932475224,9.07514296758532,1.87274695275176,0,23.6666666666667,45.6666666666667,0.666078777189888,0.333921222810112,0.511055034847392,0.488944965152608,21.3333333333333,38.3333333333333,73.2666666666667,24.8534184999548,0.629050925925926,69.6333333333333,25.7679341314442,0.393101094536389,0.445586588443731,1.68735670589084,0.869047619047619,0.1342237378043,3.34233967983329,1.26824855546083,3.38067632850242,1.215,0.700437914723629,0.345033878600454,0.465782828282828,1.53112060188938,0.299562085276371,0.526445718008561,0.403089952999209,2.07634812980041,0.633304919019205,0.461576622408691,0.47199962110448,1.55163018298468,0.366695080980795,0.273839895803477,0.409920634920635,1.98951744597181,0.102811795760914,0.312410327101462,1.59953588634762,0.7,0.155833333333333,2.875875,0.969166666666667,0.526666666666667,2.70833333333333,-1.18366666666667,0.661617989144482,-0.0139429015354539,0.308252818035427,1.32741547301555,0.338382010855518,0.407069339417576,0.331623931623932,2.14064032974333,0.481129203641481,0.028656013999093,0.28625,1.0278477546163,0.518870796358519,0.175874360138791,0.337630662020906,2.06309183058571,1.3815648631405,-2.79172912667641,1.91659580498866,2.02859264834427,8.4781370881686,8.51489515697085
"68",9000,0.21,12,40,67.575,27.5,17.5,1,117.375,0.75,4.5,336.5,8.575,32.71,30.46,3.5,1.5,16,0,41,5.2,2.6,1.1,32.3,32.3,35.31,31.56,29,37,1.11735948635369,0.544735979498182,0.499091753091499,0.455147915210808,1.7356218866351,1.76865113515286,7.78731763789853,0.151942565493114,-0.170058932475224,9.07514296758532,1.87274695275176,0,24.3333333333333,38.3333333333333,0.616270348071114,0.383729651928886,0.552283105022831,0.447716894977169,28,40,71.9333333333333,25.0009465102842,0.622453703703704,68.6666666666667,25.9268031070811,0.477803315174917,0.465213358070501,1.690343175152,0.805555555555556,0.1222297348058,3.51970099917362,1.37594470738487,3.59157088122605,1.433,0.655071119356834,0.397986929601103,0.493055555555556,1.49414615442811,0.344928880643166,0.646686101645014,0.416646571818986,2.1029925394058,0.598716759431045,0.470787004152697,0.469250995417324,1.52177553421486,0.401283240568955,0.436707259921157,0.463271604938272,1.85363672418319,0.236000590183502,0.398799215990351,1.47938674594946,0.652380952380952,0.134038461538462,3.38760576923077,1.37301282051282,0.825384615384615,4.08333333333333,-0.917666666666667,0.711617989144482,0.0720391744832703,0.378623188405797,1.23254495886592,0.288382010855518,0.653493551748971,0.448290598290598,1.99996385369083,0.52001809253037,0.179903273324767,0.405480769230769,1.00532161602358,0.46748190746963,0.424377421765722,0.392868757259001,2.09147411014493,1.64480801893631,-1.79106179154775,1.86901773761714,1.88618214879092,8.92174826758012,8.45507931144072
"69",9000,0.21,12,40,67.575,27.5,17.5,1,117.375,0.75,4.5,336.5,8.575,32.71,30.46,3.5,0.75,17.25,0.25,42,5.875,4.95,4.2,32.3,32.3,37.66,34.66,29,37,1.11735948635369,0.544735979498182,0.499091753091499,0.455147915210808,1.7356218866351,1.76865113515286,7.78731763789853,0.151942565493114,-0.170058932475224,9.07514296758532,1.87274695275176,0,23.6666666666667,45.6666666666667,0.666078777189888,0.333921222810112,0.511055034847392,0.488944965152608,21.3333333333333,38.3333333333333,73.2666666666667,24.8534184999548,0.629050925925926,69.6333333333333,25.7679341314442,0.393101094536389,0.445586588443731,1.68735670589084,0.869047619047619,0.1342237378043,3.34233967983329,1.26824855546083,3.38067632850242,1.215,0.700437914723629,0.345033878600454,0.465782828282828,1.53112060188938,0.299562085276371,0.526445718008561,0.403089952999209,2.07634812980041,0.633304919019205,0.461576622408691,0.47199962110448,1.55163018298468,0.366695080980795,0.273839895803477,0.409920634920635,1.98951744597181,0.102811795760914,0.312410327101462,1.59953588634762,0.7,0.155833333333333,2.875875,0.969166666666667,0.526666666666667,2.70833333333333,-1.18366666666667,0.661617989144482,-0.0139429015354539,0.308252818035427,1.32741547301555,0.338382010855518,0.407069339417576,0.331623931623932,2.14064032974333,0.481129203641481,0.028656013999093,0.28625,1.0278477546163,0.518870796358519,0.175874360138791,0.337630662020906,2.06309183058571,1.3815648631405,-2.79172912667641,1.91659580498866,2.02859264834427,8.4781370881686,8.51489515697085
"70",9000,0.21,12,40,67.575,27.5,17.5,1,117.375,0.75,4.5,336.5,8.575,32.71,30.46,3.5,0.75,17.25,0.25,42,5.875,4.95,4.2,32.3,32.3,37.66,34.66,29,37,1.11735948635369,0.544735979498182,0.499091753091499,0.455147915210808,1.7356218866351,1.76865113515286,7.78731763789853,0.151942565493114,-0.170058932475224,9.07514296758532,1.87274695275176,0,24.3333333333333,38.3333333333333,0.616270348071114,0.383729651928886,0.552283105022831,0.447716894977169,28,40,71.9333333333333,25.0009465102842,0.622453703703704,68.6666666666667,25.9268031070811,0.477803315174917,0.465213358070501,1.690343175152,0.805555555555556,0.1222297348058,3.51970099917362,1.37594470738487,3.59157088122605,1.433,0.655071119356834,0.397986929601103,0.493055555555556,1.49414615442811,0.344928880643166,0.646686101645014,0.416646571818986,2.1029925394058,0.598716759431045,0.470787004152697,0.469250995417324,1.52177553421486,0.401283240568955,0.436707259921157,0.463271604938272,1.85363672418319,0.236000590183502,0.398799215990351,1.47938674594946,0.652380952380952,0.134038461538462,3.38760576923077,1.37301282051282,0.825384615384615,4.08333333333333,-0.917666666666667,0.711617989144482,0.0720391744832703,0.378623188405797,1.23254495886592,0.288382010855518,0.653493551748971,0.448290598290598,1.99996385369083,0.52001809253037,0.179903273324767,0.405480769230769,1.00532161602358,0.46748190746963,0.424377421765722,0.392868757259001,2.09147411014493,1.64480801893631,-1.79106179154775,1.86901773761714,1.88618214879092,8.92174826758012,8.45507931144072
"83",8200,0.01,12,42.5,56.45,24,13,0.5,81.15,3,1,293,6.9,16.72,15.22,1.5,1.5,8,0,16.5,4.05,0.15,-1.35,18.42,18.42,16.87,13.87,24.25,36.75,1.01640615390189,0.491233068007262,0.328097409031995,0.50462962962963,1.54894338279626,1.98259900687569,8.36129771274434,-0.122833676632111,-0.131941670702223,7.64185463659148,1.88888888888889,0,33.3333333333333,36,0.521449846029583,0.478550153970417,0.573617177406449,0.426382822593551,23,32.3333333333333,70.0333333333333,26.8221059571647,0.65162037037037,71,25.7183098591549,0.205441447529881,0.468876941457587,1.31056270895115,0.73015873015873,0.187508569861511,2.97156634215458,1.04591160473513,0.905114493349787,1.33866666666667,0.719725209080048,0.197185979079854,0.51330924662117,1.0840211120322,0.280274790919952,0.283804674556266,0.360606060606061,2.13284776973323,0.510017921146953,0.0674483450820937,0.42522510169569,0.917443113030242,0.485352449223417,0.454616783018654,0.520833333333333,1.66559986019156,0.106740620782013,0.409010774260953,1.21419053691186,0.277777777777778,0.188765535539729,3.35913280268119,1.26448819997207,1.04318530931434,3.16666666666667,-1.29,0.719579073915776,0.0188622495759377,0.442899584076055,1.06481077062063,0.280420926084224,0.314624301339275,0.317663817663818,1.56672641026162,0.541943634520831,0.134270284675645,0.45709398128753,0.962499215461815,0.458056365479169,0.0519028293211898,0.338552631578947,1.68431831394743,-0.761847846199215,-0.788193848968323,1.90707592273857,1.98107078853047,8.05655000956206,8.00730286738351
"87",8200,0.01,12,42.5,56.45,24,13,0.5,81.15,3,1,293,6.9,16.72,15.22,1.25,1,6.75,0,12.25,3.725,0.225,-0.775,18.42,18.42,16.945,14.445,24.25,36.75,1.01640615390189,0.491233068007262,0.328097409031995,0.50462962962963,1.54894338279626,1.98259900687569,8.36129771274434,-0.122833676632111,-0.131941670702223,7.64185463659148,1.88888888888889,0,33.3333333333333,36,0.521449846029583,0.478550153970417,0.573617177406449,0.426382822593551,23,32.3333333333333,70.0333333333333,26.8221059571647,0.65162037037037,71,25.7183098591549,0.205441447529881,0.468876941457587,1.31056270895115,0.73015873015873,0.187508569861511,2.97156634215458,1.04591160473513,0.905114493349787,1.33866666666667,0.719725209080048,0.197185979079854,0.51330924662117,1.0840211120322,0.280274790919952,0.283804674556266,0.360606060606061,2.13284776973323,0.510017921146953,0.0674483450820937,0.42522510169569,0.917443113030242,0.485352449223417,0.454616783018654,0.520833333333333,1.66559986019156,0.106740620782013,0.409010774260953,1.21419053691186,0.277777777777778,0.188765535539729,3.35913280268119,1.26448819997207,1.04318530931434,3.16666666666667,-1.29,0.719579073915776,0.0188622495759377,0.442899584076055,1.06481077062063,0.280420926084224,0.314624301339275,0.317663817663818,1.56672641026162,0.541943634520831,0.134270284675645,0.45709398128753,0.962499215461815,0.458056365479169,0.0519028293211898,0.338552631578947,1.68431831394743,-0.761847846199215,-0.788193848968323,1.90707592273857,1.98107078853047,8.05655000956206,8.00730286738351
"91",8200,0.01,12,37,56.9,21,11.75,0.25,90.3,2.5,1.5,245,6.5,16.3,15.55,1.5,1.5,8,0,16.5,4.05,0.15,-1.35,18.42,18.42,16.45,14.2,24.25,36.75,1.01640615390189,0.491233068007262,0.328097409031995,0.50462962962963,1.54894338279626,1.98259900687569,8.36129771274434,-0.122833676632111,-0.131941670702223,7.64185463659148,1.88888888888889,0,33.3333333333333,36,0.521449846029583,0.478550153970417,0.573617177406449,0.426382822593551,23,32.3333333333333,70.0333333333333,26.8221059571647,0.65162037037037,71,25.7183098591549,0.205441447529881,0.468876941457587,1.31056270895115,0.73015873015873,0.187508569861511,2.97156634215458,1.04591160473513,0.905114493349787,1.33866666666667,0.719725209080048,0.197185979079854,0.51330924662117,1.0840211120322,0.280274790919952,0.283804674556266,0.360606060606061,2.13284776973323,0.510017921146953,0.0674483450820937,0.42522510169569,0.917443113030242,0.485352449223417,0.454616783018654,0.520833333333333,1.66559986019156,0.106740620782013,0.409010774260953,1.21419053691186,0.277777777777778,0.188765535539729,3.35913280268119,1.26448819997207,1.04318530931434,3.16666666666667,-1.29,0.719579073915776,0.0188622495759377,0.442899584076055,1.06481077062063,0.280420926084224,0.314624301339275,0.317663817663818,1.56672641026162,0.541943634520831,0.134270284675645,0.45709398128753,0.962499215461815,0.458056365479169,0.0519028293211898,0.338552631578947,1.68431831394743,-0.761847846199215,-0.788193848968323,1.90707592273857,1.98107078853047,8.05655000956206,8.00730286738351
"95",8200,0.01,12,37,56.9,21,11.75,0.25,90.3,2.5,1.5,245,6.5,16.3,15.55,1.25,1,6.75,0,12.25,3.725,0.225,-0.775,18.42,18.42,16.525,14.775,24.25,36.75,1.01640615390189,0.491233068007262,0.328097409031995,0.50462962962963,1.54894338279626,1.98259900687569,8.36129771274434,-0.122833676632111,-0.131941670702223,7.64185463659148,1.88888888888889,0,33.3333333333333,36,0.521449846029583,0.478550153970417,0.573617177406449,0.426382822593551,23,32.3333333333333,70.0333333333333,26.8221059571647,0.65162037037037,71,25.7183098591549,0.205441447529881,0.468876941457587,1.31056270895115,0.73015873015873,0.187508569861511,2.97156634215458,1.04591160473513,0.905114493349787,1.33866666666667,0.719725209080048,0.197185979079854,0.51330924662117,1.0840211120322,0.280274790919952,0.283804674556266,0.360606060606061,2.13284776973323,0.510017921146953,0.0674483450820937,0.42522510169569,0.917443113030242,0.485352449223417,0.454616783018654,0.520833333333333,1.66559986019156,0.106740620782013,0.409010774260953,1.21419053691186,0.277777777777778,0.188765535539729,3.35913280268119,1.26448819997207,1.04318530931434,3.16666666666667,-1.29,0.719579073915776,0.0188622495759377,0.442899584076055,1.06481077062063,0.280420926084224,0.314624301339275,0.317663817663818,1.56672641026162,0.541943634520831,0.134270284675645,0.45709398128753,0.962499215461815,0.458056365479169,0.0519028293211898,0.338552631578947,1.68431831394743,-0.761847846199215,-0.788193848968323,1.90707592273857,1.98107078853047,8.05655000956206,8.00730286738351
"99",7000,0.02,12,30.5,59.85,18.25,10.5,0.75,93.4,1.25,2,215.75,7.05,16.63,15.88,5.25,0.5,26.5,0.5,59,8.475,8.4,7.9,31.78,27.78,25.03,23.78,23.5,29,1.03858676589408,0.448804735500816,0.335425854814348,0.456091954022989,1.27144334445918,1.76358695652174,8.19071557971015,-0.399374372388586,1.1373591264012,7.71787027443423,2.05797101449275,0,25.6666666666667,31.3333333333333,0.553469678469679,0.446530321530321,0.591374689089357,0.408625310910643,24.3333333333333,30,72.1333333333333,25.9272009677488,0.647222222222222,67.7,27.725258493353,0.272273911694991,0.416122004357298,1.52056598519767,0.694444444444444,0.196314102564103,2.82027243589744,0.962339743589744,1.74198717948718,1.35633333333333,0.67296918767507,0.343642799195003,0.503808540960244,1.44289011131314,0.32703081232493,0.131321469343211,0.213952713952714,2.4129900123526,0.53322440087146,0.263593702681109,0.427884615384615,1.35986914144078,0.46677559912854,0.291366719905485,0.400924353895491,1.70681886026815,0.201517241960294,0.414313459801265,1.20627379756315,0.866666666666667,0.103945623342175,3.32119437076334,0.984775641025641,0.961584512231064,4.05952380952381,-0.967666666666667,0.706495031616983,0.22463011320825,0.476410256410256,1.1064041106225,0.293504968383017,0.150213884258192,0.270092226613966,1.7294858488214,0.558550135501355,0.16858530620432,0.39767536103743,0.959202854468614,0.432375790424571,0.330763909975618,0.457837301587302,1.49533113897901,0.179523914905214,-1.23131255990306,1.98768900423011,1.95189003436426,8.54957572907131,8.48154017491066
"101",7200,0.29,12,31.5,57.35,18,10.5,0,99.45,2,2,197,6.1,15.88,15.88,1,0.5,5.5,0,8,3.4,0.3,-0.2,2.94,-0.0600000000000005,16.18,15.68,33.75,42.75,1.13799271913589,0.47010752688172,0.340804604656327,0.518518518518518,1.66077692169178,1.87400055141991,8.35627240143369,0.0784736116686466,0.245424853499378,7.70793650793651,1.83333333333333,0,29.6666666666667,48.3333333333333,0.617847975273718,0.382152024726282,0.638154014408554,0.361845985591446,39.6666666666667,34.6666666666667,75.5333333333333,22.7485145798272,0.596180555555556,80.5,20.3354037267081,0.323959009150036,0.452910052910053,1.38867846621391,0.581481481481481,0.200478875760831,3.06991175856307,1.06615870032223,1.13330946413653,1.11866666666667,0.67989417989418,0.284429254594732,0.507325337623714,1.25106622042347,0.32010582010582,0.377251822806558,0.328921568627451,1.86041086053196,0.592645502645503,0.237179996878419,0.479319578708676,1.10074730791687,0.400687830687831,0.50390695376866,0.420466324478913,1.92864238417662,0.330847806892538,0.516389915703417,1.18096574588938,0.775,0.102134567560099,3.69737036013632,1.40692640692641,1.28185732707009,4.64285714285714,-1.387,0.74299810283792,0.292089784642228,0.568430505664548,0.972843226568746,0.25700189716208,0.449574094258923,0.375940860215054,2.07835635053129,0.597073089636019,0.31016961543995,0.544245647969052,0.958717969151513,0.402926910363981,0.366903814944557,0.474100368116595,1.56653810743004,-0.0967505347532215,1.11816216374948,1.93953444538686,1.77820309870175,8.32021172996576,8.62683888752422
"102",7200,0.29,12,31.5,57.35,18,10.5,0,99.45,2,2,197,6.1,15.88,15.88,1,0.5,5.5,0,8,3.4,0.3,-0.2,2.94,-0.0600000000000005,16.18,15.68,33.75,42.75,1.13799271913589,0.47010752688172,0.340804604656327,0.518518518518518,1.66077692169178,1.87400055141991,8.35627240143369,0.0784736116686466,0.245424853499378,7.70793650793651,1.83333333333333,0,28.3333333333333,53.3333333333333,0.658674516100259,0.341325483899741,0.5904243962455,0.4095756037545,31.3333333333333,38,73.1,22.9821351011059,0.58125,80.5,20.3354037267081,0.364255173972692,0.46914546640574,1.45727048087954,0.605291005291005,0.161529600398512,3.3458628455196,1.35374928003238,1.69128047862929,1.36,0.676125244618395,0.249338745209303,0.491346853206691,1.22209384482017,0.323874755381605,0.571703348960655,0.415032679738562,1.99058759028512,0.63337899543379,0.348329620041912,0.475243491752155,1.28940767971505,0.359954337899543,0.474334618255217,0.465866563427539,1.85928399000889,0.266628286963697,0.492912103525914,1.15446248606888,0.708333333333333,0.106252618349393,3.65424521714844,1.33165758972211,1.12262602988409,3.77619047619048,-1.01633333333333,0.729840208101078,0.24667442689872,0.555031812854091,0.966106244776369,0.270159791898922,0.317047012561178,0.328146742567995,1.98438926332008,0.542893523072551,0.279235813064209,0.499633431085044,0.92816206930764,0.457106476927449,0.241673223228365,0.475342990048872,1.39192351057524,1.01286385527966,-0.739274116005327,1.93504510756419,1.82590130842042,8.70217955637803,8.85748679886267
"103",7200,0.29,12,31.5,57.35,18,10.5,0,99.45,2,2,197,6.1,15.88,15.88,1.25,1,6.5,0,9.5,3.075,-0.0499999999999999,-1.05,2.94,-0.0600000000000005,15.83,14.83,33.75,42.75,1.13799271913589,0.47010752688172,0.340804604656327,0.518518518518518,1.66077692169178,1.87400055141991,8.35627240143369,0.0784736116686466,0.245424853499378,7.70793650793651,1.83333333333333,0,29.6666666666667,48.3333333333333,0.617847975273718,0.382152024726282,0.638154014408554,0.361845985591446,39.6666666666667,34.6666666666667,75.5333333333333,22.7485145798272,0.596180555555556,80.5,20.3354037267081,0.323959009150036,0.452910052910053,1.38867846621391,0.581481481481481,0.200478875760831,3.06991175856307,1.06615870032223,1.13330946413653,1.11866666666667,0.67989417989418,0.284429254594732,0.507325337623714,1.25106622042347,0.32010582010582,0.377251822806558,0.328921568627451,1.86041086053196,0.592645502645503,0.237179996878419,0.479319578708676,1.10074730791687,0.400687830687831,0.50390695376866,0.420466324478913,1.92864238417662,0.330847806892538,0.516389915703417,1.18096574588938,0.775,0.102134567560099,3.69737036013632,1.40692640692641,1.28185732707009,4.64285714285714,-1.387,0.74299810283792,0.292089784642228,0.568430505664548,0.972843226568746,0.25700189716208,0.449574094258923,0.375940860215054,2.07835635053129,0.597073089636019,0.31016961543995,0.544245647969052,0.958717969151513,0.402926910363981,0.366903814944557,0.474100368116595,1.56653810743004,-0.0967505347532215,1.11816216374948,1.93953444538686,1.77820309870175,8.32021172996576,8.62683888752422
"104",7200,0.29,12,31.5,57.35,18,10.5,0,99.45,2,2,197,6.1,15.88,15.88,1.25,1,6.5,0,9.5,3.075,-0.0499999999999999,-1.05,2.94,-0.0600000000000005,15.83,14.83,33.75,42.75,1.13799271913589,0.47010752688172,0.340804604656327,0.518518518518518,1.66077692169178,1.87400055141991,8.35627240143369,0.0784736116686466,0.245424853499378,7.70793650793651,1.83333333333333,0,28.3333333333333,53.3333333333333,0.658674516100259,0.341325483899741,0.5904243962455,0.4095756037545,31.3333333333333,38,73.1,22.9821351011059,0.58125,80.5,20.3354037267081,0.364255173972692,0.46914546640574,1.45727048087954,0.605291005291005,0.161529600398512,3.3458628455196,1.35374928003238,1.69128047862929,1.36,0.676125244618395,0.249338745209303,0.491346853206691,1.22209384482017,0.323874755381605,0.571703348960655,0.415032679738562,1.99058759028512,0.63337899543379,0.348329620041912,0.475243491752155,1.28940767971505,0.359954337899543,0.474334618255217,0.465866563427539,1.85928399000889,0.266628286963697,0.492912103525914,1.15446248606888,0.708333333333333,0.106252618349393,3.65424521714844,1.33165758972211,1.12262602988409,3.77619047619048,-1.01633333333333,0.729840208101078,0.24667442689872,0.555031812854091,0.966106244776369,0.270159791898922,0.317047012561178,0.328146742567995,1.98438926332008,0.542893523072551,0.279235813064209,0.499633431085044,0.92816206930764,0.457106476927449,0.241673223228365,0.475342990048872,1.39192351057524,1.01286385527966,-0.739274116005327,1.93504510756419,1.82590130842042,8.70217955637803,8.85748679886267
