"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_dkpts","value"
"18","Alante Brown",3800,"NEB","RU",3,26.75,23.75,0.135187306732821,3.88426414402826,7.9329891204834,2.08762871591668
"19","Sam Olson",3500,"SJSU","UNLV",3,29,22.5,0.142519385866731,4.05554514676987,7.40681219100952,2.11623205457415
"20","Nick Williams",3500,"UNLV","SJSU",2,22.5,29,0.223543093902182,6.67469675263039,8.82324314117432,2.52092661176409
"21","Joshua Youngblood",3300,"RU","NEB",3,23.75,26.75,0.128348779010773,3.71291552120422,6.98823118209839,2.11764581275709
"22","Louis Brown",3000,"CSU","NEV",3,20.5,24,0.167755653592658,4.55662940801004,6.00655460357666,2.00218486785889
"23","Tyrese Mack",3000,"NEV","CSU",3,24,20.5,0.173165363622513,4.46400237876611,6.80038499832153,2.26679499944051
"24","Charles Ross",4400,"SJSU","UNLV",4,29,22.5,0.113017648317474,3.21604090801989,7.73314619064331,1.75753322514621
"25","Shameen Jones",4200,"RU","NEB",4,23.75,26.75,0.100058465467163,2.89452406422754,6.16484451293945,1.46782012212844
"26","Caden Prieskorn",4100,"MEM","UH",4,30,27.5,0.126299815872118,4.29580823658113,7.09304046630859,1.73000986983136
"27","KeSean Carter",3700,"UH","MEM",4,27.5,30,0.12379365703797,4.00549247092267,6.58342552185059,1.77930419509475
"28","Travis Vokolek",3500,"NEB","RU",4,26.75,23.75,0.0934425833616885,2.68483546901715,6.59458065032959,1.88416590009417
"29","Tanner Arkin",3500,"CSU","NEV",4,20.5,24,0.129110102650942,3.50692735542015,5.04245233535767,1.44070066724505
"30","Jacob Munro",3000,"NEV","CSU",4,24,20.5,0.128640375303876,3.31619978354154,5.52368640899658,1.84122880299886
"31","Sean Ryan",4400,"RU","NEB",5,23.75,26.75,0.0750461227623585,2.17095882140936,5.22947931289673,1.18851802565835
"32","Christian Trahan",3900,"UH","MEM",5,27.5,30,0.0893619209062125,2.89141228994659,5.4244704246521,1.3908898524749
"33","Gary Williams",3700,"CSU","NEV",5,20.5,24,0.0820387700243149,2.2283616920445,4.82121849060059,1.30303202448664
"34","Koby Drake",3600,"MEM","UH",5,30,27.5,0.09641493887417,3.27934039875794,4.79259252548218,1.33127570152283
"35","Omar Manning",3500,"NEB","RU",5,26.75,23.75,0.0836086708452698,2.40228295202287,4.8688383102417,1.39109666006906
"36","Shelton Zeon III",3400,"UNLV","SJSU",3,22.5,29,0.158946733571006,4.74593613199181,6.43389701843262,1.89232265248018
"37","Isaiah Hamilton",3300,"SJSU","UNLV",5,29,22.5,0.0726283647678974,2.06671962877884,5.36207580566406,1.62487145626184
"38","Elijah Barclay",3000,"NEV","CSU",5,24,20.5,0.0929283282742701,2.39558460071381,4.58832120895386,1.52944040298462
"39","Senika McKie",3400,"UNLV","SJSU",4,22.5,29,0.124101008823001,3.70548955966184,5.89979553222656,1.73523398006664
"40","Samuel Brown",3300,"UH","MEM",6,27.5,30,0.0822099845306352,2.66000279780996,4.11139488220215,1.24587723703095
"41","Marcayll Jones",3200,"MEM","UH",6,30,27.5,0.0739374245509271,2.51481758056614,4.26989412307739,1.33434191346169
"42","Taj Harris",3000,"RU","NEB",6,23.75,26.75,0.0619342394071335,1.79165396477533,6.6094822883606,2.20316076278687
"43","Justice McCoy",3000,"CSU","NEV",6,20.5,24,0.0696169857930492,1.89095746085489,3.10216951370239,1.03405650456746
"44","Victor Snow",3000,"NEV","CSU",6,24,20.5,0.0753711966595908,1.94298209607501,3.58340358734131,1.1944678624471
"45","Malikhi Miller",3000,"SJSU","UNLV",6,29,22.5,0.0660724230902849,1.88016313127885,4.41955280303955,1.47318426767985
"46","Roc Taylor",3700,"MEM","UH",7,30,27.5,0.0583564203041338,1.98486426341046,4.64688158035278,1.25591394063589
"47","Kaleo Ballungay",3500,"UNLV","SJSU",5,22.5,29,0.0843987899753521,2.52003459172361,4.25029802322388,1.21437086377825
"48","Jermaine Braddock",3400,"SJSU","UNLV",7,29,22.5,0.0562385105738661,1.60032838502885,3.21788382530212,0.946436419206507
"49","Dalevon Campbell",3200,"NEV","CSU",7,24,20.5,0.0571929758333482,1.47436863139291,6.40770530700684,2.00240790843964
"50","Isaiah Garcia-Castaneda",3000,"NEB","RU",6,26.75,23.75,0.073774758328851,2.11973043502859,4.92163181304932,1.64054393768311
"51","Thomas Pannunzio",3000,"CSU","NEV",7,20.5,24,0.0485788210712069,1.31951251691947,2.47713017463684,0.82571005821228
"52","CJ Nelson",3000,"UH","MEM",7,27.5,30,0.0598815253421619,1.93753868044972,3.43067097663879,1.14355699221293
"53","Damir Abdullah",3800,"CSU","NEV",8,20.5,24,0.043334067729117,1.17705295263942,2.32407307624817,0.611598177960044
"54","Oliver Martin",3600,"NEB","RU",7,26.75,23.75,0.0534858440844502,1.53677997891408,3.37638306617737,0.937884185049269
"55","Cooper Shults",3300,"NEV","CSU",8,24,20.5,0.0394345673716004,1.01657744291279,2.80530691146851,0.850093003475305
"56","Dominick Mazotti",3000,"SJSU","UNLV",8,29,22.5,0.04780944270265,1.36047003110029,3.64145660400391,1.2138188680013
"57","Peyton Sawyer",3000,"UH","MEM",8,27.5,30,0.0466779504949423,1.51032115650518,3.06482672691345,1.02160890897115
"58","Anthony Landphere",3000,"MEM","UH",8,30,27.5,0.0437460359940259,1.48792443158579,3.2233259677887,1.0744419892629
"59","Ty McCullouch",4600,"CSU","NEV",9,20.5,24,0.0438224455706881,1.19031841813918,2.96975326538086,0.645598535952361
"60","Christian Dremel",3100,"RU","NEB",7,23.75,26.75,0.0619342394071335,1.79165396477533,3.23567986488342,1.04376769834949
"61","Dazure Paggett",3000,"NEV","CSU",9,24,20.5,0.0357051953311183,0.920438553981697,2.72825646400452,0.909418821334839
"62","Jordan Jakes",3000,"UNLV","SJSU",6,22.5,29,0.0677079806422741,2.02166942682606,3.24538087844849,1.0817936261495
"63","Matt Byrnes",3000,"UH","MEM",9,27.5,30,0.0396398380404617,1.28259457405772,2.85027432441711,0.950091441472371
"64","Zyell Griffin",3900,"UNLV","SJSU",7,22.5,29,0.0622519002424442,1.85875818903685,3.68476223945618,0.944810830629789
"65","E.J. Scott",3000,"CSU","NEV",10,20.5,24,0.0287269696053137,0.78029056966645,2.24702262878418,0.74900754292806
"66","Spencer Curtis",3400,"NEV","CSU",10,24,20.5,0.0384851894312586,0.992103579922075,2.72825646400452,0.802428371766034
"67","Shaun Grayson",3000,"UNLV","SJSU",8,22.5,29,0.0570140131987179,1.70236191200982,2.60478615760803,0.868262052536011
