"","player_name","team_name","dk_pos","salary","dk_own","slate_size","week"
"2910","Henry Parrish Jr.","MISS","RB","$3,000","0%","13","Week 13, 2020"
"2911","Isaiah Jacobs","UMD","RB","$3,000","0%","13","Week 13, 2020"
"2912","Trenton Gillison","MSU","WR","$3,200","0%","13","Week 13, 2020"
"2913","Lideatrick Griffin","MSST","WR","$3,000","0%","13","Week 13, 2020"
"2914","Spencer Witter","BC","WR","$3,000","0%","13","Week 13, 2020"
"2915","Duane Martin","UL","WR","$3,000","0%","13","Week 13, 2020"
"2916","Cooper Lutz","SYR","RB","$3,500","0%","13","Week 13, 2020"
"2917","JuTahn McClain","UK","RB","$3,000","0%","13","Week 13, 2020"
"2918","Peny Boone","UMD","RB","$3,000","0%","13","Week 13, 2020"
"2919","Daniel Carter","PITT","RB","$3,000","0%","13","Week 13, 2020"
"2920","Cam Porter","NW","RB","$3,000","0%","13","Week 13, 2020"
"2921","Ricky White","MSU","WR","$4,000","0%","13","Week 13, 2020"
"2922","JaVonta Payton","MSST","WR","$3,400","0%","13","Week 13, 2020"
"2923","Isaiah Epps","UK","WR","$3,100","0%","13","Week 13, 2020"
"2924","Kobe Hudson","AUB","WR","$3,000","0%","13","Week 13, 2020"
"2925","Allen Dailey Jr.","UK","WR","$3,000","0%","13","Week 13, 2020"
"2926","Ean Pfeifer","UL","WR","$3,000","0%","13","Week 13, 2020"
"2927","C.J. Riley","NCST","WR","$3,000","0%","13","Week 13, 2020"
"2928","Aaron Hackett","SYR","WR","$3,000","0%","13","Week 13, 2020"
"2929","Sharod Johnson","SYR","WR","$3,000","0%","13","Week 13, 2020"
"2930","Charlie Mangieri","NW","WR","$3,000","0%","13","Week 13, 2020"
"2931","Travis Tisdale","UK","RB","$3,000","0%","13","Week 13, 2020"
"2932","Anthony Smith","NCST","WR","$3,200","0%","13","Week 13, 2020"
"2933","John Samuel Shenker","AUB","WR","$3,000","0%","13","Week 13, 2020"
"2934","Justin Marshall","UL","WR","$3,000","0%","13","Week 13, 2020"
"2935","Roscoe Johnson","UL","WR","$3,000","0%","13","Week 13, 2020"
"2936","Jacolby Hewitt","IU","WR","$3,000","0%","13","Week 13, 2020"
"2937","Tre Tipton","PITT","WR","$3,000","0%","13","Week 13, 2020"
"2938","Keyon Lesane","NCST","WR","$3,000","0%","13","Week 13, 2020"
"2939","A.J. Henning","MICH","WR","$3,000","0%","13","Week 13, 2020"
"2940","Lee Witherspoon","MSST","RB","$3,000","0%","13","Week 13, 2020"
"2941","Jordan Houston","NCST","RB","$3,000","0%","13","Week 13, 2020"
"2942","Jordan Watkins","UL","WR","$3,500","0%","13","Week 13, 2020"
"2943","Jared Wayne","PITT","WR","$3,300","0%","13","Week 13, 2020"
"2944","Theo Johnson","PSU","WR","$3,100","0%","13","Week 13, 2020"
"2945","Tyler Baylor","UMD","WR","$3,000","0%","13","Week 13, 2020"
"2946","Kyi Wright","PITT","WR","$3,000","0%","13","Week 13, 2020"
"2947","Dylan Parham","NCST","WR","$3,000","0%","13","Week 13, 2020"
"2948","Malik Washington","NW","WR","$3,000","0%","13","Week 13, 2020"
"2949","Shedrick Jackson","AUB","WR","$3,000","0%","13","Week 13, 2020"
"2950","Dee Anderson","OKST","WR","$3,000","0%","13","Week 13, 2020"
"2951","Jaelyn Lay","CLEM","WR","$3,000","0%","13","Week 13, 2020"
"2952","Ben Mason","MICH","RB","$3,000","0%","13","Week 13, 2020"
"2953","Aidan Robbins","UL","RB","$3,000","0%","13","Week 13, 2020"
"2954","Markenzy Pierre","SYR","RB","$3,000","0%","13","Week 13, 2020"
"2955","Brandon Wright","MSU","RB","$3,000","0%","13","Week 13, 2020"
"2956","Andrew Jayne","NCST","WR","$3,000","0%","13","Week 13, 2020"
"2957","Adam Berghorst","MSU","WR","$3,000","0%","13","Week 13, 2020"
"2958","Isaac Lutz","PSU","WR","$3,000","0%","13","Week 13, 2020"
"2959","Jake Zilinskas","PITT","WR","$3,000","0%","13","Week 13, 2020"
"2960","Luke Deal","AUB","WR","$3,000","0%","13","Week 13, 2020"
"2961","Kyle Trask","UF","QB","$9,600","0%","14","Week 14, 2020"
"2962","Rondale Moore","PUR","WR","$6,800","37%","14","Week 14, 2020"
"2963","Jordan Mason","GT","RB","$4,200","0%","14","Week 14, 2020"
"2964","David Bell","PUR","WR","$7,500","9%","14","Week 14, 2020"
"2965","Sam Ehlinger","UT","QB","$9,100","12%","14","Week 14, 2020"
"2966","Breece Hall","ISU","RB","$8,700","0%","14","Week 14, 2020"
"2967","Rocky Lombardi","MSU","QB","$5,100","4%","14","Week 14, 2020"
"2968","Garrett Wilson","OSU","WR","$8,800","11%","14","Week 14, 2020"
"2969","Justin Fields","OSU","QB","$10,000","18%","14","Week 14, 2020"
"2970","Kadarius Toney","UF","WR","$6,700","14%","14","Week 14, 2020"
"2971","Jeff Sims","GT","QB","$7,300","0%","14","Week 14, 2020"
"2972","Zay Flowers","BC","WR","$5,200","32%","14","Week 14, 2020"
"2973","Bailey Hockman","NCST","QB","$7,400","0%","14","Week 14, 2020"
"2974","Isaiah Spiller","TA&M","RB","$7,600","11%","14","Week 14, 2020"
"2975","Emeka Emezie","NCST","WR","$4,900","0%","14","Week 14, 2020"
"2976","Kellen Mond","TA&M","QB","$7,700","3%","14","Week 14, 2020"
"2977","Brock Purdy","ISU","QB","$7,000","3%","14","Week 14, 2020"
"2978","Jack Plummer","PUR","QB","$7,900","20%","14","Week 14, 2020"
"2979","Bo Nix","AUB","QB","$6,500","3%","14","Week 14, 2020"
"2980","Chris Olave","OSU","WR","$7,100","17%","14","Week 14, 2020"
"2981","Ian Book","ND","QB","$9,300","4%","14","Week 14, 2020"
"2982","Cade Otton","UW","WR","$6,000","0%","14","Week 14, 2020"
"2983","Jake Smith","UT","WR","$4,900","3%","14","Week 14, 2020"
"2984","Kyle Pitts","UF","WR","$7,800","0%","14","Week 14, 2020"
"2985","Jarret Doege","WVU","QB","$6,200","0%","14","Week 14, 2020"
"2986","Zander Horvath","PUR","RB","$8,400","7%","14","Week 14, 2020"
"2987","Xavier Hutchinson","ISU","WR","$5,600","3%","14","Week 14, 2020"
"2988","Brennan Armstrong","UV","QB","$8,200","0%","14","Week 14, 2020"
"2989","Ainias Smith","TA&M","RB","$5,500","11%","14","Week 14, 2020"
"2990","Kyren Williams","ND","RB","$9,200","8%","14","Week 14, 2020"
"2991","Braydon Johnson","OKST","WR","$3,500","1%","14","Week 14, 2020"
"2992","Mekhi Sargent","IOWA","RB","$4,800","9%","14","Week 14, 2020"
"2993","Dennis Grosel","BC","QB","$6,100","0%","14","Week 14, 2020"
"2994","Trey Sermon","OSU","RB","$3,500","13%","14","Week 14, 2020"
"2995","Milton Wright","PUR","WR","$3,900","5%","14","Week 14, 2020"
"2996","Eric Gray","TENN","RB","$7,300","7%","14","Week 14, 2020"
"2997","Jalen Nailor","MSU","WR","$4,500","12%","14","Week 14, 2020"
"2998","Winston Wright Jr.","WVU","WR","$5,000","0%","14","Week 14, 2020"
"2999","Zonovan Knight","NCST","RB","$6,300","0%","14","Week 14, 2020"
"3000","Joshua Moore","UT","WR","$4,700","7%","14","Week 14, 2020"
"3001","Max Duggan","TCU","QB","$7,500","2%","14","Week 14, 2020"
"3002","Dezmon Jackson","OKST","RB","$6,200","24%","14","Week 14, 2020"
"3003","Tylan Wallace","OKST","WR","$7,300","7%","14","Week 14, 2020"
"3004","Brennan Eagles","UT","WR","$5,800","9%","14","Week 14, 2020"
"3005","Anthony Schwartz","AUB","WR","$5,900","5%","14","Week 14, 2020"
"3006","Ricky Person Jr.","NCST","RB","$4,300","0%","14","Week 14, 2020"
"3007","Wayne Taulapapa","UV","RB","$3,400","0%","14","Week 14, 2020"
"3008","Tyler Goodson","IOWA","RB","$7,400","19%","14","Week 14, 2020"
"3009","Cary Angeline","NCST","WR","$4,100","0%","14","Week 14, 2020"
"3010","Master Teague III","OSU","RB","$8,300","6%","14","Week 14, 2020"
"3011","Harrison Bailey","TENN","QB","$4,500","3%","14","Week 14, 2020"
"3012","Shane Simpson","UV","RB","$3,700","0%","14","Week 14, 2020"
"3013","Seth Williams","AUB","WR","$5,400","8%","14","Week 14, 2020"
"3014","Charlie Kolar","ISU","WR","$4,800","10%","14","Week 14, 2020"
"3015","Justin Shorter","UF","WR","$3,800","2%","14","Week 14, 2020"
"3016","Dylan Morris","UW","QB","$6,400","0%","14","Week 14, 2020"
"3017","Briley Moore","KSU","WR","$3,700","1%","14","Week 14, 2020"
"3018","Will Howard","KSU","QB","$5,300","3%","14","Week 14, 2020"
"3019","Simi Fehoko","STAN","WR","$4,400","0%","14","Week 14, 2020"
"3020","Ty Chandler","TENN","RB","$3,700","2%","14","Week 14, 2020"
"3021","Eli Stove","AUB","WR","$4,500","5%","14","Week 14, 2020"
"3022","Adrian Martinez","NEB","QB","$7,200","2%","14","Week 14, 2020"
"3023","Devin Carter","NCST","WR","$3,700","0%","14","Week 14, 2020"
"3024","Trevon Grimes","UF","WR","$5,200","7%","14","Week 14, 2020"
"3025","Thayer Thomas","NCST","WR","$5,900","0%","14","Week 14, 2020"
"3026","Hunter Long","BC","WR","$4,700","0%","14","Week 14, 2020"
"3027","Terrell Jana","UV","WR","$3,900","5%","14","Week 14, 2020"
"3028","Ben Skowronek","ND","WR","$6,200","4%","14","Week 14, 2020"
"3029","Javon McKinley","ND","WR","$6,000","4%","14","Week 14, 2020"
"3030","Deuce Vaughn","KSU","RB","$6,600","5%","14","Week 14, 2020"
"3031","Bijan Robinson","UT","RB","$5,700","5%","14","Week 14, 2020"
"3032","Dedrick Mills","NEB","RB","$5,100","1%","14","Week 14, 2020"
"3033","Michael Mayer","ND","WR","$3,900","2%","14","Week 14, 2020"
"3034","Dameon Pierce","UF","RB","$5,200","5%","14","Week 14, 2020"
"3035","Jack Tuttle","IU","QB","$5,800","0%","14","Week 14, 2020"
"3036","Tank Bigsby","AUB","RB","$6,000","0%","14","Week 14, 2020"
"3037","Tony Poljan","UV","WR","$4,500","0%","14","Week 14, 2020"
"3038","Leddie Brown","WVU","RB","$8,000","0%","14","Week 14, 2020"
"3039","Richard Newton","UW","RB","$5,400","0%","14","Week 14, 2020"
"3040","Nay'Quan Wright","UF","RB","$3,600","0%","14","Week 14, 2020"
"3041","CJ Lewis","BC","WR","$5,000","0%","14","Week 14, 2020"
"3042","Wan'Dale Robinson","NEB","WR","$6,900","7%","14","Week 14, 2020"
"3043","Jayden Reed","MSU","WR","$4,300","6%","14","Week 14, 2020"
"3044","Payne Durham","PUR","WR","$3,800","1%","14","Week 14, 2020"
"3045","Ihmir Smith-Marsette","IOWA","WR","$4,200","0%","14","Week 14, 2020"
"3046","Whop Philyor","IU","WR","$4,400","7%","14","Week 14, 2020"
"3047","Jaelen Gill","BC","WR","$3,800","0%","14","Week 14, 2020"
"3048","Kamari Pleasant","UW","RB","$5,000","0%","14","Week 14, 2020"
"3049","Tarique Milton","ISU","WR","$3,700","3%","14","Week 14, 2020"
"3050","Josh Palmer","TENN","WR","$4,900","0%","14","Week 14, 2020"
"3051","Jalen Camp","GT","WR","$4,300","0%","14","Week 14, 2020"
"3052","Tyrone Tracy Jr.","IOWA","WR","$3,200","0%","14","Week 14, 2020"
"3053","Roschon Johnson","UT","RB","$4,100","1%","14","Week 14, 2020"
"3054","Jalen Berger","WISC","RB","$5,800","6%","14","Week 14, 2020"
"3055","Davis Mills","STAN","QB","$6,900","0%","14","Week 14, 2020"
"3056","Jake Ferguson","WISC","WR","$7,000","1%","14","Week 14, 2020"
"3057","Spencer Sanders","OKST","QB","$6,800","7%","14","Week 14, 2020"
"3058","Pro Wells","TCU","WR","$4,200","1%","14","Week 14, 2020"
"3059","T.J. Simmons","WVU","WR","$5,100","0%","14","Week 14, 2020"
"3060","Michael Wilson","STAN","WR","$5,500","0%","14","Week 14, 2020"
"3061","Dillon Stoner","OKST","WR","$3,800","1%","14","Week 14, 2020"
"3062","Lavel Davis Jr.","UV","WR","$6,100","4%","14","Week 14, 2020"
"3063","Keon Zipperer","UF","WR","$3,200","0%","14","Week 14, 2020"
"3064","Zach Evans","TCU","RB","$4,000","2%","14","Week 14, 2020"
"3065","Avery Davis","ND","WR","$4,000","1%","14","Week 14, 2020"
"3066","Jordan Whittington","UT","WR","$4,300","1%","14","Week 14, 2020"
"3067","Brandon Smith","IOWA","WR","$4,600","0%","14","Week 14, 2020"
"3068","Malik Davis","UF","RB","$3,900","0%","14","Week 14, 2020"
"3069","Jack Dunn","WISC","WR","$3,400","0%","14","Week 14, 2020"
"3070","Jalen Wydermyer","TA&M","WR","$5,600","5%","14","Week 14, 2020"
"3071","Brandon Peters","IL","QB","$5,900","0%","14","Week 14, 2020"
"3072","Sean Ryan","WVU","WR","$3,300","0%","14","Week 14, 2020"
"3073","Jeremy Ruckert","OSU","WR","$3,500","1%","14","Week 14, 2020"
"3074","C'Bo Flemister","ND","RB","$5,200","0%","14","Week 14, 2020"
"3075","Josh Imatorbhebhe","IL","WR","$4,800","0%","14","Week 14, 2020"
"3076","Sam LaPorta","IOWA","WR","$3,900","1%","14","Week 14, 2020"
"3077","Chimere Dike","WISC","WR","$4,200","0%","14","Week 14, 2020"
"3078","King Doerue","PUR","RB","$3,200","0%","14","Week 14, 2020"
"3079","Chris Tyree","ND","RB","$3,200","4%","14","Week 14, 2020"
"3080","Phillip Brooks","KSU","WR","$3,300","0%","14","Week 14, 2020"
"3081","Jalin Hyatt","TENN","WR","$3,700","0%","14","Week 14, 2020"
"3082","Chase Allen","ISU","WR","$3,200","0%","14","Week 14, 2020"
"3083","Graham Mertz","WISC","QB","$6,700","0%","14","Week 14, 2020"
"3084","Quentin Johnston","TCU","WR","$4,100","0%","14","Week 14, 2020"
"3085","Malachi Carter","GT","WR","$4,000","0%","14","Week 14, 2020"
"3086","Rex Culpepper","SYR","QB","$4,900","0%","14","Week 14, 2020"
"3087","Taye Barber","TCU","WR","$5,100","1%","14","Week 14, 2020"
"3088","Chabastin Taylor","KSU","WR","$3,600","1%","14","Week 14, 2020"
"3089","Sean McGrew","UW","RB","$4,100","0%","14","Week 14, 2020"
"3090","Isaiah Esdale","WVU","WR","$3,500","0%","14","Week 14, 2020"
"3091","Travis Levy","BC","RB","$4,700","3%","14","Week 14, 2020"
"3092","Ty Fryfogle","IU","WR","$6,500","5%","14","Week 14, 2020"
"3093","Stevie Scott III","IU","RB","$6,900","0%","14","Week 14, 2020"
"3094","Jameson Williams","OSU","WR","$3,100","1%","14","Week 14, 2020"
"3095","Ra'Shaun Henry","UV","WR","$4,200","0%","14","Week 14, 2020"
"3096","Hezekiah Jones","TA&M","WR","$3,600","2%","14","Week 14, 2020"
"3097","Austin Allen","NEB","WR","$3,400","0%","14","Week 14, 2020"
"3098","Kendric Pryor","WISC","WR","$3,600","0%","14","Week 14, 2020"
"3099","Mason Stokke","WISC","RB","$3,300","0%","14","Week 14, 2020"
"3100","Connor Wedington","STAN","WR","$5,000","0%","14","Week 14, 2020"
"3101","Harry Trotter","KSU","RB","$3,200","0%","14","Week 14, 2020"
"3102","Alec Sinkfield","WVU","RB","$3,300","0%","14","Week 14, 2020"
"3103","Darwin Barlow","TCU","RB","$4,600","2%","14","Week 14, 2020"
"3104","Kemore Gamble","UF","WR","$3,500","0%","14","Week 14, 2020"
"3105","Kene Nwangwu","ISU","RB","$3,100","0%","14","Week 14, 2020"
"3106","Nico Ragaini","IOWA","WR","$3,900","0%","14","Week 14, 2020"
"3107","Ronnie Walker Jr.","UV","RB","$3,000","0%","14","Week 14, 2020"
"3108","Shaun Shivers","AUB","RB","$3,700","2%","14","Week 14, 2020"
"3109","Billy Kemp IV","UV","RB","$5,600","0%","14","Week 14, 2020"
"3110","Peyton Hendershot","IU","WR","$4,100","0%","14","Week 14, 2020"
"3111","Dontae Smith","GT","RB","$4,000","0%","14","Week 14, 2020"
"3112","Jamious Griffin","GT","RB","$3,000","0%","14","Week 14, 2020"
"3113","Spencer Petras","IOWA","QB","$5,500","0%","14","Week 14, 2020"
"3114","Chase Lane","TA&M","WR","$5,400","1%","14","Week 14, 2020"
"3115","Miles Marshall","IU","WR","$3,300","1%","14","Week 14, 2020"
"3116","Jacob Copeland","UF","WR","$3,600","0%","14","Week 14, 2020"
"3117","Amad Anderson Jr.","PUR","WR","$3,000","0%","14","Week 14, 2020"
"3118","Austin Jones","STAN","RB","$7,100","0%","14","Week 14, 2020"
"3119","Travis Vokolek","NEB","WR","$3,000","0%","14","Week 14, 2020"
"3120","Daniel Barker","IL","WR","$3,300","0%","14","Week 14, 2020"
"3121","Nakia Watson","WISC","RB","$4,900","0%","14","Week 14, 2020"
"3122","Demick Starling","UV","WR","$3,500","0%","14","Week 14, 2020"
"3123","Taj Harris","SYR","WR","$5,700","4%","14","Week 14, 2020"
"3124","Garrett Groshek","WISC","RB","$4,400","0%","14","Week 14, 2020"
"3125","Jackson Anthrop","PUR","WR","$3,000","0%","14","Week 14, 2020"
"3126","Sean Shaw Jr.","ISU","WR","$4,600","0%","14","Week 14, 2020"
"3127","Donny Navarro","IL","WR","$3,600","0%","14","Week 14, 2020"
"3128","Mark-Antony Richards","AUB","RB","$3,100","1%","14","Week 14, 2020"
"3129","Malik Knowles","KSU","WR","$4,000","1%","14","Week 14, 2020"
"3130","Tarik Black","UT","WR","$3,000","0%","14","Week 14, 2020"
"3131","Brandon Johnson","TENN","WR","$3,400","0%","14","Week 14, 2020"
"3132","Brenden Schooler","UT","WR","$3,200","0%","14","Week 14, 2020"
"3133","Joe Scates","ISU","WR","$3,300","0%","14","Week 14, 2020"
"3134","Porter Rooks","NCST","WR","$3,000","0%","14","Week 14, 2020"
"3135","Jared Wiley","UT","WR","$3,400","0%","14","Week 14, 2020"
"3136","Ahmarean Brown","GT","WR","$3,200","0%","14","Week 14, 2020"
"3137","Oliver Martin","NEB","WR","$3,200","0%","14","Week 14, 2020"
"3138","Steele Chambers","OSU","RB","$3,000","0%","14","Week 14, 2020"
"3139","Connor Heyward","MSU","RB","$4,600","1%","14","Week 14, 2020"
"3140","Adonicas Sanders","GT","WR","$3,300","0%","14","Week 14, 2020"
"3141","Reese Smith","WVU","WR","$3,000","0%","14","Week 14, 2020"
"3142","Zavier Betts","NEB","WR","$3,700","0%","14","Week 14, 2020"
"3143","Pat Garwo III","BC","RB","$3,300","0%","14","Week 14, 2020"
"3144","Landen Akers","ISU","WR","$3,200","0%","14","Week 14, 2020"
"3145","Malachi Wideman","TENN","WR","$3,000","0%","14","Week 14, 2020"
"3146","Tommy Tremble","ND","WR","$3,300","0%","14","Week 14, 2020"
"3147","Elijah Collins","MSU","RB","$3,000","0%","14","Week 14, 2020"
"3148","Braden Lenzy","ND","WR","$4,500","0%","14","Week 14, 2020"
"3149","Xzavier Henderson","UF","WR","$3,200","0%","14","Week 14, 2020"
"3150","Devon Achane","TA&M","RB","$4,400","0%","14","Week 14, 2020"
"3151","Daniel Jackson","ISU","WR","$3,100","0%","14","Week 14, 2020"
"3152","Nykeim Johnson","SYR","WR","$3,400","1%","14","Week 14, 2020"
"3153","Jehlani Galloway","BC","WR","$3,600","0%","14","Week 14, 2020"
"3154","Jordan Chin","UW","WR","$3,100","0%","14","Week 14, 2020"
"3155","Rick Wells","UF","WR","$3,000","0%","14","Week 14, 2020"
"3156","Marvin Scott III","NEB","RB","$3,000","0%","14","Week 14, 2020"
"3157","Landon Wolf","OKST","WR","$3,200","0%","14","Week 14, 2020"
"3158","Ze'Vian Capers","AUB","WR","$3,300","0%","14","Week 14, 2020"
"3159","Emari Demercado","TCU","RB","$3,600","0%","14","Week 14, 2020"
"3160","Garrett Miller","PUR","WR","$3,500","0%","14","Week 14, 2020"
"3161","Daniel Imatorbhebhe","IL","WR","$3,000","0%","14","Week 14, 2020"
"3162","Levi Falck","NEB","WR","$3,400","0%","14","Week 14, 2020"
"3163","Marquez Ezzard","GT","WR","$3,000","0%","14","Week 14, 2020"
"3164","Tim Baldwin Jr.","IU","RB","$3,600","0%","14","Week 14, 2020"
"3165","Matt Dotson","MSU","WR","$3,200","0%","14","Week 14, 2020"
"3166","Kendre Miller","TCU","RB","$3,000","0%","14","Week 14, 2020"
"3167","Sean Tucker","SYR","RB","$4,300","0%","14","Week 14, 2020"
"3168","Luke McCaffrey","NEB","QB","$6,800","0%","14","Week 14, 2020"
"3169","Tre Mosley","MSU","WR","$3,000","0%","14","Week 14, 2020"
"3170","Nathaniel Peat","STAN","RB","$3,200","0%","14","Week 14, 2020"
"3171","Cade Brewer","UT","WR","$3,100","0%","14","Week 14, 2020"
"3172","Tay Martin","OKST","WR","$3,000","0%","14","Week 14, 2020"
"3173","Anthony Queeley","SYR","WR","$3,200","0%","14","Week 14, 2020"
"3174","Ty Jones","UW","WR","$3,300","0%","14","Week 14, 2020"
"3175","Omar Manning","NEB","WR","$3,000","0%","14","Week 14, 2020"
"3176","Osiris St. Brown","STAN","WR","$3,000","0%","14","Week 14, 2020"
"3177","Jaxon Smith-Njigba","OSU","WR","$3,000","0%","14","Week 14, 2020"
"3178","J.J. Pegues","AUB","WR","$3,000","0%","14","Week 14, 2020"
"3179","Trent Whittemore","UF","WR","$3,100","0%","14","Week 14, 2020"
"3180","Kade Warner","NEB","WR","$3,000","0%","14","Week 14, 2020"
"3181","David Ellis","IU","RB","$3,900","0%","14","Week 14, 2020"
"3182","Joe Wilkins Jr.","ND","WR","$3,300","0%","14","Week 14, 2020"
"3183","Chase Brown","IL","RB","$5,300","0%","14","Week 14, 2020"
"3184","Shaun Beyer","IOWA","WR","$3,200","0%","14","Week 14, 2020"
"3185","Brycen Tremayne","STAN","WR","$3,200","0%","14","Week 14, 2020"
"3186","Peje' Harris","GT","WR","$3,400","0%","14","Week 14, 2020"
"3187","Jirehl Brock","ISU","RB","$3,400","0%","14","Week 14, 2020"
"3188","Mike O'Laughlin","WVU","WR","$3,000","0%","14","Week 14, 2020"
"3189","Marcus Washington","UT","WR","$3,100","0%","14","Week 14, 2020"
"3190","Derius Davis","TCU","WR","$3,600","0%","14","Week 14, 2020"
"3191","Brian Hightower","IL","WR","$3,200","0%","14","Week 14, 2020"
"3192","Jabari Small","TENN","RB","$3,000","0%","14","Week 14, 2020"
"3193","Dominic Richardson","OKST","RB","$3,000","0%","14","Week 14, 2020"
"3194","Lawrence Keys III","ND","WR","$3,000","0%","14","Week 14, 2020"
"3195","Cameron Davis","UW","RB","$3,000","0%","14","Week 14, 2020"
"3196","Jawhar Jordan","SYR","RB","$3,200","0%","14","Week 14, 2020"
"3197","Sampson James","IU","RB","$3,000","0%","14","Week 14, 2020"
"3198","Kai Money","UT","WR","$3,000","0%","14","Week 14, 2020"
"3199","Spencer Witter","BC","WR","$3,000","0%","14","Week 14, 2020"
"3200","Casey Washington","IL","WR","$3,000","0%","14","Week 14, 2020"
"3201","LD Brown","OKST","RB","$4,300","0%","14","Week 14, 2020"
"3202","Chuba Hubbard","OKST","RB","$6,500","0%","14","Week 14, 2020"
"3203","Luke Farrell","OSU","WR","$3,000","0%","14","Week 14, 2020"
"3204","Cedric Tillman","TENN","WR","$3,000","0%","14","Week 14, 2020"
"3205","D.J. Render","KSU","WR","$3,000","0%","14","Week 14, 2020"
"3206","Jacob Warren","TENN","WR","$3,000","0%","14","Week 14, 2020"
"3207","Ali Jennings","WVU","WR","$3,000","0%","14","Week 14, 2020"
"3208","Kobe Hudson","AUB","WR","$3,000","0%","14","Week 14, 2020"
"3209","Carter Ware","TCU","WR","$3,200","0%","14","Week 14, 2020"
"3210","C.J. Riley","NCST","WR","$3,000","0%","14","Week 14, 2020"
"3211","Jafar Armstrong","ND","RB","$3,000","0%","14","Week 14, 2020"
"3212","Ronald Thompkins","NEB","RB","$3,200","0%","14","Week 14, 2020"
"3213","Jack Stoll","NEB","WR","$3,100","0%","14","Week 14, 2020"
"3214","Anthony Smith","NCST","WR","$3,000","0%","14","Week 14, 2020"
"3215","Javon Swinton","IU","WR","$3,000","0%","14","Week 14, 2020"
"3216","Dylan Deveney","GT","WR","$3,000","0%","14","Week 14, 2020"
"3217","John Chenal","WISC","RB","$3,000","0%","14","Week 14, 2020"
"3218","Luke Benson","SYR","WR","$3,000","0%","14","Week 14, 2020"
"3219","Tony Mathis Jr.","WVU","RB","$3,000","0%","14","Week 14, 2020"
"3220","Brennan Presley","OKST","WR","$3,000","0%","14","Week 14, 2020"
"3221","Dylan Parham","NCST","WR","$3,000","0%","14","Week 14, 2020"
"3222","Brock Wright","ND","WR","$3,000","0%","14","Week 14, 2020"
"3223","Princeton Fant","TENN","WR","$3,000","0%","14","Week 14, 2020"
"3224","Aaron Hackett","SYR","WR","$3,000","0%","14","Week 14, 2020"
"3225","Scooter Harrington","STAN","WR","$3,100","0%","14","Week 14, 2020"
"3226","Sharod Johnson","SYR","WR","$3,000","0%","14","Week 14, 2020"
"3227","Landry Weber","KSU","WR","$3,000","0%","14","Week 14, 2020"
"3228","Keyon Mozee","KSU","RB","$3,000","0%","14","Week 14, 2020"
"3229","Kyron Cumby","IL","WR","$3,000","0%","14","Week 14, 2020"
"3230","John Samuel Shenker","AUB","WR","$3,200","0%","14","Week 14, 2020"
"3231","Courtney Jackson","SYR","WR","$3,000","0%","14","Week 14, 2020"
"3232","Shedrick Jackson","AUB","WR","$3,000","0%","14","Week 14, 2020"
"3233","Cooper Lutz","SYR","RB","$3,000","0%","14","Week 14, 2020"
"3234","Mikel Barkley","TCU","WR","$3,000","0%","14","Week 14, 2020"
"3235","Demario McCall","OSU","RB","$3,000","0%","14","Week 14, 2020"
"3236","Elijah Higgins","STAN","WR","$3,100","0%","14","Week 14, 2020"
"3237","Jakari Norwood","IL","RB","$3,000","0%","14","Week 14, 2020"
"3238","Tucker Fisk","STAN","WR","$3,000","0%","14","Week 14, 2020"
"3239","Grant Misch","UV","WR","$3,000","0%","14","Week 14, 2020"
"3240","Luke Ford","IL","WR","$3,000","0%","14","Week 14, 2020"
"3241","Jacardia Wright","KSU","RB","$3,000","0%","14","Week 14, 2020"
"3242","Konner Fox","KSU","WR","$3,000","0%","14","Week 14, 2020"
"3243","Max Wright","TA&M","WR","$3,400","1%","14","Week 14, 2020"
"3244","Jalen Preston","TA&M","WR","$3,400","0%","14","Week 14, 2020"
"3245","Ryan Renick","TA&M","WR","$3,200","0%","14","Week 14, 2020"
"3246","Dylan Leonard","GT","WR","$3,000","0%","14","Week 14, 2020"
"3247","Jack Eschenbach","WISC","WR","$3,000","0%","14","Week 14, 2020"
"3248","Brandon Wright","MSU","RB","$3,000","0%","14","Week 14, 2020"
"3249","Brayden Liebrock","UT","WR","$3,000","0%","14","Week 14, 2020"
"3250","Xavier Johnson","OSU","RB","$3,000","0%","14","Week 14, 2020"
"3251","Andrew Jayne","NCST","WR","$3,000","0%","14","Week 14, 2020"
"3252","Adam Berghorst","MSU","WR","$3,000","0%","14","Week 14, 2020"
"3253","Hayden Mitchell","UV","WR","$3,000","0%","14","Week 14, 2020"
"3254","Charles Finley","WVU","WR","$3,000","0%","14","Week 14, 2020"
"3255","Justus Woods","STAN","RB","$3,000","0%","14","Week 14, 2020"
"3256","Markenzy Pierre","SYR","RB","$3,000","0%","14","Week 14, 2020"
"3257","Luke Deal","AUB","WR","$3,000","0%","14","Week 14, 2020"
"3258","DeVonta Smith","BAMA","WR","$10,000","31%","13","Week 15, 2020"
"3259","Najee Harris","BAMA","RB","$9,200","35%","13","Week 15, 2020"
"3260","Mac Jones","BAMA","QB","$9,500","21%","13","Week 15, 2020"
"3261","Nakia Watson","WISC","RB","$3,600","0%","13","Week 15, 2020"
"3262","Clayton Tune","UH","QB","$7,800","0%","13","Week 15, 2020"
"3263","Sam Howell","UNC","QB","$8,800","0%","13","Week 15, 2020"
